time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01138014,0.03075251,0.01005531,0.01004567,0.0100823,0.01052204,0.01003361,0.02154489,0.02053062,0.01949962,0.01086192,0.01030343,0.03883479,0.04790584,0.0100482,0.01002584,0.01002279,0.01905311,0.01056649,0.0101787,0.02213777,0.01897866,0.01458763,0.01087767,0.08702129,0.01013152,0.01007586,0.01119398,0.06720332,0.0515763,0.03234199,0.01002721,0.0100776,0.01002037,0.04904666,0.05282228,0.03539131,0.01003696,0.01001422,0.01002347,0.01042619,0.01664868,0.01005232,0.01004391,0.01007659,0.01025315,0.01003298,0.02327456,0.01870407,0.02337044,0.01092227,0.01031191,0.06713492,0.06074356,0.01004978,0.01002654,0.01002179,0.02769858,0.01085455,0.01018964,0.02457869,0.0210802,0.01499679,0.01056669,0.08838541,0.01009232,0.01005071,0.01109196,0.06417171,0.04634828,0.03468044,0.01002759,0.01007904,0.0100721,0.05301731,0.06000429,0.07053166,0.01003705,0.01001393,0.0100232
0.01,0.01280439,0.03172491,0.01004596,0.01003889,0.01007988,0.01123905,0.01003189,0.02236331,0.02115633,0.02008963,0.01164684,0.01065895,0.03727828,0.04876968,0.01004532,0.01002399,0.01002037,0.01959174,0.01085912,0.01024103,0.02283115,0.01994333,0.01579434,0.01169153,0.0864591,0.0101326,0.01008072,0.01194833,0.06689741,0.05229509,0.03243016,0.0100265,0.01007373,0.01000815,0.04863892,0.05279898,0.03348196,0.01002693,0.01000996,0.01001669,0.01103929,0.01880309,0.01004973,0.01004157,0.01007782,0.01053032,0.01003184,0.02382188,0.01943434,0.02391082,0.01176041,0.01068595,0.0666991,0.06149393,0.01004797,0.01002543,0.01002084,0.02811875,0.01134155,0.01025083,0.02517947,0.02185606,0.01614747,0.01113629,0.08748994,0.01008928,0.01004988,0.01170436,0.06341675,0.04709859,0.03445634,0.01002692,0.01007718,0.01008259,0.05244095,0.06014981,0.0710332,0.01003528,0.010013,0.01002178
0.02,0.01290365,0.03199872,0.01004628,0.01003903,0.01008234,0.01129991,0.01003186,0.02239353,0.02125919,0.01990588,0.01173228,0.01071818,0.03580904,0.04949797,0.01004554,0.01002402,0.0100204,0.01933051,0.01086836,0.01024771,0.02277508,0.01996253,0.01586102,0.01174329,0.08653017,0.01013244,0.01008453,0.01202317,0.0671029,0.05284433,0.03246773,0.01002638,0.01007411,0.01001251,0.0486383,0.05334057,0.03112413,0.01002724,0.01001005,0.01001685,0.01114262,0.01941072,0.01005068,0.01004221,0.01008115,0.01056915,0.01003189,0.0236,0.01937915,0.0239549,0.01184412,0.01073738,0.06636791,0.0625126,0.01004813,0.01002551,0.01002099,0.02780977,0.01131525,0.01024619,0.02507268,0.02167977,0.01604159,0.01118697,0.08717886,0.01008936,0.01004955,0.01162922,0.06318607,0.04787757,0.03413942,0.01002692,0.01007818,0.0100887,0.05199412,0.06063549,0.07142752,0.01003619,0.01001328,0.01002228
0.03,0.0130898,0.03235509,0.01004624,0.01003893,0.01008629,0.01141962,0.01003182,0.022474,0.02143395,0.01981008,0.01188599,0.01081994,0.03444348,0.05031426,0.01004622,0.01002412,0.01002039,0.01913217,0.01092806,0.01027082,0.02276855,0.02005313,0.0160243,0.01186183,0.08653736,0.01012767,0.01008968,0.01217912,0.06729008,0.05347629,0.03251433,0.01002632,0.01007475,0.01001829,0.04858754,0.05369092,0.02874945,0.01002751,0.01001,0.01001683,0.01128907,0.02005588,0.01005143,0.01004272,0.01008474,0.01063397,0.01003186,0.02348812,0.01941338,0.02405,0.01200325,0.01083466,0.06608839,0.06353161,0.01004884,0.01002568,0.0100211,0.02754758,0.01136426,0.01025984,0.0250402,0.02161132,0.0160614,0.01128695,0.08697612,0.01008997,0.0100496,0.01164093,0.06307031,0.04871033,0.03391338,0.01002688,0.01007953,0.01010253,0.05161181,0.06106574,0.07162982,0.01003749,0.01001363,0.01002292
0.04,0.01316577,0.03262438,0.01004773,0.01004007,0.01008921,0.01147008,0.01003217,0.02251686,0.02153876,0.01959475,0.01194502,0.01086604,0.03315264,0.05105776,0.01004663,0.0100244,0.01002084,0.018844,0.01092419,0.01027361,0.02270322,0.02008135,0.01609667,0.01189612,0.0867133,0.01012449,0.01009562,0.01226093,0.06762892,0.05411733,0.03261457,0.01002644,0.01007525,0.01002267,0.04867635,0.05411196,0.02621634,0.01002899,0.01001063,0.01001783,0.01137172,0.0205649,0.01005236,0.0100434,0.01008736,0.01066246,0.01003204,0.02333033,0.01934771,0.02405328,0.01206622,0.01087673,0.06589352,0.06466475,0.01004892,0.01002579,0.01002131,0.02728306,0.01133582,0.01025371,0.02495418,0.02149715,0.01599539,0.01131755,0.08687236,0.0100909,0.01004989,0.01158816,0.06304706,0.04962702,0.03373242,0.01002699,0.01008007,0.0101058,0.05134877,0.06149414,0.07171462,0.01003831,0.01001391,0.0100234
0.05,0.01342973,0.03308588,0.0100479,0.01003992,0.01009714,0.01165145,0.01003205,0.02275383,0.0218331,0.01953288,0.01215158,0.01100826,0.03193102,0.05166001,0.01004751,0.01002448,0.01002079,0.01871841,0.01101268,0.01030864,0.02279609,0.02029966,0.01638247,0.01207649,0.08698165,0.01013262,0.01006745,0.0125144,0.06809677,0.05478226,0.03284207,0.01002638,0.01007622,0.01002957,0.04880665,0.05439956,0.02354621,0.01002981,0.01001072,0.01001807,0.01157004,0.02122662,0.01005343,0.01004398,0.01009354,0.01076143,0.01003191,0.02335349,0.0194755,0.02419203,0.0122827,0.01101552,0.06568622,0.06589749,0.01005,0.01002599,0.01002139,0.02712331,0.01143496,0.01027937,0.02501173,0.02157516,0.0161517,0.01146196,0.08682463,0.01009287,0.0100506,0.01167967,0.06311007,0.05062524,0.03367173,0.01002687,0.01008213,0.01012753,0.05113828,0.06186608,0.0716546,0.01004035,0.01001442,0.01002435
0.06,0.01109931,0.03170779,0.01005907,0.01004744,0.01009482,0.0103875,0.0100334,0.02142793,0.02063843,0.01732301,0.01055225,0.01020298,0.03105796,0.0523753,0.01004725,0.01002556,0.01002311,0.01665225,0.01028988,0.01013164,0.02135994,0.01858776,0.0140817,0.01055649,0.08834939,0.01016194,0.01009904,0.0109178,0.06931232,0.05536221,0.03306174,0.01002657,0.01007731,0.01002451,0.04996768,0.05625181,0.02053452,0.01004023,0.01001528,0.01002536,0.01041097,0.01948569,0.01005515,0.01004588,0.01008289,0.01021601,0.01003267,0.02176421,0.01756634,0.0229815,0.01059882,0.01020286,0.06581991,0.06729395,0.01004798,0.01002614,0.01002218,0.02592499,0.01035869,0.01012339,0.02365975,0.01967929,0.0135474,0.01038019,0.0877869,0.0100937,0.01005102,0.01044901,0.06397028,0.05156295,0.03345807,0.01002715,0.01007794,0.0100496,0.05152406,0.06314125,0.07137416,0.01003959,0.010015,0.01002494
0.07,0.01162738,0.03248529,0.01005394,0.01004407,0.01008488,0.01065386,0.0100322,0.02188896,0.02103937,0.01751124,0.01095919,0.01036679,0.02992472,0.05273871,0.01004844,0.01002546,0.01002202,0.01676524,0.0104684,0.01018138,0.02159516,0.01907086,0.01481377,0.01090215,0.08893178,0.01005252,0.01011841,0.01144878,0.07013937,0.05608307,0.03341732,0.01002573,0.01007513,0.01002691,0.05019501,0.05656371,0.01767049,0.01003766,0.01001415,0.01002359,0.01065984,0.02035489,0.01005341,0.01004436,0.01008164,0.01031745,0.01003196,0.0219335,0.01789789,0.02312728,0.01101412,0.01035278,0.06563817,0.06869316,0.01004861,0.01002598,0.01002165,0.02576351,0.01060924,0.01015914,0.02381425,0.01999818,0.01419069,0.01060851,0.08797425,0.01009234,0.01005114,0.01074295,0.06427917,0.05270747,0.03349749,0.0100265,0.0100777,0.01005776,0.05144601,0.06351964,0.07108935,0.01003867,0.01001442,0.01002414
0.08,0.01158315,0.03279175,0.01005515,0.01004463,0.01008784,0.01063345,0.01003211,0.02215624,0.02124864,0.01704954,0.01090722,0.0103495,0.0288987,0.05304013,0.01004751,0.01002512,0.0100221,0.01640584,0.01041868,0.01016814,0.02160904,0.01920461,0.01488165,0.01085621,0.08988978,0.01002988,0.01013594,0.01146684,0.07124565,0.0567583,0.03397252,0.01002553,0.01007471,0.0100262,0.05083043,0.05701163,0.01502263,0.01003834,0.01001445,0.01002406,0.01065451,0.02077811,0.01005351,0.0100443,0.0100821,0.01030922,0.01003165,0.02188155,0.01779611,0.02305161,0.01096666,0.01033713,0.06554687,0.07026036,0.0100476,0.01002559,0.01002153,0.02549771,0.01053808,0.01014671,0.02374789,0.01994483,0.01408525,0.01057633,0.08837295,0.01009384,0.01005161,0.01068093,0.06479517,0.05390153,0.03364938,0.01002621,0.01007666,0.01005288,0.05159479,0.06413249,0.07073163,0.01003857,0.01001444,0.01002415
0.09,0.01141136,0.03304708,0.0100557,0.01004459,0.01008985,0.01055582,0.01003182,0.02249612,0.02151916,0.01634365,0.01076038,0.01029371,0.02780203,0.05310151,0.01004581,0.01002442,0.01002187,0.0159693,0.01034057,0.01014766,0.02163815,0.01933782,0.01485544,0.01073913,0.09117134,0.01006862,0.01015821,0.01139749,0.0726461,0.05730104,0.03472086,0.01002525,0.01007405,0.01002309,0.0516931,0.05723828,0.01268821,0.01003781,0.01001428,0.01002377,0.01059288,0.02113517,0.01005371,0.01004433,0.01008239,0.01028072,0.01003136,0.02185281,0.01763803,0.02292839,0.010831,0.01028982,0.06544358,0.0717611,0.0100466,0.01002522,0.01002144,0.02515993,0.01042716,0.01013094,0.02365262,0.01984948,0.01384666,0.01049798,0.08901102,0.01009569,0.01005232,0.01057265,0.06556847,0.05508078,0.03395014,0.01002591,0.01007551,0.01004801,0.05190347,0.06498082,0.07013427,0.01003865,0.01001456,0.0100243
0.1,0.01404122,0.03509155,0.01011608,0.01007953,0.01029117,0.01233692,0.01004728,0.02451637,0.02376106,0.01778831,0.01252451,0.01138146,0.02615811,0.05191299,0.01009397,0.01004059,0.01003525,0.01769737,0.01123669,0.01053596,0.02335534,0.02141668,0.017486,0.01265946,0.09290829,0.01161149,0.01027996,0.01363054,0.07452348,0.05714974,0.03597458,0.01003115,0.01016149,0.01005473,0.05241315,0.05444204,0.01242096,0.01007869,0.01002666,0.01004447,0.01239407,0.0236017,0.01014058,0.01010613,0.01028161,0.01136687,0.0100547,0.02346563,0.01993767,0.02442515,0.01281324,0.01145671,0.0650578,0.07318217,0.01011187,0.01005096,0.01004296,0.02598784,0.01162255,0.01049396,0.02501722,0.02173564,0.01643271,0.01200772,0.08948453,0.01016668,0.01004752,0.01203509,0.06621973,0.05628729,0.0346395,0.01003796,0.01019051,0.01028078,0.05207844,0.06552257,0.06913289,0.01011651,0.01004306,0.01006785
0.11,0.01365562,0.03598588,0.01003787,0.01003355,0.01005281,0.01179382,0.01002855,0.02499542,0.02379997,0.01707689,0.01224565,0.011156,0.0252433,0.05153866,0.0100403,0.01002085,0.01001789,0.0175799,0.01095319,0.01031305,0.02343196,0.02166622,0.01768073,0.01222638,0.09392906,0.01195919,0.01087645,0.01365749,0.07597902,0.05774152,0.03662818,0.01002354,0.01006491,0.01000881,0.0528805,0.05484522,0.01094682,0.01002083,0.0100084,0.01001376,0.01194312,0.02446705,0.01004824,0.01003965,0.01008431,0.01088075,0.01002925,0.02368478,0.01960551,0.02409396,0.0125626,0.01123037,0.06472212,0.07486026,0.01004561,0.01002367,0.01001955,0.02544874,0.0112393,0.01024993,0.02496033,0.02181568,0.0164012,0.0115548,0.0897343,0.01010546,0.01005327,0.01172763,0.06691552,0.05754813,0.03490278,0.01002439,0.01007422,0.01005671,0.05208311,0.06606549,0.06863171,0.01003453,0.01001239,0.01002094
