time,pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,femur_r_qw,femur_r_qx,femur_r_qy,femur_r_qz,tibia_r_qw,tibia_r_qx,tibia_r_qy,tibia_r_qz,patella_r_qw,patella_r_qx,patella_r_qy,patella_r_qz,talus_r_qw,talus_r_qx,talus_r_qy,talus_r_qz,calcn_r_qw,calcn_r_qx,calcn_r_qy,calcn_r_qz,toes_r_qw,toes_r_qx,toes_r_qy,toes_r_qz,femur_l_qw,femur_l_qx,femur_l_qy,femur_l_qz,tibia_l_qw,tibia_l_qx,tibia_l_qy,tibia_l_qz,patella_l_qw,patella_l_qx,patella_l_qy,patella_l_qz,talus_l_qw,talus_l_qx,talus_l_qy,talus_l_qz,calcn_l_qw,calcn_l_qx,calcn_l_qy,calcn_l_qz,toes_l_qw,toes_l_qx,toes_l_qy,toes_l_qz,torso_qw,torso_qx,torso_qy,torso_qz,humerus_r_qw,humerus_r_qx,humerus_r_qy,humerus_r_qz,ulna_r_qw,ulna_r_qx,ulna_r_qy,ulna_r_qz,radius_r_qw,radius_r_qx,radius_r_qy,radius_r_qz,hand_r_qw,hand_r_qx,hand_r_qy,hand_r_qz,humerus_l_qw,humerus_l_qx,humerus_l_qy,humerus_l_qz,ulna_l_qw,ulna_l_qx,ulna_l_qy,ulna_l_qz,radius_l_qw,radius_l_qx,radius_l_qy,radius_l_qz,hand_l_qw,hand_l_qx,hand_l_qy,hand_l_qz
0.0,0.9998401499544994,-0.0027885168094794427,-0.016460064676242933,-0.006400389349205815,0.9942278431391063,-0.0884979853569886,-0.057926112413188624,0.017990775842359155,0.9996443412175385,0.0010292118526629428,0.007395658925872888,-0.02560148479616228,0.9999851078374848,-3.686287386450715e-18,-6.5052130349130266e-18,0.005457481402039251,0.9996039401233536,-0.002955287275736778,-0.0048972938442899735,0.027554413076448712,0.9962095070769081,0.06847388263245716,0.05260472685213112,-0.010520842154174695,0.9990734925106828,-0.025002361489186255,-9.295288629814478e-08,0.03502910907320225,0.9909676026467547,0.08666667843400162,0.1021184517373874,-0.006627153877830867,0.9993522410349824,-0.0014875077054587282,-0.009880609255866053,-0.03457252116808716,0.9999822872963734,4.7704895589362195e-18,7.589415207398531e-18,0.005951898311775291,0.9989314983064811,0.00485326327572401,0.00804248594038837,0.045250701062460215,0.9938613730482068,-0.08708776600646269,-0.0669047521012156,-0.013380819145771496,0.9990734925106827,0.025002361489186255,-9.295288630462289e-08,0.03502910907320226,0.9952808850776164,-0.008237841336663223,0.013666318844280302,-0.09571483426551536,0.9903402538673358,-0.09321627338943114,0.10263097787265714,-0.0019468760283424952,0.6285620704624514,0.17581039496652356,0.017319916375993994,0.7574301611993016,0.5983794850405028,0.04518684835923453,0.7999360546856431,0.00156493833443766,1.0,1.1102230246251565e-16,8.326672684688674e-17,2.7755575615628914e-17,0.9862991962899353,0.09028742584684621,-0.1380290155342402,-0.003172853987547228,0.6159331853269078,-0.17807967667971608,-0.017543474087206464,0.7672067299520046,0.5966604357155803,-0.04525909372308534,-0.8012150036149566,0.0015674403796891723,1.0,1.1102230246251565e-16,5.551115123125783e-17,2.7755575615628914e-17
0.01,0.9998113144516417,-0.0031552688595076366,-0.01820831750407503,-0.005986396794017208,0.9943806036582622,-0.08789959510908663,-0.055813009150463944,0.01912548711690652,0.9995981736652053,0.0011080591102110055,0.007846864538680503,-0.02721562284986167,0.9999843667482615,1.3444106938820255e-17,4.9873299934333204e-18,0.005591624010817534,0.999591697456238,-0.0030006061377050976,-0.00497239306918421,0.027976955633675405,0.9962313843591214,0.068276368224087,0.05245298736983182,-0.010490494555444325,0.9988402176122414,-0.02797173961753601,-1.0399233421647591e-07,0.03918930291659309,0.9900702994966215,0.08781881063825006,0.10966542974237614,-0.004706598790345087,0.999230882269281,-0.0016575357798924244,-0.01072846707420344,-0.03768018695189864,0.9999821068367695,4.662069341687669e-18,-1.4094628242311558e-18,0.005982140611499145,0.9987847946542071,0.005175533716825641,0.008576529808259138,0.048255475904266355,0.9927974705967777,-0.0943079166122298,-0.07245159764065044,-0.014490177370138285,0.9988402176122411,0.027971739617536004,-1.0399233422628794e-07,0.039189302916593075,0.9949622687554016,-0.007582280556955047,0.01599424145118381,-0.09867510838636578,0.9902852492216145,-0.09432815714704175,0.10214771936863996,0.0017797109633645586,0.628653234068396,0.1757937387746291,0.017318275495482836,0.7573584026317041,0.5921650981461002,0.0454464959301375,0.8045325570091847,0.0015739306065676306,1.0,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,0.9862031391263941,0.09082728385059943,-0.13839378897055465,0.0009654325156665533,0.6165969661566935,-0.17796226274734422,-0.017531907083500838,0.7667008846989952,0.5909030073170304,-0.04549871736846267,-0.8054570253636001,0.0015757391710875812,1.0,0.0,-2.7755575615628914e-17,0.0
0.02,0.9998100116059085,-0.0028155815893042358,-0.01822256981203411,-0.006320691603986172,0.9942778284984636,-0.08826052931071342,-0.0563532420168689,0.02111849512537963,0.9995487944095776,0.0011891580112223668,0.00829988923761068,-0.02884276921912258,0.9999837169843511,2.3201926491189795e-17,-4.553649124439119e-18,0.0057066422843286176,0.9995912910446147,-0.0030020988160981083,-0.004974866630643205,0.027990873020782913,0.9962019242638683,0.06854220861686706,0.052657217956894084,-0.010531340272133953,0.9986803730764419,-0.029835920433892757,-1.1092291905961406e-07,0.041801079935198895,0.9909459180559125,0.08675133998696244,0.10236178793071554,-0.004738868052450182,0.9992629211818332,-0.0016134866849446593,-0.010512161665596367,-0.036885030418627014,0.999982112364981,-3.3610267347050637e-18,6.505213034913027e-19,0.0059812164373711845,0.9990095547376975,0.00467272220118284,0.0077433059925535105,0.04356737796016258,0.9941986611000835,-0.08466859979568167,-0.06504623944156226,-0.013009120260446755,0.9986803730764419,0.029835920433892733,-1.1092291909054093e-07,0.041801079935198895,0.9947087545252787,-0.007577257221606763,0.01571906915636136,-0.10124223283108913,0.9899837514716405,-0.0955246809593632,0.10375325503855257,0.0065168411561463135,0.6274340995184765,0.17601615269391155,0.017340186546212114,0.7583166111083252,0.6116167030574151,0.044619562836792304,0.7898934834690139,0.0015452917582129133,1.0000000000000002,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.985931881234999,0.09107875819959368,-0.14007909659930234,0.004564215722241388,0.6144049832925841,-0.17834922144148863,-0.017570028220904713,0.7683679885476561,0.6097495575108944,-0.044700771445491005,-0.7913311073885306,0.0015481042239956222,0.9999999999999998,-5.551115123125783e-17,-8.326672684688674e-17,-5.551115123125783e-17
0.03,0.9997773209573746,-0.0034760430471718422,-0.019203695350822877,-0.008027683906453635,0.9945121123212355,-0.08709274851855435,-0.05268599577332113,0.024180518009586257,0.9995089583104697,0.001252503334653644,0.00864638820075791,-0.030091750756614702,0.9999832884867921,-7.15573433840433e-18,7.806255641895632e-18,0.005781240968976,0.9996513809312987,-0.002772681603566581,-0.004594692590735442,0.025851840144743777,0.9967019296385965,0.06387937030319164,0.049075015131283,-0.009814906735687093,0.9984299466082421,-0.03254197130958066,-1.2098337832823113e-07,0.04559234386533223,0.9905223107657722,0.08769070644797815,0.10571496933083864,-0.0004869674213985164,0.9991316185925343,-0.0017906959876382341,-0.011368998143852256,-0.040044325662288965,0.9999822545507093,-1.1926223897340549e-17,2.6020852139652106e-18,0.005957397391545768,0.9989259938087984,0.00486574156293712,0.008063164078739875,0.045367045718081145,0.9938672515725456,-0.0870461854731057,-0.06687280805896889,-0.013374430399999838,0.9984299466082421,0.03254197130958066,-1.2098337832608125e-07,0.04559234386533221,0.9945616014988278,-0.006354842066157747,0.017298631655940352,-0.1025065566158263,0.9901812675426694,-0.09632157168701945,0.10070899568946329,0.010995927544065545,0.6297014599381703,0.17560193370935456,0.017299379868226772,0.75653206388457,0.5793680490831801,0.04596814325493764,0.8137672020019162,0.0015919966130558683,1.0,1.1102230246251565e-16,0.0,2.7755575615628914e-17,0.9861122682672958,0.09159349531819634,-0.13821934740120145,0.00941477520232395,0.6178795504770049,-0.17773481219337545,-0.01750949984998569,0.7657209772834511,0.5790676721399582,-0.04598018038730722,-0.813980293565659,0.0015924134903236575,1.0,-1.6653345369377348e-16,-8.326672684688674e-17,2.7755575615628914e-17
0.04,0.9997588926749571,-0.003836735054835021,-0.020009299503882916,-0.008189256060636972,0.9945426234918591,-0.08648920138658929,-0.05217153725738919,0.026128888258802684,0.9994500189142823,0.0013433042314746487,0.009132479434286462,-0.03185047951545976,0.9999827934611456,-1.2793585635328952e-17,4.9873299934333204e-18,0.005866240844356736,0.9996535426532068,-0.0027640732888262465,-0.004580427498088246,0.025771578214814336,0.9966861298211218,0.06403194518961873,0.0491922300447132,-0.009838349488384576,0.9983240695643034,-0.03362042014252852,-1.249927968825196e-07,0.047103285214433875,0.9902849006119646,0.08830741627098981,0.10740513332021451,0.001324080043096437,0.9990502037971102,-0.001896606415133402,-0.011864910255912301,-0.04188456853875612,0.9999825367665858,-2.3852447794681098e-17,1.5287250632045613e-17,0.005909836026820442,0.9989154933794591,0.004889456750166562,0.008102463216048277,0.04558816062304171,0.9937501529847568,-0.08787070472284006,-0.06750624095701871,-0.013501115736744918,0.9983240695643033,0.03362042014252853,-1.2499279686880443e-07,0.04710328521443386,0.9942216394450444,-0.005610119868340671,0.018635004650326997,-0.10556796301886963,0.9899723429265356,-0.0974495629665865,0.10106221082672621,0.015645205686770983,0.6290282047898392,0.17572518713749954,0.017311522148374205,0.7570630669800695,0.5891126971793192,0.045572501543651445,0.8067632156411217,0.001578294509386735,1.0,0.0,-2.7755575615628914e-17,0.0,0.9857668670898005,0.09265990967792401,-0.13954440092638648,0.014324282060004079,0.6171310381332622,-0.17786764441272937,-0.01752258578231455,0.7662932479352342,0.588045581565957,-0.04561631757733592,-0.8075388843675392,0.0015798119728362703,1.0,0.0,0.0,-2.7755575615628914e-17
0.05,0.9997477530165736,-0.0038281243701038708,-0.02021682021502201,-0.009003109602381704,0.9945518099009419,-0.0862284991616845,-0.051135431397598644,0.028574656793485018,0.9993946612569152,0.0014258379811621475,0.009564101656787678,-0.03341864744009988,0.9999824626130798,-2.3852447794681098e-18,1.1709383462843448e-17,0.005922369988478102,0.9996833243745558,-0.0026426230515766815,-0.004379168722282253,0.02463920437323154,0.9968917393802177,0.06201689555450039,0.04764417797619152,-0.00952874211212846,0.9982623932396762,-0.034232939218976494,-1.2726999844206845e-07,0.047961444054653524,0.9906549366463878,0.08806274547890183,0.10410700179597959,0.0030792099492055304,0.999013133731738,-0.001943953524213947,-0.012082938045381015,-0.04269639662055779,0.9999827066066315,-3.599551212651875e-17,4.174178364069192e-18,0.005881027773744764,0.9989970449749372,0.004702124169729736,0.0077920288631714895,0.04384151509507115,0.9943824878356126,-0.08332019660040668,-0.06401033525376087,-0.012801941455444298,0.9982623932396762,0.03423293921897648,-1.2726999840009627e-07,0.047961444054653524,0.9939418955648321,-0.005268631202462341,0.018633121653357843,-0.1081875988442846,0.9895522202148144,-0.09889497301653165,0.10274114543739522,0.021223685217300767,0.6284903380205057,0.17582349814946796,0.01732120723273152,0.7574866126165897,0.6048509566295672,0.0449119569641146,0.7950696932095924,0.001555418128942998,1.0,0.0,0.0,-2.7755575615628914e-17,0.9854620995839785,0.0935559652054696,-0.1405403479466169,0.018977414393262435,0.6153905689159671,-0.17817550690822262,-0.017552914777811516,0.7676195878233456,0.6026516850616416,-0.04500589670013844,-0.7967326943823217,0.001558671506847742,1.0,-5.551115123125783e-17,0.0,2.7755575615628914e-17
0.06,0.9996978119227216,-0.00383551602165902,-0.021236769088782245,-0.011771715781496932,0.9945281015537328,-0.08579114266139592,-0.04908116526782522,0.03383451310027697,0.9992974302593061,0.0015653938002233002,0.010273369969910861,-0.03600907231322623,0.9999821508212824,9.540979117872439e-18,-1.452830911130576e-17,0.005974783581176309,0.9997097793464775,-0.002529850928624544,-0.004192290706031442,0.023587743256458467,0.9971576553394774,0.059308725764016385,0.0455636397239313,-0.009112638543920951,0.9981513972065813,-0.03530841159961622,-1.3126835118920004e-07,0.04946821529875942,0.9904927014006171,0.08800763519683923,0.10540921154772277,0.008231812683460607,0.9988772776295088,-0.0021133329584432765,-0.012845429535493731,-0.045549017545019624,0.9999835142061699,3.496552006265752e-18,2.5478751053409354e-18,0.005742065471437791,0.9989830909297556,0.004734704822540285,0.007846019225381633,0.044145289544754183,0.9944375948995637,-0.0829116546795281,-0.06369647491271933,-0.01273917000306441,0.9981513972065812,0.035308411599616236,-1.3126835121592562e-07,0.049468215298759416,0.9938268415715167,-0.00499696932530894,0.019894350213574535,-0.10902960193968102,0.9894800124802927,-0.10013014720044985,0.10086666224119645,0.027003240026640965,0.6302442669700432,0.17550240241687798,0.017289574568245408,0.7561032610090677,0.5810920936368772,0.04589887289873329,0.812540919190416,0.0015895976000730727,1.0,5.551115123125783e-17,5.551115123125783e-17,-8.326672684688674e-17,0.9855672225163654,0.09389960982682588,-0.13870006062504703,0.024543967860870902,0.6180486285043664,-0.17770477127890935,-0.0175065403769323,0.7655915543634304,0.5785922801902863,-0.0459992117819677,-0.814317203514296,0.0015930725971243231,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-2.7755575615628914e-17
0.07,0.9996343275184549,-0.0038639846993432686,-0.023009329448723075,-0.01366936821107203,0.994430104314061,-0.08535997809998601,-0.04814675494319597,0.0387857159420234,0.9991716726064888,0.0017375345470778682,0.011115626382517566,-0.039107447942478765,0.9999821667865431,8.890457814381136e-18,-7.806255641895632e-18,0.0059721109241471365,0.9997011543594632,-0.0025671621393289906,-0.004254120215468956,0.02393562433068526,0.997129600507008,0.05960028628745477,0.04578762967611008,-0.009157436094863795,0.9981008723680153,-0.03578722004900892,-1.330484481489963e-07,0.050139041268786336,0.990283101409793,0.08805253588027954,0.1069733820837513,0.01195096284060405,0.9987705941514019,-0.002242314661561689,-0.013408832319344133,-0.04767048876659566,0.999984314808708,-2.6704831244559954e-18,5.370188885592264e-19,0.005600904976765619,0.9990030648553379,0.004687998577095703,0.007768620926345404,0.04370981134580026,0.9945417225497309,-0.08213408356520896,-0.0630991096910563,-0.012619698130827969,0.9981008723680151,0.03578722004900891,-1.3304844818614377e-07,0.050139041268786336,0.993552308347824,-0.004670509364353943,0.02230801083538509,-0.11106011692572827,0.9892744154447566,-0.10137059607230388,0.09989887829006301,0.03286863725145936,0.6303622261088992,0.17548075413713823,0.01728744189346904,0.7560099954202154,0.5808718189841954,0.04590774060941999,0.8126979029535741,0.001589904712006901,1.0000000000000002,1.1102230246251565e-16,2.7755575615628914e-17,2.7755575615628914e-17,0.9852280695491713,0.09462163779562237,-0.1393982987676719,0.030667750715798178,0.6185668156650379,-0.17761261957211205,-0.017497462074958538,0.7651945443791941,0.5781812710425779,-0.04601564680031123,-0.8146081501992235,0.0015936417846460216,1.0,-5.551115123125783e-17,-5.551115123125783e-17,-2.7755575615628914e-17
0.08,0.9995864893179378,-0.003973113882522945,-0.02446193771080592,-0.01458349555316825,0.9944402887674032,-0.084787939745118,-0.046102074773977667,0.04212025702101386,0.9990736291739131,0.001866412487908398,0.011724704134747032,-0.04136340540434191,0.999982442241612,2.45029690981724e-17,1.691355389077387e-17,0.005925808679073906,0.9997223345698094,-0.0024745318213106066,-0.004100619779166068,0.023071960731198226,0.9972865741531854,0.05794997051631238,0.04451978262226772,-0.008903869171750524,0.9980765752762631,-0.036015201080918255,-1.3389602788964187e-07,0.050458449994911135,0.9903488096221427,0.08815633345082588,0.10601886935737656,0.014060422920221232,0.9987134850804842,-0.0023100759600351048,-0.013699216188266916,-0.04876853230598448,0.9999847907742218,7.575862680242462e-18,-3.5101045334218206e-18,0.005515271546909169,0.9990849563479521,0.004491421564270087,0.007442867351475116,0.041876972874494,0.9949777945281589,-0.07879348702119161,-0.060532712665427306,-0.01210642376125504,0.998076575276263,0.036015201080918234,-1.338960279021915e-07,0.05045844999491114,0.993138081543013,-0.00416103223358472,0.02368303588238699,-0.11444889956311602,0.9887928257129194,-0.10264766306320057,0.10082387588775224,0.03983404495271149,0.6304151141584498,0.17547104575180963,0.017286485474355774,0.7559681695437311,0.5944196647488613,0.04535278122060066,0.8028735394468851,0.0015706850219167068,0.9999999999999999,5.551115123125783e-17,-2.7755575615628914e-17,0.0,0.9847943943218164,0.09564295285284816,-0.14031741695228087,0.036653089661780505,0.6174548587152131,-0.1778102106238023,-0.017516927707195762,0.7660458104386422,0.5909469653231764,-0.04549690140055068,-0.8054248775537913,0.0015756762793858459,1.0,-1.6653345369377348e-16,-8.326672684688674e-17,5.551115123125783e-17
0.09,0.9995206202472029,-0.004616469672904377,-0.02594537049658925,-0.01624978948172944,0.9944779434892177,-0.08359639484735072,-0.04318945070259984,0.04647509042475956,0.9989481282597339,0.002025772919685183,0.012454594170235169,-0.04408419642578029,0.9999830593438138,1.496198998029996e-17,-5.637851296924623e-18,0.005820740965426535,0.999762465659488,-0.00228875705899125,-0.0037927669327100003,0.021339839938017465,0.9975786878789639,0.05474587295222678,0.042058250273196436,-0.008411567531733064,0.9980202430326542,-0.0365382770634038,-1.358407011084581e-07,0.05119129619633828,0.989499985171568,0.08929051793069992,0.11200391734572661,0.01929002986896374,0.9984839159694913,-0.002574641784114048,-0.01479869573665891,-0.052955069392902614,0.9999869395209705,-2.9815559743351372e-18,2.087089182034596e-17,0.005110849976574465,0.998993514273533,0.004710389179913103,0.007805725055696115,0.04391857613294156,0.9943273813534056,-0.0837267183221012,-0.06432264358661803,-0.012864402509232459,0.9980202430326542,0.03653827706340379,-1.3584070108986403e-07,0.05119129619633829,0.9927477599487803,-0.0027030930885860983,0.02601546812088102,-0.11733615735520125,0.988440683636035,-0.10425236695433299,0.0996208883222841,0.04682026833995767,0.631021405001398,0.1753596554576248,0.01727551188783525,0.7554882754595587,0.5896174900168007,0.045551732236053744,0.806395539678281,0.001577575214131155,0.9999999999999999,5.551115123125783e-17,0.0,0.0,0.9843584102609491,0.09622689244713693,-0.14085131882258467,0.044043288983035084,0.6187316878187326,-0.17758327333671312,-0.017494571038036835,0.7650681142906138,0.5880987579340786,-0.045614137018677225,-0.8075002822619753,0.0015797364544063164,1.0000000000000002,0.0,-2.7755575615628914e-17,-5.551115123125783e-17
