time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.03142859,0.07493179,0.0100928,0.01006896,0.01030108,0.01230262,0.01004131,0.02446164,0.01936814,0.02800354,0.01017227,0.01007935,0.0688837,0.01158669,0.01002901,0.01001744,0.01002133,0.01472979,0.01007493,0.01004112,0.02415893,0.0116384,0.01022737,0.01455251,0.09576224,0.01010002,0.01005484,0.01005555,0.06991098,0.01010232,0.02641992,0.01004676,0.01014421,0.03218551,0.03052463,0.04162453,0.09637065,0.01003258,0.01001192,0.01002051,0.01786258,0.06048724,0.01005661,0.01004469,0.01010543,0.01028965,0.01003427,0.03583295,0.01434709,0.03832257,0.01045545,0.01016674,0.11449499,0.06674795,0.01002557,0.0100151,0.0100156,0.03105175,0.01007906,0.01004135,0.03647118,0.01545007,0.01036002,0.01317939,0.12162171,0.01005801,0.01003041,0.01008283,0.08221431,0.01007401,0.03884412,0.01004227,0.01012182,0.05894365,0.04952647,0.07025534,0.17839616,0.0100213,0.01000763,0.01001336
0.01,0.03362086,0.0761068,0.01010858,0.01008187,0.01065856,0.01303618,0.01004428,0.02038866,0.01890832,0.0278395,0.01018052,0.01008544,0.05530006,0.02138583,0.01003062,0.01001869,0.01002398,0.01275462,0.01007258,0.0100408,0.02131065,0.01095954,0.01018363,0.01438661,0.08757542,0.01009922,0.01005441,0.01005263,0.06383948,0.0102726,0.02210988,0.01004968,0.01013353,0.03103537,0.02483183,0.04244034,0.09699611,0.01003911,0.01001449,0.01002485,0.0162795,0.05646976,0.01005635,0.01004476,0.01010116,0.01025118,0.01003138,0.03167536,0.01394259,0.03806372,0.01046891,0.01017503,0.11098312,0.0664282,0.0100263,0.01001548,0.01001579,0.03320899,0.01008381,0.01004311,0.03654913,0.01589883,0.01040501,0.01205131,0.11894482,0.01005796,0.01003038,0.01008654,0.08011517,0.01022188,0.03749271,0.01003475,0.01009786,0.06002621,0.05178362,0.07029623,0.17864913,0.01002391,0.01000858,0.01001504
0.02,0.0360143,0.07744944,0.01011679,0.01009172,0.01185218,0.01422679,0.01004682,0.01656405,0.01847664,0.02766666,0.01019972,0.01008545,0.04006109,0.03338564,0.01003226,0.01002006,0.0100273,0.01142046,0.01006995,0.01004031,0.01859544,0.01060797,0.01015986,0.01427134,0.0793218,0.01009866,0.01005405,0.01004992,0.05796564,0.01135751,0.01814818,0.01005197,0.01011083,0.02932506,0.01971648,0.04343864,0.09769346,0.01005035,0.010019,0.01003238,0.01521095,0.05279337,0.01005699,0.01004557,0.01009939,0.01023682,0.01003014,0.02825988,0.01361611,0.03779468,0.01053935,0.01020379,0.10850219,0.06800046,0.01002714,0.01001596,0.01001613,0.03516179,0.01008819,0.01004465,0.03641385,0.01620887,0.01046189,0.01147488,0.115327,0.01005793,0.01003036,0.01008959,0.07731562,0.0122024,0.03597212,0.010032,0.01009125,0.0602927,0.05270458,0.07062517,0.17901694,0.01002662,0.01000957,0.01001679
0.03,0.03847585,0.07867665,0.01019848,0.01010412,0.01480638,0.01585218,0.0100487,0.01409008,0.0181222,0.02746803,0.0102321,0.01008549,0.02708966,0.0450217,0.01003387,0.01002144,0.01003078,0.01070215,0.01006713,0.01003971,0.01621135,0.01040037,0.01013937,0.01449579,0.07072197,0.01009849,0.01005392,0.01004732,0.05192802,0.01350574,0.01507726,0.0100517,0.01011627,0.02722037,0.0152809,0.04438075,0.09809335,0.01006859,0.01002635,0.01004457,0.01463443,0.04937537,0.01005851,0.01004706,0.01010115,0.01024051,0.01002982,0.02587258,0.01337549,0.03755773,0.01066644,0.01025649,0.10768531,0.07228813,0.01002822,0.0100166,0.01001667,0.03694733,0.01009229,0.01004603,0.03587496,0.01615373,0.01048569,0.01131932,0.10983308,0.01005789,0.01003033,0.01009036,0.07299381,0.01683635,0.03402671,0.0100303,0.01008733,0.05924659,0.05131502,0.07140916,0.17955733,0.0100289,0.01001041,0.01001828
0.04,0.04082609,0.07975568,0.01060266,0.01021046,0.0190016,0.0174697,0.01005312,0.01235649,0.01779555,0.02731052,0.0102239,0.01009151,0.01700024,0.05493731,0.01003563,0.01002302,0.01003597,0.01030941,0.01006455,0.0100391,0.01411824,0.01025321,0.01012309,0.01457245,0.06256166,0.01009887,0.0100541,0.01004503,0.04633984,0.01593442,0.01281713,0.01005532,0.01015193,0.02514064,0.01231353,0.04509215,0.09808643,0.01010658,0.01004195,0.01007007,0.01394084,0.04623847,0.01006025,0.01004864,0.01010393,0.01022501,0.01002988,0.0239146,0.01297567,0.03739088,0.01067463,0.01026638,0.10754015,0.07681801,0.01002928,0.01001724,0.0100172,0.038619,0.01009645,0.01004731,0.03533689,0.01585887,0.0104387,0.01107261,0.10442481,0.01005796,0.01003035,0.01009047,0.06885121,0.02205944,0.03225958,0.01002978,0.01008661,0.05811043,0.04965824,0.07216918,0.17993344,0.010031,0.01001118,0.01001965
0.05,0.04247738,0.07944661,0.01450405,0.0125253,0.02488652,0.02140329,0.01010163,0.01406477,0.01925931,0.02758993,0.01160045,0.01062218,0.01484015,0.06405666,0.01005627,0.01003966,0.0101184,0.01086966,0.01007819,0.01004964,0.01575622,0.0107402,0.01018983,0.01774986,0.05524628,0.01016792,0.01007407,0.01005695,0.04173813,0.01955793,0.01422434,0.01008648,0.01095006,0.02169912,0.01318185,0.04610214,0.09741329,0.01113434,0.01052147,0.01081453,0.01633617,0.04307666,0.01007072,0.01005597,0.0101872,0.01090933,0.01003766,0.02426524,0.01571268,0.03786775,0.01272053,0.01143631,0.10709427,0.08060163,0.01003827,0.01002294,0.0100229,0.04095954,0.01020145,0.01006432,0.03553096,0.01871806,0.01192501,0.01311457,0.09910426,0.01007985,0.01004201,0.01017109,0.06485708,0.02731995,0.03162281,0.01003775,0.01008378,0.05770399,0.04825326,0.07258417,0.17986975,0.01004453,0.01001604,0.01002823
0.06,0.04430539,0.08061351,0.01430439,0.01182585,0.02807479,0.02091814,0.01006447,0.01097333,0.01752449,0.02693128,0.01027028,0.01010886,0.01042363,0.06825542,0.01003884,0.01002627,0.01005731,0.01015201,0.01006083,0.0100382,0.01195485,0.01017021,0.0101087,0.01508877,0.04928433,0.01010123,0.01005528,0.01004184,0.03766881,0.02095003,0.01097823,0.01006426,0.01025162,0.0204603,0.01049084,0.04601454,0.09678619,0.01079344,0.01052697,0.01068918,0.01298382,0.04020532,0.01006219,0.01005055,0.01010542,0.01022184,0.01002979,0.02119266,0.01261322,0.03706131,0.01085297,0.01035462,0.10685019,0.08433127,0.01003109,0.01001829,0.01001796,0.04205787,0.01010604,0.01004995,0.0347143,0.01606678,0.01049441,0.01088113,0.09539989,0.01005843,0.01003058,0.01009268,0.06239798,0.03213996,0.02991305,0.01002909,0.01008481,0.05696815,0.0474554,0.0730994,0.17990172,0.01003467,0.01001251,0.01002207
0.07,0.04520306,0.08051249,0.01628582,0.0128383,0.03078474,0.02216084,0.01006848,0.01071744,0.01744926,0.02679018,0.01023809,0.01010211,0.01020111,0.07364515,0.0100396,0.01002711,0.01006653,0.01013606,0.01005968,0.01003799,0.01139655,0.01015877,0.01010633,0.01517716,0.04553527,0.01010244,0.01005599,0.01004118,0.03573261,0.02219977,0.01068004,0.01006713,0.01026253,0.01787537,0.01031799,0.04648799,0.09599971,0.01137417,0.01139852,0.01144687,0.01237745,0.03720063,0.01006225,0.01005069,0.01010428,0.01020718,0.01002947,0.02013579,0.01237427,0.0368846,0.01081925,0.0103412,0.10603268,0.08716008,0.01003184,0.01001869,0.01001818,0.0437756,0.01011118,0.01005149,0.03454865,0.01623217,0.01048789,0.01072276,0.09161313,0.01005882,0.01003079,0.01009443,0.05992845,0.03691355,0.02921772,0.01002843,0.01008327,0.05695389,0.04685314,0.07320805,0.17939018,0.01003617,0.01001305,0.01002306
0.08,0.04490586,0.079066,0.01889006,0.01557501,0.03130598,0.02437613,0.01016954,0.01269731,0.01914792,0.0271437,0.01163634,0.01060529,0.01135722,0.08025769,0.01005827,0.01004782,0.01027541,0.01019742,0.01004795,0.01003424,0.01378854,0.0103879,0.010092,0.01820622,0.0445423,0.01013898,0.01005486,0.01003865,0.03639232,0.02326508,0.01259884,0.01014073,0.01121597,0.01472529,0.01142428,0.04785276,0.09493944,0.01339618,0.01242605,0.01309768,0.01462757,0.03426052,0.01005662,0.01004188,0.01016416,0.01076933,0.01002573,0.02160774,0.01532823,0.03745397,0.01290142,0.01155528,0.1040075,0.08907629,0.01002776,0.01001649,0.01001645,0.04595154,0.01026179,0.01004909,0.03498646,0.0194468,0.01224856,0.01244823,0.08744989,0.01005887,0.01003096,0.01015324,0.05722951,0.04158685,0.02965803,0.01002385,0.010079,0.05775568,0.04639916,0.07279358,0.1782496,0.0100338,0.0100119,0.01002119
0.09,0.04489636,0.07815781,0.01929967,0.01571895,0.03207805,0.02476444,0.01016352,0.01239169,0.01905019,0.0269209,0.01145339,0.01050243,0.01122157,0.0807257,0.01005544,0.01004504,0.01026838,0.01013047,0.01004899,0.010035,0.01328401,0.01032826,0.01008896,0.0180282,0.04247542,0.01013275,0.01005583,0.01003956,0.03569223,0.02365864,0.01228653,0.0101358,0.01111749,0.01401873,0.01119034,0.04802782,0.09378292,0.01357247,0.01281973,0.01340826,0.01380949,0.0311868,0.01005735,0.01004356,0.01014248,0.01064438,0.0100262,0.02080216,0.01500168,0.03714514,0.01270276,0.01141989,0.1021514,0.09036973,0.01002913,0.01001717,0.01001688,0.04749709,0.01028224,0.01005164,0.0347836,0.01967956,0.01228787,0.01206125,0.08416419,0.01005955,0.01003128,0.01015248,0.05535201,0.04605672,0.02931531,0.01002419,0.01007862,0.05842741,0.04615882,0.0722616,0.17680533,0.01003446,0.01001213,0.01002167
