time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01003018,0.01001812,0.01013706,0.01153589,0.0100571,0.01004348,0.0328026,0.01061322,0.13667931,0.02319585,0.05473053,0.05287141,0.01000442,0.01000256,0.12928516,0.17803064,0.02516147,0.23210626,0.15564603,0.14105105,0.06110727,0.06813185,0.06918068,0.01009854,0.01004817,0.10079633,0.14353907,0.09995679,0.01003164,0.01005548,0.01022086,0.06117792,0.01447435,0.01000101,0.03956923,0.4773686,0.01001083,0.02897219,0.09113643,0.04628244,0.01204935,0.01144694,0.01819421,0.02511048,0.01405016,0.01093181,0.16836095,0.04815742,0.03174276,0.01027245,0.01089583,0.01064234,0.0268902,0.04281651,0.01077042,0.02616954,0.03819458,0.01013493,0.0101157,0.0101003,0.01041256,0.01028154,0.01027579,0.03809731,0.01024348,0.02626507,0.04882052,0.01013122,0.01022349,0.01000565,0.02469749,0.26517109,0.13586859,0.01003966,0.01007852,0.03505512,0.01003266,0.01000804,0.01000252,0.0100051
0.01,0.01002919,0.01001717,0.01034264,0.0140482,0.01006578,0.01004259,0.03707431,0.01167476,0.13124785,0.02432384,0.05198161,0.04975636,0.01000454,0.01000257,0.13649187,0.18916102,0.0287735,0.25444584,0.16703072,0.14889458,0.0679436,0.0737495,0.07321902,0.01014838,0.01004356,0.09395185,0.13183788,0.1017043,0.01002886,0.01004193,0.01054392,0.07020438,0.01767576,0.01000106,0.04220458,0.45695371,0.01001147,0.0325522,0.10215343,0.05165177,0.04285274,0.07521146,0.01186542,0.01018534,0.02433101,0.03358326,0.11868178,0.0524878,0.03527448,0.01088518,0.01190003,0.0113875,0.02820795,0.04353556,0.01008034,0.01003339,0.01007311,0.01008094,0.01028523,0.01045821,0.0116849,0.01214644,0.01238816,0.05507319,0.03494647,0.02675615,0.04796348,0.01281506,0.04447042,0.01000672,0.03774864,0.19930729,0.11217903,0.01003144,0.01024115,0.03741714,0.0100249,0.01000721,0.01000227,0.0100046
0.02,0.01002561,0.01001523,0.0101356,0.01333792,0.01005011,0.01003709,0.04275956,0.01071704,0.12247465,0.02396603,0.04782921,0.0449173,0.01000478,0.01000264,0.14749538,0.20569713,0.03277362,0.28041034,0.18160948,0.15999482,0.07537529,0.0807938,0.07906031,0.01008559,0.0100411,0.08206252,0.1110329,0.10561107,0.01002668,0.01004242,0.01018407,0.08132225,0.0181378,0.01000115,0.04553278,0.42464746,0.01001267,0.03532594,0.11231016,0.05657094,0.0534561,0.12424192,0.01005177,0.0100324,0.01020097,0.04004987,0.0422492,0.07317737,0.03786503,0.01017809,0.01115037,0.01078973,0.03774984,0.06027034,0.01001797,0.0100095,0.01001166,0.01009799,0.01009915,0.0100988,0.01850138,0.01970761,0.01674579,0.07201186,0.11798264,0.03187227,0.06000602,0.01919083,0.13121157,0.01000726,0.07155959,0.1459095,0.09210187,0.01003032,0.016367,0.0479947,0.01002539,0.01000537,0.0100017,0.01000344
0.03,0.01002256,0.01001336,0.0101272,0.01337933,0.01004487,0.01003324,0.04633044,0.01080347,0.11206081,0.02430742,0.04329409,0.0397886,0.01000506,0.01000276,0.16058065,0.22419808,0.03440468,0.30917366,0.1986788,0.17384264,0.08345866,0.08962169,0.08703205,0.01007709,0.01003721,0.06812313,0.08662393,0.11202369,0.01002418,0.01004095,0.01018928,0.08871746,0.0190583,0.01000126,0.05222188,0.38724014,0.01001442,0.03820614,0.12174013,0.06112561,0.0546367,0.15634041,0.01002612,0.01001787,0.01006597,0.03529386,0.01008638,0.09224477,0.04205355,0.01013409,0.01152507,0.01104325,0.04549971,0.07432244,0.01001085,0.01000572,0.01000642,0.01022575,0.01006985,0.01004888,0.03996857,0.03889566,0.02792561,0.08262353,0.1979612,0.03892049,0.07399925,0.02444344,0.20775951,0.01000828,0.10567365,0.08838386,0.0671638,0.01002384,0.05779781,0.05871929,0.0100199,0.01000432,0.01000138,0.01000278
0.04,0.01001976,0.01001161,0.01015537,0.01331858,0.01004141,0.01002984,0.04665574,0.01161683,0.09937617,0.02536142,0.03825776,0.03429658,0.0100055,0.01000297,0.17450099,0.24274788,0.03274232,0.33955594,0.21701393,0.18933943,0.09195932,0.09999816,0.09672955,0.010076,0.01003321,0.05209522,0.05895256,0.1199945,0.01002181,0.01004329,0.01043037,0.09053465,0.01948547,0.01000143,0.06245895,0.34314022,0.01001713,0.04102171,0.13022744,0.06524309,0.04963512,0.17394091,0.01001705,0.01001226,0.01003592,0.0252451,0.01003254,0.10883364,0.04799446,0.01012724,0.01276513,0.01187441,0.05186533,0.0853022,0.01000798,0.01000418,0.01000444,0.01726503,0.01008056,0.01004122,0.06332246,0.05925175,0.04110147,0.08891255,0.26730687,0.0469436,0.08971877,0.02373874,0.27102507,0.01001023,0.13796871,0.02838057,0.03848518,0.01001849,0.10032463,0.07113048,0.01001594,0.01000374,0.0100012,0.01000242
0.05,0.01001687,0.01000996,0.01007271,0.01056683,0.01003378,0.01002608,0.04383894,0.01050626,0.08426068,0.02342171,0.03200942,0.02774153,0.01000634,0.01000341,0.18791222,0.25977691,0.02711386,0.37018805,0.23488213,0.20483818,0.10064385,0.11129946,0.10711344,0.01005794,0.01003122,0.03386236,0.02830419,0.12830181,0.01002033,0.01004761,0.01018329,0.08695764,0.01513769,0.01000171,0.07531338,0.29166002,0.01002197,0.04300839,0.13776596,0.06895293,0.04644042,0.18989438,0.01001324,0.01000965,0.01002752,0.0162055,0.01001375,0.09712986,0.05096988,0.01011682,0.01098085,0.01058184,0.0396208,0.06855839,0.01000639,0.01000338,0.01000352,0.03838318,0.01004586,0.0100246,0.08395035,0.07879845,0.0557112,0.07073761,0.32744916,0.04815516,0.09307434,0.0210613,0.32662738,0.01059443,0.15187504,0.01002752,0.0100655,0.01001625,0.1531682,0.07358494,0.01001461,0.01000432,0.0100014,0.01000282
0.06,0.01001467,0.0100087,0.01006776,0.0105028,0.01002977,0.01002327,0.03600588,0.01107787,0.05579221,0.03775667,0.02529202,0.01920013,0.01001048,0.01000532,0.19919174,0.27264172,0.01951518,0.39980216,0.25095864,0.21940225,0.10955671,0.1232862,0.11734407,0.01005203,0.0100291,0.01006115,0.01002307,0.13731346,0.01001898,0.01005281,0.01046278,0.07468728,0.01366927,0.010003,0.09165537,0.24071948,0.0200804,0.0448767,0.14374311,0.07202163,0.04162233,0.19129388,0.01001138,0.01000839,0.01002296,0.01323978,0.01001146,0.10947418,0.05773655,0.01007979,0.01211005,0.01126223,0.04259606,0.07650882,0.01000577,0.01000305,0.01000311,0.06309065,0.01004652,0.01002278,0.09736103,0.09221343,0.06747664,0.07368981,0.35867879,0.05631901,0.10991984,0.01671665,0.35336461,0.03316322,0.17441567,0.01002295,0.01005018,0.01001199,0.17439677,0.09039678,0.0100118,0.01000395,0.0100013,0.0100026
0.07,0.01001289,0.01000773,0.01004907,0.01014752,0.01002554,0.01002079,0.02427903,0.01077166,0.04355536,0.03736232,0.0203504,0.01511847,0.01001371,0.01000677,0.20752789,0.28005528,0.01255784,0.42666314,0.26347594,0.23121753,0.118612,0.13497244,0.12529935,0.01004428,0.01002862,0.01004718,0.01002145,0.14562301,0.01001829,0.01006719,0.01057499,0.05495142,0.01114207,0.01000411,0.11004353,0.19912195,0.06899068,0.04594134,0.14732937,0.07402141,0.03761999,0.18525452,0.01001063,0.0100079,0.01002112,0.01131701,0.01001046,0.11763061,0.06275463,0.01008351,0.01198553,0.01103027,0.04213964,0.08044148,0.01000557,0.01000295,0.01000297,0.0809186,0.01004276,0.01001995,0.10354817,0.09957491,0.07584049,0.07490335,0.36675013,0.06302382,0.12443914,0.01329914,0.35823746,0.05348368,0.1878216,0.01002159,0.01004705,0.01000907,0.18251902,0.1088525,0.01001003,0.01000381,0.01000127,0.01000252
0.08,0.01001164,0.01000706,0.01004161,0.01008264,0.01002276,0.01001892,0.01412035,0.01051552,0.03173414,0.03715104,0.01500247,0.01173183,0.01002236,0.0100102,0.21200721,0.2819802,0.0103297,0.45047353,0.27200772,0.23961303,0.12804849,0.14558698,0.12939736,0.01003966,0.0100285,0.01004021,0.01001908,0.15192863,0.01001783,0.01720133,0.01073163,0.03326576,0.01026049,0.01000742,0.12840588,0.15277434,0.119407,0.04556513,0.14615218,0.07368461,0.03533507,0.17557872,0.01001055,0.01000786,0.01002093,0.0106943,0.01001004,0.11968702,0.0669675,0.0100979,0.01158442,0.01066315,0.03760234,0.07754081,0.0100057,0.01000302,0.010003,0.08918929,0.01004338,0.01001965,0.10331827,0.10131506,0.07985251,0.07319261,0.35729668,0.06635203,0.13255248,0.0116724,0.34732326,0.06952476,0.19150165,0.01002075,0.01004501,0.01000704,0.18123287,0.12493194,0.0100091,0.01000389,0.0100013,0.01000258
0.09,0.0100108,0.01000661,0.01003733,0.01007083,0.01002084,0.0100175,0.01101633,0.01047979,0.02360278,0.03869987,0.01124375,0.01024836,0.0101159,0.01002724,0.21291751,0.28025571,0.01014386,0.46991338,0.27631863,0.24400949,0.13764147,0.15392939,0.1294711,0.01003651,0.01002883,0.01003538,0.01001739,0.15470725,0.01001752,0.03853711,0.01104617,0.01923226,0.01016524,0.01012653,0.14362898,0.10291464,0.16935361,0.04330081,0.13880596,0.07023172,0.03455238,0.16400186,0.010011,0.01000818,0.01002204,0.01072668,0.01001009,0.11696825,0.07090875,0.01011361,0.0111683,0.01038185,0.03093511,0.0690713,0.0100061,0.01000323,0.01000319,0.08672439,0.01004549,0.01002045,0.09768948,0.09814374,0.07882617,0.06976155,0.33507628,0.06551686,0.13247392,0.01146763,0.32556436,0.08113988,0.18721924,0.01002043,0.01004441,0.01000568,0.17259017,0.13625244,0.01000894,0.01000415,0.0100014,0.01000276
