time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
2.25,0.01014721,0.01008775,0.01152119,0.0117205,0.01046178,0.0102461,0.01097414,0.01033503,0.02182357,0.01492094,0.01207916,0.01066067,0.06812015,0.11222031,0.01496601,0.04277051,0.01339961,0.0118674,0.01201312,0.0123956,0.01149445,0.01185477,0.0121428,0.01029298,0.01012275,0.01361697,0.01654711,0.02429936,0.01006596,0.14329919,0.01010944,0.01160637,0.01136726,0.01019592,0.13313278,0.02664976,0.01033943,0.01368029,0.01332514,0.01358314,0.01265479,0.0121039,0.01659576,0.03550977,0.01454477,0.01315473,0.04052782,0.01094188,0.01038327,0.01844177,0.02136383,0.02582293,0.01117877,0.01046987,0.01143438,0.06608865,0.05759933,0.01005201,0.01008768,0.01013313,0.01012943,0.01013285,0.01013926,0.01328712,0.01027845,0.01007176,0.01002843,0.01150581,0.01055056,0.01008035,0.01074768,0.0600968,0.01896435,0.03271218,0.01010486,0.02425032,0.04748799,0.06435996,0.19566208,0.08790611
2.26,0.01007808,0.01004377,0.01014751,0.0102317,0.01010681,0.01021833,0.02381914,0.02535991,0.02576311,0.01802673,0.0129695,0.01132032,0.05681304,0.09354387,0.01252802,0.03568391,0.01132184,0.01005093,0.01011826,0.01041698,0.01012117,0.01017995,0.01031587,0.01018648,0.0101399,0.01713762,0.01939612,0.02034804,0.01019593,0.11944847,0.11589531,0.01007936,0.01018515,0.01014469,0.11095637,0.029695,0.01044951,0.01145333,0.01112264,0.01135412,0.01088936,0.01042331,0.01397358,0.02971254,0.0122711,0.01125342,0.03381388,0.01119574,0.01196957,0.0155831,0.01801879,0.02162021,0.01096394,0.01067347,0.08290663,0.13356287,0.04806877,0.12634802,0.09695136,0.08643539,0.04200245,0.0413226,0.04728028,0.01154642,0.01042921,0.01238204,0.01699442,0.13264418,0.01023838,0.01022933,0.01057625,0.05011383,0.0159577,0.03112968,0.03339144,0.0202376,0.03959296,0.05623582,0.16428884,0.07547773
2.27,0.01005046,0.01002796,0.01008875,0.0101356,0.01006932,0.01014258,0.1819127,0.03213045,0.02524223,0.01768362,0.01299272,0.0110708,0.0474207,0.07799905,0.0105047,0.02976792,0.01012702,0.01002528,0.01004656,0.0100761,0.01006596,0.01008462,0.01010236,0.01011246,0.01008982,0.01773524,0.02089268,0.01708013,0.01016004,0.09955126,0.22672233,0.01004432,0.01010556,0.01011959,0.09247929,0.02660555,0.0102949,0.0100831,0.01002773,0.01005376,0.01014125,0.01009588,0.01174339,0.02481977,0.01037349,0.01020945,0.02821124,0.01111437,0.0114215,0.01322396,0.01612808,0.01826929,0.0112322,0.01115305,0.13856803,0.20788155,0.04010634,0.27219208,0.19985115,0.17839569,0.07028463,0.07632571,0.09363901,0.01033711,0.01024002,0.01766997,0.02548115,0.15924866,0.01015783,0.0379537,0.01092452,0.04178959,0.0133769,0.0353267,0.05250092,0.01689419,0.03352435,0.05103041,0.18213321,0.06525555
2.28,0.01003928,0.01002094,0.01010066,0.01014352,0.01007159,0.01014298,0.19833687,0.02863279,0.02484017,0.0170187,0.01273016,0.01095256,0.0396699,0.06508764,0.01018432,0.02483418,0.01580765,0.01001488,0.01003017,0.01006094,0.01003994,0.01005069,0.01006593,0.01009769,0.0100361,0.01903394,0.02503433,0.01434901,0.01004519,0.0829902,0.18913401,0.01008761,0.01013771,0.01011182,0.07708278,0.02313379,0.01031002,0.01014157,0.01005067,0.01009464,0.01007942,0.01005064,0.01010732,0.02075534,0.01010809,0.01013144,0.02354657,0.01082531,0.01106921,0.01143704,0.01400501,0.01538659,0.01080042,0.01052918,0.17448889,0.23813107,0.03348795,0.32885599,0.24886656,0.23418543,0.09420064,0.11437369,0.1073998,0.01015208,0.0102217,0.01868969,0.02515899,0.14155936,0.01012151,0.04270418,0.01159412,0.03485227,0.0112313,0.04663051,0.0466661,0.01411054,0.0279547,0.05649496,0.21927552,0.05773824
2.29,0.01004935,0.01002655,0.01010973,0.01015742,0.01008087,0.01016512,0.18055674,0.02613343,0.02495594,0.0166991,0.01231268,0.01077296,0.03626557,0.05713772,0.01016044,0.02070802,0.05092721,0.01001448,0.01002956,0.01005823,0.01003939,0.01004839,0.01006073,0.01011045,0.01003988,0.01966854,0.02776678,0.01202841,0.01005448,0.06916441,0.1577234,0.01013646,0.01014937,0.01012814,0.0642536,0.02085338,0.01036739,0.01014874,0.01005298,0.01009938,0.01009699,0.01006037,0.01509915,0.03502404,0.01015513,0.01014226,0.02482488,0.01033355,0.01100572,0.010576,0.0136586,0.01444925,0.01020856,0.01012364,0.20161101,0.31048351,0.03563317,0.31587875,0.25051486,0.20412288,0.10170879,0.1104779,0.08960717,0.01019012,0.0101292,0.02028651,0.02747935,0.11803777,0.01008066,0.03560298,0.01023642,0.04268356,0.01082046,0.0549316,0.03893494,0.01180154,0.02390655,0.04717018,0.20252844,0.04817168
2.3,0.0101319,0.01006533,0.01139616,0.01068591,0.01110675,0.03810759,0.15049797,0.02384898,0.03087557,0.0175761,0.01147749,0.01035658,0.03313616,0.05552536,0.0101064,0.01726508,0.04781898,0.01001469,0.01002942,0.01005519,0.01004255,0.01004719,0.01005414,0.01069026,0.01004409,0.02072694,0.0295111,0.01012239,0.01007475,0.05765628,0.13151466,0.01623541,0.01289218,0.01009996,0.05356366,0.02261166,0.01027711,0.01021759,0.01007989,0.0101471,0.01006806,0.01003012,0.02038293,0.02926575,0.01386214,0.0101213,0.11304921,0.01003561,0.01012223,0.01019297,0.01353285,0.01425969,0.01002402,0.01001073,0.2010907,0.29342211,0.02983968,0.26328619,0.20962429,0.19038398,0.08492628,0.09526086,0.07477105,0.01006621,0.0100229,0.01724831,0.0229638,0.10420705,0.01001951,0.02976315,0.01003213,0.03561243,0.01014611,0.05275181,0.032508,0.01007539,0.01994923,0.03932993,0.16878002,0.04015694
2.31,0.01049676,0.01016817,0.01046058,0.01031387,0.01261522,0.08412364,0.12543879,0.02344871,0.0455504,0.01987464,0.01072929,0.01034193,0.02767878,0.0463059,0.01005436,0.01439465,0.03990449,0.01001465,0.01002751,0.01004477,0.01004391,0.01004551,0.01004713,0.01133787,0.01012798,0.02278104,0.03771738,0.01006079,0.1387023,0.16893202,0.13527087,0.01355324,0.01090455,0.01008667,0.04465645,0.03367244,0.0102594,0.01011397,0.0100395,0.01007524,0.01004981,0.01002722,0.01699894,0.02439626,0.01159307,0.01008706,0.09422557,0.01042221,0.04560575,0.01710569,0.01177599,0.01207911,0.01908899,0.04741331,0.16759042,0.24452544,0.02487385,0.21941985,0.17471516,0.15868614,0.07083468,0.08706285,0.06239926,0.01016765,0.01004312,0.03723321,0.0507794,0.08687054,0.01004087,0.02481036,0.01012898,0.06478651,0.01447658,0.04398644,0.08154499,0.010177,0.01666883,0.03277904,0.14065096,0.03346688
2.32,0.01144277,0.01020942,0.0106749,0.01032582,0.01252962,0.10562674,0.10454545,0.01978655,0.05790564,0.0232982,0.01044497,0.01051235,0.02313986,0.03863032,0.0100476,0.01200519,0.03330594,0.01001195,0.01002352,0.01003972,0.01003595,0.01003684,0.01003866,0.01105108,0.01008621,0.02805702,0.04742477,0.01005545,0.20438197,0.17269728,0.11289945,0.01133182,0.01027088,0.01006438,0.03723444,0.05371216,0.0102493,0.01013851,0.01005027,0.01009337,0.01007106,0.01004521,0.01417623,0.02033645,0.01007722,0.01009669,0.07852727,0.08019281,0.07908867,0.03091783,0.01147992,0.01079112,0.03246109,0.06233726,0.13966946,0.20377689,0.02073351,0.18285956,0.14561744,0.13226178,0.05906324,0.0728448,0.05208168,0.0102571,0.01443892,0.03683486,0.0804177,0.07251452,0.01013399,0.02069512,0.06916845,0.05399416,0.01209993,0.03670431,0.06800272,0.08965149,0.01395254,0.02731943,0.11721049,0.02789144
2.33,0.01132628,0.01025107,0.01014175,0.01013919,0.01073769,0.0936013,0.08716671,0.01665832,0.06381887,0.02606485,0.01052548,0.01044688,0.01936875,0.03224185,0.01002765,0.01003058,0.02779972,0.01000971,0.01001867,0.01002922,0.01002943,0.01002941,0.01002987,0.01017754,0.01166279,0.03247824,0.04898169,0.01003636,0.19575929,0.14393786,0.09415342,0.01002422,0.01006936,0.01004905,0.03105036,0.06690927,0.01019052,0.01731788,0.02224529,0.01838039,0.01003616,0.01002145,0.01182621,0.01695301,0.01004077,0.01007509,0.06545557,0.06706639,0.11159967,0.02697646,0.01171929,0.01117471,0.04383717,0.18118533,0.1164014,0.16981963,0.01728325,0.15238941,0.12136451,0.11023924,0.04923851,0.06078497,0.04348033,0.01007072,0.11915805,0.0308933,0.10062727,0.06053966,0.10830341,0.01726288,0.27098044,0.04499948,0.01010804,0.03901808,0.0602244,0.09040479,0.01186786,0.02276948,0.09767645,0.02324505
2.34,0.01011479,0.01007445,0.01016248,0.01017218,0.01020678,0.07821121,0.10496931,0.01407708,0.06300715,0.0271958,0.01069556,0.01038217,0.01623976,0.02693059,0.01005988,0.0100872,0.0336167,0.01001049,0.01002412,0.01004748,0.01002944,0.01003247,0.01003983,0.01016601,0.01005712,0.03220463,0.04717262,0.01012459,0.16314491,0.11995974,0.07848513,0.0100485,0.01012762,0.01003991,0.02589786,0.07101415,0.01020421,0.0572186,0.07164927,0.06162099,0.01008146,0.01005322,0.01005854,0.01413632,0.01006938,0.01014952,0.08136646,0.19666234,0.17054449,0.05615803,0.01065427,0.01030569,0.03667024,0.29120753,0.09701109,0.14152187,0.01440927,0.12699781,0.10115402,0.09188478,0.04105025,0.0507152,0.03630385,0.01043266,0.16473094,0.09034366,0.11045441,0.05052345,0.17515149,0.01439354,0.27265826,0.0847497,0.01117642,0.04308107,0.05019826,0.15590425,0.01016095,0.0189775,0.08139803,0.01937282
