time,pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,femur_r_qw,femur_r_qx,femur_r_qy,femur_r_qz,tibia_r_qw,tibia_r_qx,tibia_r_qy,tibia_r_qz,patella_r_qw,patella_r_qx,patella_r_qy,patella_r_qz,talus_r_qw,talus_r_qx,talus_r_qy,talus_r_qz,calcn_r_qw,calcn_r_qx,calcn_r_qy,calcn_r_qz,toes_r_qw,toes_r_qx,toes_r_qy,toes_r_qz,femur_l_qw,femur_l_qx,femur_l_qy,femur_l_qz,tibia_l_qw,tibia_l_qx,tibia_l_qy,tibia_l_qz,patella_l_qw,patella_l_qx,patella_l_qy,patella_l_qz,talus_l_qw,talus_l_qx,talus_l_qy,talus_l_qz,calcn_l_qw,calcn_l_qx,calcn_l_qy,calcn_l_qz,toes_l_qw,toes_l_qx,toes_l_qy,toes_l_qz,torso_qw,torso_qx,torso_qy,torso_qz,humerus_r_qw,humerus_r_qx,humerus_r_qy,humerus_r_qz,ulna_r_qw,ulna_r_qx,ulna_r_qy,ulna_r_qz,radius_r_qw,radius_r_qx,radius_r_qy,radius_r_qz,hand_r_qw,hand_r_qx,hand_r_qy,hand_r_qz,humerus_l_qw,humerus_l_qx,humerus_l_qy,humerus_l_qz,ulna_l_qw,ulna_l_qx,ulna_l_qy,ulna_l_qz,radius_l_qw,radius_l_qx,radius_l_qy,radius_l_qz,hand_l_qw,hand_l_qx,hand_l_qy,hand_l_qz
0.0,0.98464765659722,-0.05956883845344556,-0.12717392692825372,0.10366936940368436,0.9813412891844167,-0.021994699505003167,-0.017197641076583427,0.19023603359235766,0.9148958588152999,0.0440003556782317,0.06414538667688492,-0.396124861111843,1.0,0.0,0.0,0.0,0.9994115704179043,-0.003602015998968892,-0.0059690071160295195,0.03358436168234144,0.9825029345960236,-0.14660999409500286,-0.11263241394616717,0.022526261792067084,0.9774068206689315,-0.12279448762469439,-4.565209591085584e-07,0.1720390092933337,0.9759319147543911,0.03084121646758203,0.06436935925573455,-0.20606383166299136,0.9877383200961092,-0.011235696416317916,-0.03709829857263138,-0.15122991232812483,1.0,0.0,0.0,0.0,0.9830149132782214,0.019272771061706002,0.031937478247143304,0.17969484703637706,0.9996288726212551,0.021444219590454033,0.016474417263119254,0.003294851128007842,0.9990497437177852,-0.025320621300270033,9.413610124888545e-08,-0.03547500125986196,0.9844057901904105,0.019855994522070736,-0.02384394148763698,-0.1731543998155028,0.9914721278329819,-0.12106617799577699,0.04819192182763061,-0.0018812087586537324,0.9609231852111134,0.06257331099477134,0.006164393828959141,0.26957969716505237,0.7430546904231575,0.037743312511521285,0.6681642468446995,0.0013071492870748436,1.0,4.85722573273506e-17,1.214306433183765e-17,1.3877787807814457e-17,0.9705755279513961,0.14779711445474167,-0.1802517775107569,0.060402435422203235,0.983372274820365,-0.04105043889447102,-0.004044073554271205,0.17685439222784136,0.7557065662820929,-0.036935673506042835,-0.6538667336719174,0.0012791786432713864,1.0000000000000002,-1.3877787807814457e-17,-1.734723475976807e-18,0.0
0.01,0.9833987213634893,-0.06086262425217021,-0.12733795507002107,0.11405148393764492,0.9827945262593974,-0.023487348113193588,-0.04611361211453082,0.17730425378689274,0.9253833338167737,0.0404655293172347,0.06315928373406851,-0.37153617765895836,1.0,0.0,0.0,0.0,0.9991666893992445,-0.004286227760865992,-0.007102834638395896,0.03996379344650966,0.9853190265891959,-0.1343898990276019,-0.10324438542472052,0.02064867450812076,0.9824352642450246,-0.10840829153281453,-4.030364732943853e-07,0.15188348789312955,0.9710417225896675,0.03744157647104264,0.0775414998420226,-0.22285290472350608,0.9865838588168637,-0.012002193863572494,-0.03842661654327349,-0.15821388057159944,1.0,0.0,0.0,0.0,0.9807226651720106,0.02052024865166498,0.03400471021215511,0.19132603873119208,0.9991690592904237,0.03208365430979698,0.024648111170273577,0.004929573871753551,0.9992742351498415,-0.022129741080315204,8.2273160768951e-08,-0.031004475893181546,0.9823495497121725,0.01823512207382136,-0.02653396600307059,-0.18426283171435592,0.9908736819767405,-0.11892436442778587,0.0627100483428364,0.009684613990423488,0.9621910583227834,0.06156971927923913,0.006065525246177307,0.2652560015438774,0.742786078735387,0.037760126036119945,0.6684618941695554,0.0013077315832547287,1.0,3.469446951953614e-17,-3.9898639947466563e-17,-1.3877787807814457e-17,0.9683029523660504,0.15140912613623428,-0.19230893694574683,0.04981909004236304,0.9811308744491345,-0.043705061629637776,-0.0043055930383247565,0.18829109553883477,0.7526934095341417,-0.03713085765892035,-0.6573220496954796,0.0012859383792167,1.0,1.3877787807814457e-17,-6.938893903907228e-17,0.0
0.02,0.983172669299149,-0.060546345904037034,-0.12397538563795864,0.11973197608314198,0.9827560124553143,-0.025377884679102434,-0.06730693785849125,0.17034188876567427,0.9340962490580038,0.0373132850515376,0.06197337250366545,-0.34961581393717356,1.0,0.0,0.0,0.0,0.9990515317376795,-0.004572678675568197,-0.0075775209109554586,0.04263459533255083,0.9859783182717797,-0.13135945960388185,-0.10091626509623833,0.02018305501045209,0.986363776760108,-0.09561337036161285,-3.55467972462057e-07,0.1339573936126795,0.9684792843382851,0.040941150325535525,0.08126049154247754,-0.23188020728794345,0.9854848686644246,-0.012716006056708055,-0.03960923395680057,-0.16458731849320274,1.0,0.0,0.0,0.0,0.9796978303853848,0.021053192792607457,0.03488786769136744,0.19629508628429015,0.9989353650867202,0.036313973900005535,0.02789803359302602,0.005579551979599279,0.9994897117760214,-0.018557075839219915,6.89908335905088e-08,-0.025999057486344554,0.9809931100281106,0.015310220816099548,-0.030918462980361827,-0.19095068437392196,0.9905467673389492,-0.11753407647607253,0.06956446789158598,0.012791692156820744,0.9630039322078168,0.06091687762097852,0.0060012107161406016,0.2624434149357413,0.7278665237915766,0.038673211560398685,0.6846261113788502,0.0013393541148418453,1.0,4.163336342344337e-17,-5.551115123125783e-17,2.7755575615628914e-17,0.9632779583957768,0.1580600575594369,-0.21194489195010602,0.04681832813578017,0.9800880483001951,-0.044884710983325075,-0.004421805894582396,0.19337328649968294,0.7404586922415943,-0.03790524110420264,-0.6710308446330773,0.001312757296292849,0.9999999999999999,-2.7755575615628914e-17,-8.500145032286355e-17,2.7755575615628914e-17
0.03,0.983487987638086,-0.06043216651168805,-0.11957143692220701,0.12166348217378249,0.9821939979224966,-0.02529660495088362,-0.0808630142059901,0.16767887510507484,0.9414238950419049,0.034492295481841836,0.06065591772787262,-0.3299275542313964,1.0,0.0,0.0,0.0,0.9989720698957811,-0.0047602793964825925,-0.007888399607338469,0.044383740940138444,0.9854957780749817,-0.13358440218844972,-0.10262556640095785,0.02052491191755912,0.9894232907698893,-0.08427156596341076,-3.133018172739137e-07,0.11806716246297864,0.9672018305876818,0.044314500021495555,0.08171485133177309,-0.23638850874674117,0.9849449192636132,-0.013061433889906172,-0.04016384816650889,-0.16762986088997373,1.0,0.0,0.0,0.0,0.9796882417395275,0.021058112883937587,0.0348960209200509,0.19634096007463123,0.9988716712482018,0.03738387648972151,0.028719981046955237,0.005743939857633981,0.9998331387456739,-0.010612478293135726,3.9454692658379836e-08,-0.014868421921986258,0.9803211445498141,0.013318499421170537,-0.035550444393399425,-0.19372464227646086,0.9904658955774291,-0.11662751949903054,0.07249481869415936,0.010946810311935645,0.9636203747956464,0.0604167197245011,0.005951937788089709,0.26028862382554474,0.7123402043306781,0.03958209434550204,0.7007159281217045,0.0013708310946173863,1.0,1.3877787807814457e-17,2.42861286636753e-17,-1.3877787807814457e-17,0.9581263804061942,0.163968333529162,-0.22997458013191727,0.04711599794701345,0.9798354842311237,-0.04516559307034483,-0.004449476921996024,0.19458338880614717,0.7288849281928305,-0.03861215437540402,-0.6835452251155153,0.001337239545385116,1.0000000000000002,-2.7755575615628914e-17,-1.214306433183765e-17,0.0
0.04,0.9839261185156343,-0.061440496981583506,-0.11584912736418986,0.1212164936069743,0.9816591635117036,-0.02263516476940244,-0.08805602385971809,0.16756811352814455,0.9475818780352137,0.03198806435622842,0.059272632444413206,-0.31233332067057623,1.0,0.0,0.0,0.0,0.9988528554997107,-0.005028596215374274,-0.008333035334046352,0.046885464723068024,0.9846618457718022,-0.1373421557030758,-0.10551244223762671,0.021102281420525452,0.991794705043189,-0.07426968262262053,-2.7611717269646757e-07,0.10405420362173005,0.9662366242629239,0.04882903080667447,0.08217803803623104,-0.23926822134998588,0.9849988980783602,-0.013027052054289237,-0.04010914441651692,-0.16732819019330197,1.0,0.0,0.0,0.0,0.9802307477431649,0.020777835778203683,0.034431565448708,0.19372772135138794,0.998854836823556,0.03766156511548048,0.028933313981300477,0.005786606025920335,0.9999900254451048,0.0025947938498410363,-9.646831880191775e-09,0.003635389274243922,0.9801376694564454,0.013329741990655453,-0.03941909075923302,-0.19390358989628192,0.9902825310058743,-0.11647773345015122,0.07562255990713328,0.007394242896158559,0.964235545126923,0.0599131087432877,0.005902324680273696,0.2581189560607072,0.7036038564404332,0.04007603438687826,0.7094600751976088,0.0013879375256637683,0.9999999999999999,6.938893903907228e-18,-8.500145032286355e-17,-2.7755575615628914e-17,0.9541577540169082,0.16761256022059653,-0.24339579299656525,0.04740778477506876,0.9798079707641647,-0.04519608161139816,-0.0044524804928688325,0.19471474020075136,0.7228014284000188,-0.038974204946881294,-0.6899545525251579,0.0013497783003300137,1.0,0.0,2.7755575615628914e-17,6.938893903907228e-18
0.05,0.984252590546441,-0.06344673034571909,-0.11344830950609024,0.11979495599259533,0.9813120382236317,-0.01824452672948748,-0.090741481436472,0.16870033914759366,0.952659901467184,0.029821780723642395,0.057904119910096474,-0.29697960608170254,1.0,0.0,0.0,0.0,0.9986818566552884,-0.005390144943405742,-0.00893216841147553,0.050256461201561,0.9840136258468536,-0.14019139621732363,-0.10770135738637836,0.021540060155383844,0.9936246305198267,-0.06549626845321209,-2.434996869676159e-07,0.09176236942768778,0.9651802725774525,0.05386998495895065,0.08267614935636183,-0.24225961379363586,0.9853065440987048,-0.012830460557206404,-0.03979424262610383,-0.16559834447231692,1.0,0.0,0.0,0.0,0.9808679172112159,0.020443543412370743,0.03387759969423537,0.19061085687188722,0.9988101294472896,0.0383892544943537,0.029492357802640284,0.005898413693282992,0.9995526845845811,0.017374629042253464,-6.459477511992079e-08,0.024342411659424926,0.9801724064188149,0.015120808955184844,-0.042276004445256365,-0.19299262752715413,0.989724569974113,-0.11735459942723778,0.08158147287304418,0.004199626970852133,0.9649442546314368,0.05932721840312702,0.0058446058423232096,0.25559481057501227,0.7017763881358157,0.040177824615794624,0.7112620524782021,0.0013914627865988516,0.9999999999999999,3.469446951953614e-17,0.0,3.469446951953614e-17,0.9511159553980629,0.16955460723881155,-0.25403131165625364,0.045801389165892936,0.9795314362346385,-0.04550133651552665,-0.004482552602165211,0.19602984600712275,0.7218162089029206,-0.039032239112877065,-0.6909819227328461,0.0013517881747596786,0.9999999999999998,0.0,-6.418476861114186e-17,-6.938893903907228e-18
0.06,0.984436079255674,-0.06570903652902318,-0.11208103203130343,0.11834597854148558,0.9810546669467375,-0.013622465349145445,-0.09085874495637733,0.1705604214487912,0.9566875230420822,0.0280324590629826,0.05664611403479168,-0.28417315541627997,1.0,0.0,0.0,0.0,0.9985117967950119,-0.005727060406293416,-0.00949048097756424,0.053397782829569404,0.9837259461787469,-0.14143691013143558,-0.10865821738501572,0.02173143027764695,0.9950367059328096,-0.057809955024049085,-2.1492378552215308e-07,0.08099359818192281,0.9640710296641953,0.058571271432928944,0.08289791008752763,-0.2454880698283902,0.9856013024183786,-0.012641073536737825,-0.03948743408059711,-0.16392381913793225,1.0,0.0,0.0,0.0,0.9813259910432283,0.020199658989679833,0.03347345161300877,0.1883369350840092,0.9986993504456163,0.040135431189989794,0.03083384954486484,0.0061667094095737285,0.9985433319393041,0.03134579334351932,-1.1653627064213412e-07,0.04391646023081048,0.9802007244819472,0.01767352316991111,-0.044424862172453346,-0.192147385943153,0.9887400110403703,-0.11919919101271971,0.09044834818502748,0.0019595255552075364,0.9657391855112393,0.05866256602134112,0.0057791277818602495,0.2527313407513227,0.703143409719823,0.04010173064202788,0.7099149721800483,0.001388827453954744,1.0,2.7755575615628914e-17,1.734723475976807e-18,1.3877787807814457e-17,0.9480011072673707,0.1712152258890008,-0.26501600789664803,0.041782324039495215,0.9787700920415061,-0.04633092716094181,-0.004564279513748732,0.19960390643970344,0.723114607884084,-0.03895572245921844,-0.6896273597954444,0.001349138203609171,1.0,-1.3877787807814457e-17,-6.245004513516506e-17,0.0
0.07,0.9845940321757721,-0.06762212359543185,-0.11111070205695525,0.11685996787912101,0.9806924188289593,-0.009790249030488807,-0.08984197165680065,0.17342131012117484,0.9597126896639568,0.026643762209727674,0.05558557247789024,-0.2741384820954373,1.0,0.0,0.0,0.0,0.9984173562797003,-0.005905843902483263,-0.009786748390394008,0.05506471867899149,0.983629047722664,-0.14185389012337363,-0.10897856023305386,0.021795498218706716,0.9961315350643484,-0.05105121620500432,-1.897963876999753e-07,0.0715243886677734,0.9631086343472515,0.0625772308939086,0.08263771079878975,-0.24834825824506634,0.9857203878607697,-0.012564268141932637,-0.03936202977493261,-0.16324241707861697,1.0,0.0,0.0,0.0,0.9815129875574065,0.02009921595189803,0.0333070044879969,0.18740042749761804,0.998535095059911,0.04259264990024605,0.03272159585191745,0.006544254967018659,0.997140516938993,0.04390260173847084,-1.6321952426776032e-07,0.061508950886875094,0.9802246005743922,0.020233913679617646,-0.04631988300726692,-0.19132378211861706,0.9874213248845024,-0.12161303868403113,0.10104153979912976,5.674849187803366e-05,0.9665858724671776,0.057945643104727516,0.005708500302943848,0.24964267787446892,0.7069568430480186,0.039887904524608775,0.7061296402313118,0.001381422098188534,1.0,2.7755575615628914e-17,-5.984795992119984e-17,-1.3877787807814457e-17,0.9442861592328239,0.17318401574372413,-0.277547604425376,0.036031561858105216,0.9776055756257731,-0.04757064693582842,-0.00468641019228332,0.2049448940935513,0.7266215356982394,-0.03874760693208135,-0.6859431215769852,0.0013419306204686607,1.0,0.0,6.418476861114186e-17,-2.0816681711721685e-17
0.08,0.984866070534013,-0.0690194677444843,-0.11002585770526617,0.1147582102482484,0.9800493444316748,-0.006937587244706049,-0.08841445790546497,0.17787084076809664,0.9618720852866213,0.02562747623912892,0.05476045747214245,-0.266733230598329,1.0,0.0,0.0,0.0,0.9984415800987022,-0.0058605079500435855,-0.009711620844374798,0.05464201677417391,0.9834353636006129,-0.14268359036628017,-0.10961597340387577,0.021922979602196385,0.9969865301986437,-0.045067469369510435,-1.6755022755332583e-07,0.06314096773941015,0.9624642666087172,0.06609157037796191,0.08197945583033381,-0.25014757374014573,0.985668902238556,-0.012597495062998032,-0.03941635103008614,-0.16353736438334351,1.0,0.0,0.0,0.0,0.9814759523457506,0.020119150336572196,0.03334003834570543,0.18758629107651484,0.9983623394233091,0.045032194836963975,0.034595764368523754,0.006919084993015509,0.995407045626425,0.05561654406163692,-2.0676920054439607e-07,0.07792055918606935,0.9803715710529527,0.022628303008016486,-0.048276313539287824,-0.1898129082154304,0.9859135386548428,-0.12406790788087449,0.11214086103555694,-0.0024649173115590534,0.9674550423836652,0.05719967096400678,0.005635011047097714,0.2464288644995322,0.7157775182070267,0.039384366039157834,0.6972155733277778,0.0013639832480062536,1.0000000000000002,2.0816681711721685e-17,-1.3010426069826053e-17,6.938893903907228e-18,0.9402766459249734,0.17499963199116256,-0.2904588198118175,0.02980992996580646,0.9763303790298775,-0.04889052397366095,-0.004816437543204283,0.2106312170081838,0.7348218507469172,-0.03825255677389833,-0.6771793222683851,0.0013247857431837665,1.0,0.0,-5.724587470723463e-17,0.0
0.09,0.9852610910659274,-0.06995308982081888,-0.10878574705921867,0.111950028552325,0.9790938292043287,-0.004934964080537594,-0.08667049490149412,0.18395419282272024,0.9634218187560424,0.024884613724109717,0.05413007470082506,-0.26128354360250905,1.0,0.0,0.0,0.0,0.9985592687889231,-0.005635043674191596,-0.009337997332609097,0.05253984016284624,0.9830937466568489,-0.1441349686859718,-0.1107309877295026,0.022145980279541247,0.9976570285737907,-0.03974533323228474,-1.4776377989939027e-07,0.05568448458545122,0.962104947237076,0.06933059447990832,0.08123896863450922,-0.25089354145973386,0.9855030993120877,-0.01270428403953002,-0.03959021572353551,-0.1644836077920126,1.0,0.0,0.0,0.0,0.9812678904156955,0.02023076165305293,0.03352499275526208,0.18862692910299894,0.998213657202834,0.047030263528093294,0.03613077090952617,0.007226083289364568,0.9933478959920761,0.06689801770824072,-2.487110602640563e-07,0.09372626502086663,0.9806233558223368,0.024885933637838836,-0.05033430038823597,-0.18768319724242388,0.9842885298584252,-0.1263645500255703,0.12319385811585618,-0.005600340034831536,0.9683068751466706,0.05645835267431701,0.005561980264203068,0.24323510094666242,0.7294704569899165,0.0385769672452146,0.6829223125840718,0.0013360209233542752,1.0000000000000002,1.3877787807814457e-17,-1.4224732503009818e-16,-2.0816681711721685e-17,0.9364298267412732,0.17627959675601942,-0.3024088456043105,0.023949393668996642,0.9751331764502362,-0.050096526558388796,-0.004935246581320058,0.21582694353124368,0.7474693287654748,-0.037465023249422275,-0.6632377334349773,0.0012975114045906053,0.9999999999999999,0.0,3.5561831257524545e-17,6.938893903907228e-18
