time,pelvis_qw,pelvis_qx,pelvis_qy,pelvis_qz,femur_r_qw,femur_r_qx,femur_r_qy,femur_r_qz,tibia_r_qw,tibia_r_qx,tibia_r_qy,tibia_r_qz,patella_r_qw,patella_r_qx,patella_r_qy,patella_r_qz,talus_r_qw,talus_r_qx,talus_r_qy,talus_r_qz,calcn_r_qw,calcn_r_qx,calcn_r_qy,calcn_r_qz,toes_r_qw,toes_r_qx,toes_r_qy,toes_r_qz,femur_l_qw,femur_l_qx,femur_l_qy,femur_l_qz,tibia_l_qw,tibia_l_qx,tibia_l_qy,tibia_l_qz,patella_l_qw,patella_l_qx,patella_l_qy,patella_l_qz,talus_l_qw,talus_l_qx,talus_l_qy,talus_l_qz,calcn_l_qw,calcn_l_qx,calcn_l_qy,calcn_l_qz,toes_l_qw,toes_l_qx,toes_l_qy,toes_l_qz,torso_qw,torso_qx,torso_qy,torso_qz,humerus_r_qw,humerus_r_qx,humerus_r_qy,humerus_r_qz,ulna_r_qw,ulna_r_qx,ulna_r_qy,ulna_r_qz,radius_r_qw,radius_r_qx,radius_r_qy,radius_r_qz,hand_r_qw,hand_r_qx,hand_r_qy,hand_r_qz,humerus_l_qw,humerus_l_qx,humerus_l_qy,humerus_l_qz,ulna_l_qw,ulna_l_qx,ulna_l_qy,ulna_l_qz,radius_l_qw,radius_l_qx,radius_l_qy,radius_l_qz,hand_l_qw,hand_l_qx,hand_l_qy,hand_l_qz
1.95,0.9576264671611164,-0.004067662424356449,-0.2851006679292727,-0.040652338938900474,0.9951169649662278,-0.015211113127358766,-0.06875263482083524,0.06916591124985495,0.9650661891424797,0.024083516326548086,0.05342356318369702,-0.2553686701851229,1.0,0.0,0.0,0.0,0.9905054435010897,0.014436646237102321,0.023923392940379016,-0.1346039409168779,0.9974256899597781,-0.056446860248679745,-0.043365025479579225,0.008672920008973128,0.9238809927197132,-0.22231964612320257,-8.265320377842666e-07,0.31147694334927617,0.9924434734774036,0.08367979012252529,0.019109870730493916,0.08768384981181127,0.9783097714837565,-0.017066673620704007,-0.04587140969547982,-0.20128222336677898,1.0,0.0,0.0,0.0,0.9860240400554983,-0.01749566128764471,-0.02899257714443479,-0.16312548770582935,0.9970709951299239,0.06020476259597542,0.04625201565622158,0.009250312379709746,0.9238923764741616,0.22230367901214762,-8.264726758105967e-07,0.3114545729153886,0.9947138419821103,-0.026076671180949557,-0.0010836374263501558,-0.09931367236809943,0.9642480628339204,-0.18052864918653846,0.039548749901784,-0.18992360707695566,0.9193075635504571,0.08895860596046185,0.008763734456393106,0.383253397875181,0.7636800198558699,0.03641030166875558,0.6445661541886681,0.0012609836472081137,1.0000000000000002,6.938893903907228e-18,-3.426078865054194e-17,0.0,0.9740299748896603,0.19853265675844545,0.04607333994093188,-0.09862879682713396,0.9462222102818239,-0.07313023235845453,-0.007204406253945568,0.3150612550205223,0.7260204309341153,-0.038783429893295654,-0.6865772901304787,0.0013431712629850961,0.9999999999999999,6.938893903907228e-18,-8.174884380540703e-17,-1.734723475976807e-17
1.96,0.9573734681397787,-0.005294393065222224,-0.28556325744956407,-0.04314670206257987,0.9950321262419504,-0.011526737169915383,-0.0640670563238436,0.07532339856005188,0.9644619771143772,0.024379446589986864,0.053687838379491586,-0.25755844636650876,1.0,0.0,0.0,0.0,0.9910675657761367,0.014004744833352109,0.023207676365786852,-0.13057699240837312,0.9979445146597173,-0.05044556059756426,-0.03875455625002973,0.007750835209310192,0.940576118757392,-0.1972822584338301,-7.334489322829985e-07,0.2763987614480024,0.9916387671855873,0.08668743729619713,0.01952763326543754,0.09357625323081235,0.9779505036811762,-0.017272518866725546,-0.04613303560188362,-0.20294387270348319,1.0,0.0,0.0,0.0,0.9869355123276427,-0.016919415887442987,-0.02803766386937762,-0.1577527092551781,0.9978349449966062,0.05177121041318687,0.03977298026472622,0.007954518013989775,0.940618338443497,0.1972143083764525,-7.331963100543071e-07,0.2763035612417162,0.9946186059860063,-0.025926520635307086,0.0016378463799942011,-0.10029437478461142,0.964996761821735,-0.1791032034360338,0.03555398304501839,-0.1882530384406871,0.9189081026121403,0.08916924433160575,0.00878448544199028,0.3841608746796137,0.7653482550938753,0.0362987148607366,0.642590749525524,0.0012571191052046966,1.0,1.3877787807814457e-17,-6.635317295611287e-17,1.3877787807814457e-17,0.9750907176507758,0.1965674318651645,0.04197518833543947,-0.09379456618287368,0.9458804124172833,-0.07335582051194689,-0.007226630013551115,0.31603313880189293,0.7268460534906612,-0.03873421063921713,-0.6857059689971902,0.001341466671930358,1.0,-1.0408340855860843e-17,6.071532165918825e-18,3.469446951953614e-18
1.97,0.9572754034068096,-0.004733837703203371,-0.28545904686725193,-0.04598396866919528,0.9949466920697071,-0.009670850918128873,-0.05910974447782779,0.08058283123489866,0.9653893926850031,0.02392445550498415,0.053279903995493365,-0.25418928527831774,1.0,0.0,0.0,0.0,0.9913825393243779,0.0137567007640167,0.02279663521122896,-0.12826428704001686,0.9981095587834339,-0.04837993568451315,-0.03716764997054697,0.007433457067098137,0.9536699789274079,-0.1747829370632898,-6.4980175906032e-07,0.244876491733497,0.9909732529303444,0.08778732770424524,0.018649282997007677,0.09958715436689776,0.978147204233683,-0.017159943090726406,-0.04599029883692379,-0.2020358275550233,1.0,0.0,0.0,0.0,0.9875822073670353,-0.016498028131829323,-0.02733936977168748,-0.15382378756324486,0.9980589916412532,0.049022099287988924,0.03766098903146377,0.007532123911295985,0.9536976145676453,0.17473203650929436,-6.496125228849792e-07,0.24480517842740956,0.9945671789584983,-0.027957148173935027,0.002027055231035561,-0.1002517603416784,0.9659519158932804,-0.1776096229443414,0.036266484948618755,-0.18459810424037892,0.9190317030167873,0.08910413200406465,0.008778070917591634,0.38388035633623097,0.7658092816145661,0.03626777360071075,0.6420430010019855,0.0012560475287242238,1.0000000000000002,0.0,4.336808689942018e-18,0.0,0.9757257802832782,0.19417963053662035,0.04280912445599952,-0.09176519840637032,0.9450159150950205,-0.07392295978930358,-0.007282501595315205,0.318476500551649,0.7274984034973062,-0.0386952370765478,-0.6850160258148069,0.0013401169158739137,1.0,0.0,-4.0332320816460765e-17,1.9081958235744878e-17
1.98,0.9571246276993018,-0.0036461373819791612,-0.28556980902342105,-0.04846686402059993,0.9949774891493723,-0.008880430091793089,-0.054695583632336675,0.08336262458987949,0.9677852327624414,0.022728312079053445,0.05216254860548888,-0.24526360431169603,1.0,0.0,0.0,0.0,0.9917251458258708,0.01348162260935503,0.022340795075285712,-0.12569952213066798,0.9982604067120451,-0.046411323427193174,-0.03565527319136048,0.007130984678710206,0.9639072769583565,-0.15467228332701144,-5.750350891009504e-07,0.21670082186462572,0.9905442283599935,0.08816433543889914,0.01879714159618123,0.10342073818695838,0.9792360144097212,-0.016531233621091573,-0.04517762912666595,-0.19693280129126006,1.0,0.0,0.0,0.0,0.987925599872487,-0.016269722031920966,-0.026961036989329952,-0.1516951144435804,0.9982737212596721,0.046233524154116704,0.03551867976573417,0.00710366626159617,0.9639048041580265,0.15467748434455394,-5.750544252516865e-07,0.21670810865675005,0.9945319574149112,-0.030640086834717827,0.0019437208514979432,-0.0998177975537306,0.9669475016226757,-0.17639434049662805,0.03967646951176727,-0.1797869392183617,0.9202439712143052,0.08846250489704291,0.008714861186219898,0.38111608450125845,0.7644567417685495,0.036358420308831546,0.6436477061916012,0.0012591868604895189,0.9999999999999999,0.0,1.2576745200831851e-17,6.938893903907228e-18,0.9762305095605729,0.19159217791687236,0.04428032927990265,-0.09113551449921603,0.9442437757765784,-0.07442542158719243,-0.0073320014916280814,0.32064121737993434,0.7263676315230784,-0.03876274605872655,-0.6862111272839482,0.0013424549278832493,1.0000000000000002,-3.469446951953614e-18,-4.2934406030425976e-17,1.3877787807814457e-17
1.99,0.9568860900976215,-0.0027459829501829663,-0.28602570389778453,-0.05050511721697861,0.995142779827766,-0.008548745241480044,-0.0513332081515013,0.0835623626541109,0.9712650323111842,0.02093429464196988,0.05035782346385877,-0.23166804253798134,1.0,0.0,0.0,0.0,0.9921044829145498,0.01317023830561035,0.02182479094720752,-0.12279624710852521,0.9985041366745737,-0.0430400267197439,-0.03306529091469029,0.006612993305205761,0.9718832870285954,-0.13679337332800867,-5.085655162620495e-07,0.1916518964366852,0.9903355312587482,0.0885729837132207,0.02057551218169137,0.10472349488558697,0.9811178500232131,-0.015421285532210404,-0.0436756624321128,-0.1877828129235418,1.0,0.0,0.0,0.0,0.9878583989683885,-0.016314658577732413,-0.02703550266682704,-0.15211409237363938,0.9986321077290616,0.04115915281623436,0.031620318698516836,0.0063240016971652935,0.9718593958234392,0.13685064966396548,-5.087784562748943e-07,0.19173214241746653,0.9945127669843306,-0.032990367045539704,0.0022849752531930896,-0.09925104974489343,0.9678725366822496,-0.17545816890792892,0.04354018161669552,-0.17476108343830232,0.9224170757357918,0.08729837245490635,0.008600176974559767,0.37610074383569264,0.7612515517793794,0.03657169861395506,0.6474233403007603,0.0012665732440880692,1.0,1.3877787807814457e-17,-1.444157293750692e-16,0.0,0.9767769396568686,0.18904019530935212,0.044458541344859916,-0.09052100758084528,0.9439307939786856,-0.07462801148035314,-0.0073519595834624875,0.3215140195567523,0.7228528449779154,-0.03897117171529109,-0.6899008556775279,0.0013496732516141904,0.9999999999999999,6.938893903907228e-18,-2.168404344971009e-17,-1.0408340855860843e-17
2.0,0.956628179578709,-0.002106905857814092,-0.28656185451643734,-0.05234873942829473,0.9953852940441897,-0.008448933687398623,-0.04892116366118589,0.08211852206502049,0.9752585085938466,0.018783989717520197,0.04797182568626256,-0.21498071328825163,1.0,0.0,0.0,0.0,0.9923280442423876,0.012983170396142794,0.021514795188412292,-0.12105206931128143,0.9987748504050699,-0.038953864366338145,-0.02992611658703958,0.005985164599080384,0.9780829918410981,-0.12096370257459631,-4.4971453186035126e-07,0.16947402081265722,0.9902449265694847,0.08917023069239145,0.023449079148329346,0.10446911528656089,0.983376125627341,-0.0140467265972452,-0.04168654730503141,-0.17617127118758052,1.0,0.0,0.0,0.0,0.9872680536229053,-0.01670409356709532,-0.027680846891673147,-0.15574509388453367,0.9990300940839968,0.03466159308479107,0.026628600079132404,0.005325667767588554,0.9780556299290285,0.12103834940770825,-4.4999205127405073e-07,0.1695786034161916,0.9945266649910841,-0.0348236623739759,0.0028427599744396915,-0.09846798401664808,0.9686641288588321,-0.17471222958922303,0.04724948636384091,-0.17009682046550959,0.9248963065935972,0.0859475663463115,0.00846710265409368,0.3702811716267977,0.757054764479576,0.036847752295554974,0.6523102775614628,0.0012761337025928195,0.9999999999999999,-3.469446951953614e-18,5.551115123125783e-17,6.938893903907228e-18,0.9773360022180076,0.1867323188120243,0.04363674038343765,-0.08967282067781407,0.9439047737171294,-0.07464482635237417,-0.007353616096305812,0.321586461753517,0.7178753866739523,-0.03926272842044472,-0.6950622406580337,0.0013597706202319662,1.0000000000000002,-6.938893903907228e-18,-4.9873299934333204e-17,1.3877787807814457e-17
2.01,0.9564067784199042,-0.0013959152784839006,-0.2869683167859743,-0.05416004776604551,0.9956500277105811,-0.008743654683889584,-0.046903737587396785,0.08002880870674443,0.9792737876978101,0.016509249823970947,0.04514872779776188,-0.19675336280856082,1.0,0.0,0.0,0.0,0.9921602871841012,0.013123797003934921,0.021747831694317515,-0.12236323918382061,0.9989665802256122,-0.035777929146321316,-0.02748621982164339,0.005497190033346616,0.9829091846707195,-0.1069485708775985,-3.976095759999909e-07,0.14983837251192506,0.9902016638006117,0.08963381562676781,0.02700909097227737,0.10361926996238724,0.9855725819782301,-0.01265957185332402,-0.03951755238505879,-0.16408773246879116,1.0,0.0,0.0,0.0,0.9860938529821747,-0.017452216018506744,-0.028920582705565884,-0.16272041409357046,0.9993305268065147,0.028799367102339338,0.022124973518219876,0.004424951292016005,0.982888253540919,0.10701347601250963,-3.978508778465506e-07,0.14992930668433097,0.9945847287651812,-0.03658864293471177,0.0026967199569219976,-0.09723793609883433,0.9691946482220651,-0.17430255289718,0.05288886722967071,-0.16578034151972,0.926944024813303,0.0848128559174241,0.0083553169445909,0.365392587517591,0.7535540161931877,0.03707529418034172,0.6563384176996067,0.0012840140711319944,1.0,6.938893903907228e-18,1.8214596497756474e-17,0.0,0.9776920703993761,0.18484992842293932,0.04315761384903492,-0.08992296596016414,0.943453228383683,-0.07493595060996391,-0.007382296128549794,0.32284068960163254,0.7137113690139256,-0.039503452073999426,-0.699323735687809,0.0013681075077806165,1.0,-1.3877787807814457e-17,-6.722053469410127e-17,0.0
2.02,0.9562044490127122,-0.0005108339868033041,-0.2873207750236238,-0.05585304805252478,0.9959041888498859,-0.009534855683284185,-0.04535926566927282,0.07763034314167391,0.983012373196111,0.014271490719865342,0.04202218890626833,-0.17809304965525324,1.0,0.0,0.0,0.0,0.9915339944128333,0.013635793805943541,0.022596276719394806,-0.1271369786074608,0.9990544675062978,-0.034223513371727673,-0.026292047473099177,0.0052583579067351505,0.9866763068200539,-0.09451876760601978,-3.513984975014872e-07,0.13242382010067014,0.9901837130131784,0.08980097420307467,0.03137575947169281,0.10240879470626045,0.9875053192358683,-0.011391846099245973,-0.03737404538916472,-0.15266515992382018,1.0,0.0,0.0,0.0,0.9843963785724612,-0.01847881865382348,-0.030621796258558057,-0.1722922189435189,0.9995131944480752,0.024559184836542847,0.018867474142980095,0.0037734578085396042,0.9866632253197337,0.09456484520555364,-3.5156980312395225e-07,0.1324883762931162,0.9946766769526727,-0.03848943161183875,0.0014436431105880369,-0.09557608422170948,0.9693184071554874,-0.1745377407410763,0.0619567460169429,-0.16161610139321367,0.9283606682691584,0.08401738538663583,0.008276951367427884,0.36196552410374144,0.7516435952248693,0.037198438862526155,0.658518429689799,0.0012882788924423877,1.0,0.0,-2.862293735361732e-17,2.0816681711721685e-17,0.9777330771001657,0.18315573323992004,0.04369922116634004,-0.0926411646895921,0.9421753148428453,-0.07575304945782099,-0.007462792413871901,0.32636093260072263,0.7116696038907113,-0.039620444403929936,-0.70139483350125,0.0013721592570969457,1.0,0.0,-3.903127820947816e-18,-3.469446951953614e-18
2.03,0.9559613761386171,0.00022989125459531588,-0.28785947186492244,-0.05722516001568256,0.9961174808904544,-0.010620511287147309,-0.04517570137760317,0.07480858914253408,0.9862662786854982,0.012209995822964993,0.038776123295295915,-0.16008171598296334,1.0,0.0,0.0,0.0,0.9905694485068608,0.014388134883506307,0.02384300334330175,-0.13415163230821683,0.9990739647998121,-0.03386898864135901,-0.026019685575593317,0.005203886061638019,0.9896178928297583,-0.08349678920654334,-3.1042137991696417e-07,0.11698167541666785,0.9901866192280182,0.08991729593820194,0.03666848730369402,0.10050254241464968,0.9891492616849272,-0.010273238739990451,-0.035336603831666466,-0.1422305280296688,1.0,0.0,0.0,0.0,0.982358156994291,-0.019638591007181877,-0.032543689285172095,-0.18310566735560785,0.9996240948670316,0.021581784806812165,0.01658010107061872,0.0033159876821445,0.9896132279765043,0.08351544744204854,-3.1049074679379007e-07,0.11700781620208558,0.9947912133474832,-0.04014077952483863,-0.00037802575898874104,-0.09369640741408242,0.9689673856096344,-0.17562397398615331,0.07323264367096793,-0.15778277880396915,0.9293986746250132,0.08342893154692058,0.008218979986970257,0.35943033449360035,0.7508574257605416,0.03724890616021689,0.6594118447535018,0.0012900267065002191,0.9999999999999999,-3.469446951953614e-18,-1.691355389077387e-17,6.938893903907228e-18,0.9775632180694245,0.18110969759086898,0.04465362989444725,-0.09785440947420046,0.9402595896008715,-0.07695968597859329,-0.007581663904035935,0.3315593902608146,0.7111379002017798,-0.039650799280170256,-0.7019322013598603,0.0013732105255786081,1.0,0.0,-2.42861286636753e-17,1.0408340855860843e-17
2.04,0.9556825944658821,0.0003626843430200465,-0.28856064057710196,-0.058338699032118246,0.9962226289635707,-0.011506653482897377,-0.04714018932708422,0.07201300588604106,0.9888135138799978,0.010505001682694458,0.03577093686781249,-0.14442271214575864,1.0,0.0,0.0,0.0,0.9894340218465729,0.015225336944340424,0.025230355609394895,-0.14195751013338512,0.9990449137578801,-0.03439589541037984,-0.026424479134761883,0.005284843979222076,0.9919157277599957,-0.07372217303972266,-2.7408166114635535e-07,0.10328712516371139,0.9901388432063983,0.09044504529848472,0.04214955560702917,0.0983269033224381,0.9904434611053528,-0.009362361035244182,-0.03356239793645463,-0.13344535208934952,1.0,0.0,0.0,0.0,0.9801825790922448,-0.020802880415117,-0.034473067656359706,-0.19396123173683325,0.9996886024384749,0.01964322714078645,0.015090813584822754,0.0030181331071308937,0.9919194489844403,0.07370527262055465,-2.740188293701151e-07,0.10326344713527083,0.9949279646783398,-0.04081217132861559,-0.0016268779098098552,-0.09192423532848307,0.9683032751690186,-0.17723895942895815,0.08272818301909693,-0.15534209439765737,0.9300894249458148,0.08303466151533151,0.008180138575016344,0.3577317317821997,0.7501873090163229,0.03729182804229991,0.6601716844471276,0.001291513203149049,1.0,1.3877787807814457e-17,-7.41594285980085e-17,2.0816681711721685e-17,0.9774839893463356,0.17835733523743907,0.04451974751771146,-0.10359393621024376,0.9382838862164825,-0.07818208441264168,-0.007702088175080301,0.3368257537379422,0.7104708536180978,-0.039688815985894986,-0.7026052054460896,0.001374527143185228,1.0,-6.938893903907228e-18,-1.7780915628762273e-17,0.0
