time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
1.95,0.03440726,0.0692576,0.02062851,0.02513537,0.02094977,0.01608638,0.01001168,0.01161614,0.1003302,0.01270562,0.0112966,0.01079632,0.01037848,0.01020713,0.01000872,0.01000602,0.01001154,0.21591295,0.01001604,0.01000701,0.14838115,0.010062,0.01001863,0.01540695,0.14312076,0.0225296,0.05102217,0.01000668,0.03100996,0.13210715,0.01084292,0.01001777,0.01009872,0.01012174,0.1391477,0.10414354,0.01043298,0.01294029,0.03086255,0.01470477,0.01115654,0.02418712,0.01002026,0.01001581,0.0100356,0.01012414,0.01000649,0.03602837,0.11330057,0.03761386,0.01025143,0.01009582,0.01214614,0.0120709,0.01001918,0.01000855,0.01000704,0.13386771,0.04792879,0.01008658,0.07024346,0.06250297,0.03938474,0.01029796,0.12419054,0.02755159,0.03471239,0.01023375,0.06600097,0.0776819,0.08692171,0.01000715,0.01002943,0.0100194,0.19580091,0.10697837,0.01003797,0.01001135,0.01000366,0.01000805
1.96,0.02868824,0.05772195,0.01725672,0.02100322,0.01748848,0.01345583,0.01093668,0.01068027,0.09468118,0.0346423,0.01108985,0.01054135,0.01009292,0.0100461,0.01454242,0.02429742,0.01139861,0.21014635,0.11614249,0.01108308,0.12370899,0.0489905,0.01695099,0.01290779,0.11928387,0.02328731,0.04414625,0.04973703,0.02586952,0.11010041,0.01065018,0.01116857,0.01065522,0.01005166,0.11603096,0.09050486,0.01025735,0.03011164,0.03193719,0.03016081,0.01022934,0.02018978,0.01019668,0.01019002,0.01022586,0.01055333,0.01038846,0.03008483,0.09445179,0.03163362,0.01353624,0.01122413,0.01016764,0.01007944,0.03595192,0.01886736,0.01017644,0.11157722,0.04006023,0.04465714,0.05858151,0.05214526,0.03294875,0.01061703,0.10350684,0.02302903,0.02895454,0.05164442,0.05502246,0.06474348,0.0724682,0.01019989,0.0102501,0.01003113,0.16318248,0.08921276,0.0154865,0.01955629,0.02512221,0.01597687
1.97,0.02392308,0.04811125,0.0144459,0.0175406,0.01460626,0.0112931,0.0143714,0.01066587,0.08910419,0.03331802,0.01094666,0.01044175,0.01009518,0.01005092,0.02000961,0.02040743,0.01419573,0.17522404,0.11109887,0.10581358,0.10316779,0.04275494,0.03606617,0.0109012,0.09943198,0.02565847,0.04023357,0.04154166,0.02159327,0.09176303,0.01032689,0.01482007,0.01457291,0.01004424,0.1084939,0.09172366,0.01021575,0.02512241,0.02662304,0.0251547,0.01349168,0.01691498,0.01989846,0.02942502,0.01699587,0.01312037,0.06599152,0.02514212,0.07874966,0.02653723,0.01396023,0.01612637,0.01048704,0.01034932,0.03053219,0.0603231,0.03374962,0.09300877,0.03345217,0.0372959,0.04887142,0.0435117,0.02753998,0.01188531,0.0862743,0.01928858,0.0241863,0.04307148,0.04587361,0.05395977,0.06042438,0.04996324,0.01496121,0.01193198,0.13600522,0.07444345,0.01952293,0.02106064,0.02114545,0.02102005
1.98,0.01995686,0.04010531,0.01208477,0.01463813,0.01220959,0.01017891,0.01201327,0.02213002,0.08326797,0.03099646,0.01099309,0.01045948,0.010268,0.010155,0.01672053,0.0170251,0.01186863,0.14606169,0.09269608,0.08830143,0.08607943,0.09198114,0.08328887,0.01032498,0.08294947,0.02496254,0.03574926,0.04309841,0.01810151,0.07648328,0.02360515,0.01237116,0.01222952,0.01004784,0.10634652,0.09090362,0.01022765,0.02095246,0.02219087,0.02097402,0.0131762,0.01418567,0.01676273,0.02464061,0.01454481,0.01401234,0.05771234,0.02105998,0.06571972,0.02260308,0.01567987,0.01524026,0.01011933,0.01005302,0.04654933,0.05338661,0.02822471,0.07754071,0.02796219,0.03121616,0.04079639,0.03634211,0.02308277,0.01327981,0.07191648,0.01619059,0.02020287,0.03794702,0.03825113,0.04497333,0.05040387,0.04370944,0.01979345,0.01128021,0.11337298,0.06413514,0.01765582,0.01760302,0.01763534,0.01755283
1.99,0.0166706,0.03344492,0.0102124,0.01222168,0.01029958,0.01034107,0.01007791,0.01922946,0.07692288,0.02800634,0.01108164,0.01050636,0.01011643,0.01005771,0.01396483,0.01420153,0.01007821,0.12173552,0.07728735,0.07364233,0.07180157,0.07695418,0.0697137,0.01039905,0.1281022,0.02286188,0.03127385,0.03603674,0.0569822,0.06374975,0.05253869,0.01032588,0.01027196,0.01004595,0.09243017,0.07712907,0.01026322,0.01748037,0.01849787,0.01749164,0.01112519,0.01187762,0.01400775,0.02056723,0.01217691,0.01181741,0.04813089,0.02168805,0.0640122,0.02152169,0.01337984,0.01289562,0.01374354,0.02145075,0.03919795,0.04454761,0.02353978,0.07551402,0.06331915,0.04978331,0.03475201,0.03169035,0.02625922,0.01154224,0.05996421,0.01391253,0.01728808,0.04685363,0.03190286,0.03748264,0.04219693,0.12600689,0.01682413,0.01009785,0.09453906,0.0665413,0.01476473,0.01468647,0.01470112,0.0146393
2.0,0.01396384,0.02789955,0.0101041,0.01022452,0.01016586,0.01063999,0.01003527,0.03917296,0.08023226,0.02456753,0.01137517,0.01072793,0.01085664,0.01055416,0.01168084,0.01185363,0.01004923,0.10145887,0.06444161,0.06145678,0.05988259,0.06438514,0.05998588,0.01058264,0.13226178,0.020828,0.02976,0.03131464,0.11798493,0.05312796,0.10677659,0.01002173,0.01006925,0.01007388,0.07710142,0.07036464,0.01041709,0.01458605,0.01541991,0.0145889,0.01013324,0.01008437,0.01172539,0.01718832,0.01023706,0.01018833,0.04042838,0.0569586,0.06855247,0.02391158,0.01196778,0.01115645,0.02096101,0.03564955,0.0383081,0.03719288,0.01963889,0.06319075,0.08047047,0.1022821,0.0422887,0.0679787,0.06714304,0.01042539,0.05000444,0.01820744,0.02326459,0.04645787,0.02661087,0.03124141,0.03540725,0.12555438,0.05337684,0.01010646,0.07882909,0.08028656,0.01238938,0.01225876,0.01225646,0.01221291
2.01,0.01174093,0.02327221,0.01023525,0.01022276,0.01028339,0.01048062,0.010263,0.05740736,0.09577038,0.02486918,0.01114732,0.01061774,0.02249685,0.02506699,0.01034002,0.01016818,0.01011718,0.08455957,0.05373624,0.05150589,0.04993913,0.05380107,0.05042819,0.01143969,0.11029575,0.02068895,0.04348456,0.122929,0.09839635,0.04441057,0.08925241,0.05408668,0.01095349,0.01007694,0.06430259,0.10194813,0.01032434,0.01217942,0.01285574,0.01217294,0.01009749,0.01004368,0.01080471,0.01446075,0.01017564,0.01013614,0.05723289,0.08143121,0.06848354,0.02699651,0.01106437,0.01053207,0.0319263,0.04015458,0.03206993,0.03103829,0.01641302,0.05267907,0.06710523,0.0853226,0.03532308,0.05680761,0.05626456,0.01044517,0.0417066,0.01960307,0.02508334,0.03959867,0.02220454,0.02603946,0.02965289,0.12035213,0.04630528,0.01008078,0.06576139,0.07817144,0.01046483,0.01025323,0.01022274,0.01020203
2.02,0.01023949,0.0194199,0.01018738,0.01017585,0.01021325,0.01040957,0.01049896,0.0810238,0.11392839,0.03690775,0.01081215,0.0104122,0.02029623,0.0498334,0.01284185,0.01043217,0.01012613,0.07047447,0.04480844,0.04799418,0.04164508,0.04495212,0.06356493,0.01152445,0.09204744,0.0283862,0.05694927,0.14691809,0.08217044,0.03701104,0.0784422,0.09738417,0.01925623,0.01006341,0.05363485,0.12970172,0.01020112,0.01020209,0.01072225,0.01017469,0.01021181,0.01019814,0.0102353,0.01209466,0.0102358,0.01027745,0.04770277,0.07681145,0.05892074,0.02323692,0.01150137,0.01088575,0.03121226,0.0353101,0.02675029,0.02587774,0.01370251,0.04390765,0.05593846,0.0711293,0.02947074,0.04741687,0.04711152,0.02248502,0.03518042,0.01815367,0.02230023,0.03449208,0.01867729,0.02173352,0.10406951,0.100296,0.0386093,0.01016961,0.05505389,0.06583322,0.01050232,0.01003816,0.01001161,0.01002649
2.03,0.01020546,0.01623868,0.01015966,0.01013252,0.0101939,0.01045662,0.02595721,0.11590667,0.12241985,0.04281082,0.01053414,0.01023599,0.04090654,0.05729111,0.01327075,0.01044413,0.01012101,0.05873531,0.03736032,0.04009633,0.03472838,0.03753468,0.05327784,0.038129,0.07708168,0.03973768,0.0572662,0.13797862,0.06957614,0.03085409,0.12060337,0.10755548,0.04313003,0.01003848,0.044726,0.13240307,0.01011417,0.01005778,0.01001651,0.01003882,0.01992751,0.12207928,0.01021439,0.01017328,0.0104991,0.0447558,0.03975869,0.0640862,0.05248692,0.0206756,0.01141258,0.01082706,0.02602799,0.02943202,0.02231283,0.02157557,0.01145892,0.03659613,0.04662933,0.05929706,0.02458501,0.03957467,0.03948244,0.01903559,0.09207289,0.01661692,0.01928008,0.07077077,0.17962372,0.0445109,0.1042716,0.08358364,0.03218598,0.01019489,0.05504109,0.05752408,0.01044699,0.01010015,0.01003156,0.01006743
2.04,0.01314459,0.07698915,0.01021369,0.01013885,0.01044337,0.03749971,0.02171096,0.09678916,0.13246919,0.03606603,0.01079597,0.01037892,0.03600405,0.05876657,0.01139963,0.01019314,0.01014035,0.04895182,0.03114856,0.03344977,0.02896231,0.03133011,0.04451379,0.05986068,0.07539812,0.03377814,0.04997553,0.11516865,0.12637479,0.02571473,0.10092195,0.0896574,0.03605805,0.0100667,0.03731433,0.1285252,0.0101891,0.01008236,0.01002695,0.01005676,0.02609705,0.13343842,0.01011263,0.0100695,0.01022448,0.07067671,0.03313932,0.05347928,0.0634472,0.01876208,0.01163908,0.01110493,0.02171337,0.02454598,0.01861656,0.01799131,0.01008849,0.03050363,0.03887264,0.0494368,0.02051841,0.0330521,0.03315361,0.01602005,0.14289706,0.01505926,0.01656767,0.05901059,0.19224419,0.03713627,0.11372567,0.06965611,0.02683367,0.0102723,0.05326571,0.05066037,0.01072411,0.01340572,0.01289887,0.01330133
