time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.0135125,0.04420767,0.01003823,0.01002774,0.01007799,0.01124954,0.03886563,0.09169063,0.05090089,0.01004684,0.02071209,0.03117716,0.01034531,0.02931307,0.01002632,0.01001612,0.01001663,0.0100887,0.0100839,0.01007031,0.01110295,0.012146,0.01132144,0.02612593,0.11835735,0.08263376,0.16518047,0.01243744,0.1284171,0.01001164,0.09101926,0.1088676,0.03983677,0.01001369,0.03398778,0.0483891,0.01000691,0.01000706,0.01000255,0.01000436,0.01002482,0.01001408,0.0100575,0.01200218,0.01002823,0.01002697,0.05820554,0.01046649,0.02265392,0.01103472,0.01063799,0.01046621,0.01018756,0.01009203,0.04093086,0.13946422,0.01054867,0.07608912,0.01123913,0.01009343,0.01568231,0.01022667,0.01014355,0.01004334,0.01003836,0.0184153,0.02852516,0.0100578,0.01002508,0.0100206,0.01038927,0.14831812,0.03766143,0.01003008,0.01042376,0.04729638,0.01009434,0.01076924,0.01063225,0.01075112
0.01,0.01430631,0.04101084,0.01003957,0.01002878,0.01008036,0.01185841,0.06209745,0.09951185,0.05614722,0.01004173,0.02165275,0.03237731,0.0104634,0.02429668,0.01002696,0.01001636,0.01001677,0.0103194,0.01015011,0.01008729,0.01448003,0.01559282,0.01351078,0.0309105,0.1181476,0.09330185,0.18631315,0.01292852,0.12461709,0.01000935,0.09332496,0.15587034,0.05648855,0.01001117,0.02917263,0.05871667,0.01000601,0.01000634,0.01000226,0.01000392,0.01002942,0.01001783,0.01004437,0.01011709,0.01003004,0.01003188,0.04233833,0.01670259,0.01984772,0.01156524,0.01235607,0.01245196,0.01619697,0.0115304,0.0208245,0.07318208,0.01001068,0.07671118,0.01689094,0.01038053,0.02229407,0.01188919,0.01057669,0.01005973,0.01007612,0.02088298,0.03168109,0.0101108,0.01004098,0.01001714,0.0133401,0.1313477,0.03760221,0.01002887,0.01340055,0.04972596,0.01008295,0.01002766,0.01001196,0.01001998
0.02,0.01169228,0.0288528,0.0100384,0.01002913,0.0100767,0.01069604,0.08443382,0.10468327,0.061919,0.01003793,0.02156152,0.03347332,0.01024335,0.01461927,0.01002983,0.01001741,0.01001655,0.0121417,0.01040587,0.0101511,0.01877096,0.01989583,0.01636707,0.03313569,0.11213825,0.10326284,0.20725468,0.01527437,0.11391935,0.01000772,0.09436845,0.19859589,0.07153367,0.0100091,0.02562677,0.06981148,0.01000533,0.01000572,0.01000201,0.01000354,0.01003565,0.01002401,0.01004178,0.01005733,0.01003246,0.01003913,0.02427762,0.02854748,0.01969928,0.01100215,0.01418603,0.01598243,0.02816525,0.02527076,0.01053445,0.01039099,0.01002529,0.07084532,0.0192572,0.01100245,0.02791282,0.0156898,0.01180813,0.01012892,0.02158849,0.02642851,0.04213638,0.01030505,0.01036325,0.01001483,0.01894992,0.11141532,0.03765595,0.01002207,0.01803672,0.06401574,0.01006067,0.01002267,0.01000756,0.01001394
0.03,0.01107778,0.01594043,0.01003422,0.01002492,0.01005059,0.0107501,0.1046226,0.10127529,0.07134344,0.01003302,0.02302152,0.03579404,0.01016126,0.0104337,0.01004198,0.01001876,0.01000899,0.02190319,0.01259713,0.01097149,0.02261872,0.02449236,0.02152617,0.03312894,0.0917985,0.11554971,0.23361598,0.02488641,0.09004976,0.01000578,0.08773542,0.22803571,0.08210771,0.0100074,0.02018352,0.08675013,0.01000492,0.01000422,0.01000145,0.0100026,0.01012049,0.01010652,0.01005805,0.01005894,0.01006815,0.01014863,0.0142572,0.03927819,0.02132258,0.01137878,0.01729382,0.02055832,0.03413415,0.04214021,0.01014033,0.0100478,0.01002293,0.05466723,0.01578875,0.0113285,0.0310669,0.01969445,0.01424491,0.01242817,0.08693053,0.03231394,0.05199482,0.01103229,0.05799917,0.01000545,0.02639087,0.08967496,0.03628018,0.01001653,0.02284203,0.07300479,0.01004159,0.01000732,0.01000197,0.01000388
0.04,0.0103111,0.01026928,0.01009126,0.01007852,0.01012622,0.01043834,0.12001807,0.08809127,0.08190985,0.01006241,0.02330852,0.03871949,0.0100802,0.0100778,0.01028491,0.01008997,0.0100473,0.0394489,0.0222429,0.01928726,0.02257539,0.02647463,0.02584192,0.02937324,0.05610184,0.12814303,0.26044366,0.04048874,0.05128763,0.01001325,0.07155105,0.2392976,0.08621697,0.01001067,0.01411161,0.10810927,0.01000829,0.01001188,0.01000407,0.01000736,0.01049871,0.01109058,0.01011727,0.01010063,0.01018257,0.01045434,0.01125501,0.04822032,0.02078703,0.01108343,0.0184933,0.02290239,0.03653992,0.05532977,0.01011179,0.01004783,0.01003421,0.04704319,0.01432773,0.01131984,0.03537538,0.02341316,0.01600901,0.02076697,0.1450484,0.03638131,0.06034037,0.01167929,0.12409148,0.01002031,0.03349718,0.06899789,0.03326325,0.01003923,0.02847889,0.07474582,0.01008421,0.01002094,0.01000689,0.01001294
0.05,0.01012784,0.01007772,0.01008692,0.01009002,0.01010195,0.01020127,0.12612188,0.06561791,0.09095333,0.01003003,0.02214041,0.04052545,0.01002316,0.01001819,0.02380587,0.01357619,0.01004907,0.05486104,0.04095938,0.04424713,0.02020916,0.02541605,0.02742655,0.02268147,0.01654731,0.13698207,0.27971637,0.05137032,0.01266435,0.01000704,0.04519638,0.2292961,0.08262743,0.01000401,0.01080894,0.13136221,0.01000378,0.01000764,0.01000258,0.01000474,0.01065877,0.02239175,0.01004371,0.01003463,0.01008745,0.0104428,0.0101863,0.05781696,0.01929337,0.01041213,0.01829235,0.02340827,0.03839587,0.06604962,0.01003508,0.01001523,0.01001186,0.04918217,0.01326327,0.01086239,0.04324883,0.02947127,0.01807209,0.03434427,0.20267826,0.03935564,0.06740374,0.01191247,0.18768688,0.0100095,0.04308457,0.04929955,0.02820981,0.01001957,0.03847739,0.07279521,0.01003548,0.01000808,0.01000264,0.010005
0.06,0.01016478,0.01009018,0.01045412,0.01089558,0.01025532,0.0102286,0.11059818,0.04559926,0.09726214,0.01003216,0.02118408,0.04022043,0.01001626,0.01001156,0.05760344,0.06281039,0.01069749,0.07426795,0.05315422,0.05416794,0.02220959,0.02605039,0.02702784,0.01753906,0.0105256,0.1400859,0.28780277,0.044505,0.01013078,0.01000849,0.02539845,0.19519834,0.07050551,0.01000323,0.01046879,0.1555977,0.01000376,0.01001154,0.01000385,0.01000717,0.0107006,0.04690335,0.01003025,0.0100254,0.01005214,0.01038257,0.01006523,0.06820485,0.01866155,0.01026159,0.01817305,0.0231531,0.0410207,0.07389613,0.0100234,0.01001053,0.01000831,0.05805373,0.01352677,0.01078139,0.05420988,0.03840581,0.02188616,0.04637177,0.25719764,0.0414454,0.07250114,0.01270452,0.24733104,0.01001047,0.05554944,0.03155115,0.02261641,0.01002278,0.05291841,0.06832456,0.01003203,0.01000715,0.01000232,0.01000444
0.07,0.01012793,0.01007195,0.01206822,0.01952387,0.01035592,0.01015846,0.07899446,0.02130037,0.09933786,0.01003621,0.01957735,0.03632912,0.01001196,0.01000788,0.09069084,0.11599937,0.03090779,0.10138898,0.06781763,0.0636279,0.02666644,0.02815118,0.0270796,0.01224558,0.01010703,0.13755398,0.28631647,0.03557901,0.01006587,0.01001337,0.01130223,0.13479739,0.04788441,0.01000262,0.01055342,0.17990809,0.01000392,0.01003043,0.01001019,0.01001903,0.01150599,0.07682414,0.01002562,0.01002043,0.01004994,0.01052991,0.01006732,0.07849676,0.01812683,0.01015687,0.01699053,0.02129748,0.04389868,0.07773154,0.01001728,0.01000792,0.01000667,0.06489055,0.01288931,0.01053977,0.0647966,0.04771283,0.0264505,0.05860584,0.30605936,0.04227668,0.07523413,0.01370743,0.30358783,0.01001015,0.06948269,0.01613859,0.01776996,0.01002576,0.06836199,0.06262203,0.01002974,0.01000587,0.01000187,0.01000364
0.08,0.01022973,0.01014767,0.01523393,0.03380748,0.01055317,0.01026539,0.04971427,0.01194569,0.09582593,0.01011255,0.01752066,0.02673926,0.0100244,0.01001526,0.11724743,0.15397504,0.05385555,0.13363773,0.08546422,0.07603421,0.03460523,0.03422856,0.03092192,0.01082399,0.01019698,0.13326988,0.27954568,0.03413937,0.01012833,0.01007274,0.0103759,0.08184435,0.02817607,0.01000544,0.01221536,0.20362112,0.01001091,0.01334242,0.01452015,0.01366098,0.01504479,0.11216086,0.01005452,0.01004243,0.01010933,0.01108021,0.01008156,0.08202242,0.01911667,0.01028914,0.01593994,0.01871935,0.04221465,0.07199781,0.0100333,0.01001555,0.01001377,0.0686175,0.01224483,0.01045792,0.07460822,0.05693088,0.03211564,0.0659048,0.34822682,0.04091022,0.07344297,0.01569964,0.35458657,0.01002826,0.08138229,0.01056746,0.01165995,0.01008095,0.08836514,0.05415885,0.01007876,0.0100143,0.01000452,0.01000888
0.09,0.01007168,0.01004671,0.01167443,0.03068271,0.01012857,0.01008384,0.04659583,0.01081486,0.08929075,0.0100538,0.01442821,0.01860577,0.01000801,0.01000482,0.13395438,0.16998989,0.04592944,0.1641009,0.10321298,0.09112681,0.04318665,0.04267907,0.03746364,0.01020137,0.01006981,0.12842679,0.27091831,0.04215923,0.01004339,0.01002602,0.01014276,0.08037868,0.02595683,0.01000154,0.01332739,0.22647721,0.01000457,0.01379816,0.03367379,0.01793724,0.02460548,0.14920978,0.01001803,0.01001358,0.01003917,0.01131272,0.01001952,0.07859165,0.01964643,0.01011508,0.01275873,0.01401317,0.03523306,0.05946656,0.01001029,0.01000486,0.01000446,0.06849834,0.01050766,0.01010763,0.08251313,0.06533282,0.0375645,0.0675046,0.37981988,0.03812627,0.06954113,0.01760722,0.39504441,0.01001807,0.08991175,0.01003946,0.01008392,0.01003489,0.11211503,0.04706328,0.01002963,0.01000528,0.01000165,0.01000329
