time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01001876,0.01006088,0.01004207,0.01004214,0.01003955,0.01008324,0.01003827,0.01547305,0.02303023,0.02689504,0.01155174,0.01059889,0.01168878,0.04352451,0.01032422,0.01010951,0.01003119,0.06554303,0.02755536,0.01649797,0.03120966,0.02811938,0.02194296,0.01022474,0.05303818,0.01008698,0.01004739,0.01745594,0.0277956,0.08392424,0.0255674,0.01002968,0.01008069,0.01005275,0.05448054,0.07154487,0.07920846,0.0100983,0.01002512,0.01004987,0.01006278,0.01005109,0.01004284,0.01004147,0.01004746,0.0100771,0.01003324,0.01747057,0.03981106,0.01261579,0.01593959,0.0137128,0.01002801,0.01001506,0.01041764,0.01008896,0.01002481,0.09882323,0.04919959,0.033164,0.04167029,0.0387528,0.03025152,0.01015421,0.05673996,0.03000486,0.04850769,0.02789591,0.02444674,0.08213061,0.0298583,0.01002779,0.01007333,0.01000502,0.06865651,0.12812591,0.01002876,0.01005865,0.01001835,0.01003314
0.01,0.0100343,0.0100844,0.01004298,0.01004139,0.01004455,0.01008019,0.01003641,0.0153336,0.02257031,0.02644797,0.01150425,0.01057522,0.01147862,0.04413979,0.01026765,0.0100898,0.01002882,0.06545018,0.02745094,0.01626591,0.03116949,0.02813152,0.02187902,0.01019428,0.05360476,0.01008863,0.01004872,0.01740145,0.02815172,0.08412937,0.02568,0.01002909,0.01007569,0.01003963,0.05486885,0.07228867,0.0780269,0.01006979,0.0100171,0.01003476,0.01006593,0.01005002,0.01004359,0.01004177,0.01004905,0.01007764,0.01003267,0.01708584,0.03930246,0.01228328,0.0158378,0.01376253,0.01002702,0.01001483,0.0103378,0.01007209,0.01002419,0.09793547,0.04865332,0.0326611,0.04131179,0.03838828,0.02988972,0.01014286,0.05648902,0.03021187,0.04912265,0.02746302,0.02424968,0.08288134,0.02953133,0.01002774,0.01007085,0.01000509,0.06824799,0.12884729,0.01002859,0.01005043,0.01001595,0.01002908
0.02,0.01003464,0.01008507,0.01004276,0.01004098,0.01004467,0.01008033,0.0100361,0.01541166,0.02229087,0.02616161,0.01161015,0.01063229,0.01148319,0.04463661,0.01025679,0.01008636,0.01002838,0.06519878,0.02724627,0.01613537,0.03118612,0.02816677,0.02190206,0.01019466,0.0542343,0.01008906,0.01004895,0.01742455,0.02869279,0.08426812,0.02589334,0.01002892,0.01007515,0.01003637,0.0551123,0.07297406,0.07690114,0.01006445,0.01001562,0.01003193,0.0100665,0.01005069,0.01004396,0.01004216,0.01004943,0.01007816,0.01003282,0.01692604,0.03901715,0.01217261,0.01588284,0.01394364,0.01002673,0.01001485,0.01033981,0.01007381,0.01002445,0.09706283,0.04809719,0.03215062,0.0409888,0.03805132,0.02960778,0.01014321,0.05620704,0.03048206,0.04968826,0.02707651,0.02419832,0.08355719,0.02929406,0.0100278,0.01007103,0.01000507,0.06780101,0.12926248,0.01002834,0.01005263,0.01001655,0.01003022
0.03,0.01003519,0.010086,0.01004257,0.0100406,0.01004486,0.01008035,0.01003582,0.01547151,0.02202615,0.02591029,0.01170654,0.01068635,0.0114759,0.04515386,0.01024498,0.01008274,0.01002793,0.06488919,0.02699576,0.01596971,0.03117161,0.02816572,0.02189133,0.01019406,0.05482782,0.01008943,0.01004911,0.01740668,0.02921872,0.08435548,0.02607794,0.01002878,0.01007463,0.01003326,0.05529653,0.07365958,0.07594406,0.0100588,0.01001421,0.01002909,0.0100671,0.01005122,0.01004431,0.01004252,0.01004982,0.01007866,0.01003295,0.01676749,0.03870591,0.01205857,0.01589,0.01409543,0.01002653,0.01001492,0.01033812,0.01007474,0.01002467,0.09623624,0.04757367,0.03166907,0.04068131,0.03773432,0.02934396,0.01014307,0.05594485,0.03071551,0.05022271,0.02671713,0.02413931,0.08413392,0.02906865,0.01002786,0.01007118,0.01000505,0.06738638,0.12942189,0.01002808,0.01005433,0.01001707,0.01003117
0.04,0.01009207,0.01008384,0.01005337,0.01004975,0.01006313,0.01010238,0.01003501,0.01378648,0.02046245,0.02489612,0.01060265,0.01022042,0.01085084,0.04612778,0.01010864,0.01004914,0.0100274,0.06499781,0.02730762,0.01473442,0.03091231,0.02815415,0.02131542,0.01014684,0.05546647,0.01009039,0.01004939,0.01688447,0.0292773,0.08414101,0.02596701,0.01002881,0.01007482,0.01002559,0.05618921,0.07504252,0.07516801,0.01006067,0.01002301,0.01003951,0.0100694,0.01005165,0.01004633,0.01004499,0.01005178,0.01008095,0.0100329,0.01485737,0.03654511,0.0106344,0.01458209,0.01324648,0.01002655,0.01001516,0.01012811,0.01005182,0.01002479,0.09545015,0.04710965,0.03125993,0.04038915,0.03750326,0.02886811,0.01012369,0.05631937,0.03070531,0.05076742,0.02637482,0.02358337,0.08435445,0.02864655,0.01002807,0.01007097,0.01000501,0.06741696,0.12999283,0.01002745,0.01005699,0.01002171,0.01003671
0.05,0.01009284,0.01008522,0.01005336,0.01004965,0.01006331,0.01010292,0.01003495,0.01381554,0.02022644,0.02470984,0.01064334,0.01023427,0.01083287,0.04666469,0.01010686,0.01004856,0.01002729,0.06456372,0.026954,0.01449126,0.03081853,0.02805375,0.02122406,0.0101475,0.05581564,0.01009045,0.0100494,0.01674314,0.02969052,0.08417946,0.02605112,0.01002878,0.0100748,0.01002494,0.05613944,0.07561829,0.07466172,0.01006021,0.01002285,0.01003924,0.01006994,0.01005213,0.0100466,0.01004524,0.01005212,0.01008145,0.010033,0.01473979,0.03621872,0.01059905,0.01450646,0.01333384,0.01002661,0.01001536,0.01012754,0.01005187,0.01002491,0.09473373,0.04666131,0.0308365,0.04011953,0.03723358,0.02865024,0.0101242,0.05611134,0.03082997,0.05113193,0.02606832,0.02355879,0.08476567,0.02846098,0.01002814,0.01007114,0.01000503,0.06706921,0.12950275,0.0100273,0.01005749,0.01002191,0.01003706
0.06,0.01009383,0.01008682,0.01005349,0.01004968,0.01006363,0.01010361,0.01003496,0.01380049,0.02003717,0.02458469,0.01067411,0.01024487,0.01080269,0.0472328,0.01010542,0.01004813,0.01002725,0.06407102,0.02655892,0.0142252,0.03066849,0.02788172,0.02106948,0.01014824,0.05597266,0.0100904,0.01004934,0.01651452,0.02996297,0.08422819,0.02603159,0.01002881,0.0100749,0.01002443,0.05593383,0.07608395,0.07441218,0.01006005,0.01002279,0.01003916,0.01007048,0.01005262,0.01004685,0.01004546,0.01005243,0.01008193,0.01003309,0.01463667,0.03586585,0.01056687,0.01438747,0.01335722,0.0100268,0.01001562,0.01012653,0.01005182,0.010025,0.09405961,0.04623945,0.03043011,0.03986702,0.03698759,0.02845888,0.0101247,0.05595147,0.03087359,0.05137717,0.02579712,0.02356941,0.08511498,0.02830449,0.01002821,0.0100713,0.01000505,0.06675406,0.12866303,0.0100272,0.01005788,0.01002207,0.01003735
0.07,0.01009512,0.01008867,0.01005378,0.01004988,0.01006414,0.0101045,0.01003503,0.01373531,0.01988436,0.02452169,0.01069004,0.01025023,0.01076873,0.04781222,0.01010431,0.01004786,0.01002729,0.06352971,0.02612498,0.01393836,0.03046245,0.0276357,0.0208482,0.01014912,0.0559231,0.01009026,0.01004923,0.01619424,0.03007915,0.08429868,0.02589985,0.01002889,0.01007514,0.01002414,0.05556363,0.07636141,0.07448521,0.0100603,0.01002291,0.01003937,0.01007104,0.01005315,0.01004707,0.01004564,0.01005274,0.01008242,0.01003317,0.01454715,0.03547232,0.01053811,0.0142228,0.01330772,0.01002715,0.01001596,0.0101251,0.01005171,0.01002507,0.09341125,0.0458351,0.03003297,0.03962665,0.03676289,0.0282938,0.01012524,0.05584913,0.03081293,0.05145822,0.02556448,0.02363028,0.08540357,0.02818113,0.01002827,0.01007147,0.01000509,0.06646707,0.1274267,0.01002716,0.01005821,0.01002221,0.01003759
0.08,0.01009654,0.01009077,0.01005421,0.01005023,0.0100648,0.01010549,0.01003516,0.0136177,0.01977,0.02451768,0.01069762,0.01025249,0.01071817,0.04846747,0.01010384,0.01004783,0.0100274,0.06295647,0.02566626,0.01364976,0.03019749,0.02731088,0.02055943,0.01015004,0.05561782,0.01009002,0.01004907,0.01578977,0.02999561,0.08445858,0.02563392,0.01002902,0.01007547,0.01002398,0.05500952,0.07652367,0.07484481,0.01006087,0.01002315,0.0100398,0.01007164,0.01005374,0.01004725,0.01004578,0.01005303,0.01008293,0.01003321,0.01447877,0.03505064,0.01051544,0.0140234,0.01319225,0.01002766,0.01001639,0.01012338,0.01005147,0.0100251,0.09276681,0.04543662,0.02963564,0.03939045,0.0365539,0.02815299,0.01012585,0.05580526,0.03064657,0.0513676,0.02537105,0.02375546,0.08565473,0.0280917,0.01002832,0.0100716,0.01000515,0.0661989,0.12580298,0.01002719,0.01005838,0.01002228,0.01003774
0.09,0.0101036,0.0100856,0.01005683,0.01005279,0.01006803,0.01011157,0.0100356,0.01304002,0.01954834,0.02456905,0.01056095,0.01023139,0.01040319,0.04934441,0.01009418,0.01004647,0.01002816,0.06244005,0.02542045,0.01303816,0.0298806,0.02700491,0.02021878,0.01015538,0.05506527,0.01009013,0.01004907,0.01514108,0.02969443,0.08464347,0.02528596,0.01002942,0.01007697,0.01002574,0.05444312,0.07660584,0.07556141,0.010072,0.01002766,0.01004739,0.01007263,0.01005453,0.010048,0.01004663,0.01005378,0.01008358,0.01003348,0.01408586,0.03436802,0.01037474,0.01361556,0.01291197,0.01002839,0.01001694,0.01012048,0.01005272,0.01002546,0.09210649,0.04502329,0.02921211,0.039167,0.03637761,0.02803233,0.01012491,0.05593811,0.03034595,0.0510683,0.02523346,0.02392756,0.08582148,0.02805501,0.01002855,0.01007218,0.01000525,0.06600208,0.12385649,0.01002741,0.01006291,0.01002409,0.01004079
