time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01004415,0.01002768,0.01007257,0.01010058,0.01005701,0.01006203,0.2304322,0.08911604,0.08299936,0.01007082,0.03602343,0.04155881,0.01014099,0.17141261,0.07910121,0.10293923,0.01009815,0.14891127,0.10673235,0.10994807,0.04261646,0.05030143,0.05409829,0.01784278,0.01012367,0.11762296,0.22154545,0.09453676,0.01006545,0.01000477,0.04210631,0.42468114,0.13752089,0.01000376,0.01047457,0.24571405,0.01000732,0.01000685,0.0100024,0.01000426,0.01003689,0.01001963,0.01010777,0.01447597,0.01004837,0.01004387,0.07894367,0.01827474,0.03396225,0.01275597,0.01341213,0.01270617,0.01084849,0.0526896,0.01455255,0.06003865,0.01022235,0.05603396,0.01329146,0.0102454,0.01301975,0.01059652,0.01040712,0.01010597,0.01007079,0.02751706,0.04624403,0.01008819,0.01004688,0.010011,0.0127111,0.157625,0.05354451,0.01002112,0.01018639,0.07370125,0.0100471,0.01002922,0.01001002,0.01001907
0.01,0.01004219,0.01002614,0.01007966,0.01012296,0.01005747,0.01005888,0.20824423,0.07566973,0.07386025,0.01007858,0.03017732,0.03418954,0.01010247,0.10175651,0.09131188,0.12484034,0.01014428,0.16364169,0.11515757,0.11667591,0.04574762,0.05238733,0.05540676,0.01309762,0.01009093,0.10611794,0.19975245,0.09397942,0.01005505,0.01000532,0.0335233,0.38738268,0.12409692,0.01000411,0.01047139,0.21632585,0.01000818,0.01000793,0.01000276,0.01000493,0.0109226,0.0160757,0.01008302,0.01007635,0.01012648,0.01039926,0.03399835,0.04235298,0.03440378,0.01060397,0.015553,0.01671737,0.01647754,0.07735427,0.01005832,0.01002896,0.01002614,0.02962231,0.01123589,0.0103593,0.02002682,0.01432905,0.01189188,0.02374488,0.06818569,0.03629941,0.06282781,0.01048962,0.04739777,0.01000951,0.03151405,0.11804544,0.05428729,0.01001636,0.0115923,0.09218487,0.01003617,0.01001093,0.01000348,0.01000686
0.02,0.01004044,0.01002462,0.01010454,0.01040335,0.01005988,0.01005606,0.18325489,0.05978743,0.06453636,0.01008788,0.02475225,0.0264707,0.01010443,0.03646839,0.10573517,0.15154324,0.01143973,0.18046366,0.12427208,0.12336749,0.04924563,0.05432599,0.05621171,0.01179532,0.01007037,0.09178471,0.17223813,0.09151298,0.01004546,0.0100062,0.02346209,0.34264085,0.10835309,0.01000457,0.01122461,0.18817949,0.01000968,0.01000994,0.01000343,0.01000619,0.01777563,0.07257209,0.01004701,0.01003716,0.01010025,0.01180931,0.01061107,0.06048887,0.0359736,0.01061989,0.01866459,0.02138516,0.02684352,0.0902282,0.01003675,0.01001554,0.01001392,0.05554437,0.01593157,0.01123159,0.04075177,0.03054055,0.01962323,0.0419677,0.1469404,0.043199,0.07560086,0.01373273,0.1167127,0.01000892,0.05469106,0.08604686,0.04409682,0.01001495,0.03348312,0.10020061,0.01003021,0.01000778,0.01000244,0.01000487
0.03,0.01003997,0.0100235,0.01040529,0.01561043,0.01007553,0.01005446,0.14748125,0.03576525,0.06519816,0.01008462,0.0238679,0.02417057,0.01003729,0.01003405,0.12435312,0.18875852,0.0335674,0.20101541,0.13369349,0.12811353,0.05310788,0.05510178,0.05490259,0.01076705,0.01005322,0.0888358,0.16540069,0.08187659,0.01003613,0.0100085,0.01281314,0.2738125,0.08452989,0.01000425,0.01264858,0.19701968,0.01001017,0.01001762,0.01000606,0.01001102,0.03280354,0.12791919,0.01003281,0.01002455,0.01008163,0.01578253,0.01007844,0.07649097,0.03708555,0.01064848,0.02095727,0.02486177,0.03794225,0.10060509,0.01002508,0.01001033,0.01000948,0.07621237,0.02147653,0.01251741,0.05960641,0.04702855,0.02980255,0.05825498,0.21914574,0.04905961,0.08683237,0.02260357,0.18111126,0.01000833,0.07692628,0.05406298,0.03341194,0.01001408,0.06169836,0.10370585,0.01002552,0.0100059,0.01000184,0.0100037
0.04,0.01004057,0.01002243,0.01217812,0.03501771,0.01012932,0.01005358,0.10380778,0.01408154,0.07251836,0.01013235,0.02594827,0.02537362,0.01001697,0.01001086,0.14488455,0.2303067,0.07213096,0.22543647,0.14409052,0.13227582,0.05790648,0.05600282,0.05315562,0.01023868,0.01004033,0.0935913,0.17191002,0.06917561,0.01002828,0.01002636,0.0101394,0.18739288,0.05450033,0.01000351,0.01558686,0.2350455,0.01000998,0.01077491,0.01031696,0.0105335,0.05123972,0.17951709,0.01002585,0.01001872,0.01006962,0.02347417,0.01004875,0.09107292,0.03809948,0.01050079,0.022378,0.0268343,0.04912954,0.10950822,0.01001878,0.01000773,0.01000732,0.08906187,0.0243296,0.01315247,0.07436886,0.06053184,0.03890686,0.07389355,0.27797435,0.05372596,0.09615491,0.03406149,0.23681052,0.010008,0.09774966,0.03232886,0.02750312,0.01001398,0.08550539,0.10393533,0.01002194,0.01000484,0.0100015,0.01000304
0.05,0.01003382,0.01001949,0.01037694,0.03291845,0.0100638,0.01004502,0.08503899,0.01094823,0.07896328,0.01015557,0.02743423,0.02597275,0.01001426,0.01000835,0.15111751,0.23887096,0.06760005,0.24887136,0.15600813,0.14097599,0.06542967,0.0626108,0.05830341,0.01010337,0.01003992,0.09592434,0.17252285,0.07443735,0.01002733,0.01002055,0.01014144,0.15683766,0.0429099,0.01000289,0.02206786,0.27600481,0.01001017,0.01338187,0.02626276,0.01571722,0.07051175,0.22439936,0.01002204,0.01001555,0.01005956,0.03506112,0.0100335,0.1044113,0.03811916,0.01014275,0.02150417,0.02692439,0.0587403,0.11647882,0.01001381,0.01000599,0.010006,0.09341389,0.02292904,0.01131507,0.08472819,0.07101029,0.04647195,0.08903303,0.32198969,0.05682627,0.10283754,0.04614182,0.28278238,0.01000745,0.11702549,0.02213083,0.02651444,0.01001439,0.1043231,0.10170927,0.01001947,0.01000414,0.01000129,0.01000261
0.06,0.01002997,0.01001724,0.0102656,0.02474027,0.01005543,0.01004042,0.0725888,0.01148117,0.08798356,0.01051978,0.03068019,0.02720908,0.01001103,0.01000608,0.1529049,0.23783704,0.05205366,0.27246229,0.16791162,0.14991439,0.07399962,0.07081632,0.06517481,0.01009394,0.01003964,0.09664481,0.16781725,0.08367173,0.01002613,0.01002327,0.01019848,0.14105057,0.03643128,0.01000224,0.03519502,0.32377126,0.01001038,0.01768391,0.04437025,0.02425166,0.08900562,0.26000785,0.01001962,0.01001344,0.01005877,0.04915011,0.01003281,0.11596606,0.03965519,0.0101167,0.02148087,0.02568759,0.06746792,0.12062553,0.01001177,0.01000511,0.01000529,0.08866572,0.0194879,0.01136521,0.09051724,0.0780166,0.05201968,0.10276031,0.35157033,0.05836847,0.10678913,0.05605037,0.31811867,0.01000697,0.13411822,0.0208659,0.03330056,0.01001491,0.11772929,0.09754527,0.01001749,0.01000363,0.01000113,0.0100023
0.07,0.01002647,0.01001517,0.01011291,0.01646905,0.01004716,0.01003623,0.05964931,0.01070093,0.10333968,0.01134232,0.03694242,0.03106254,0.01000791,0.0100042,0.15383524,0.23542736,0.03594825,0.29732081,0.17964502,0.15794279,0.08323142,0.07941583,0.0721913,0.01007585,0.01003958,0.09723357,0.15898157,0.0922478,0.01002502,0.01002714,0.01015964,0.12479107,0.02936776,0.01000163,0.04931674,0.38626947,0.01001025,0.02102213,0.06202562,0.03286684,0.10356548,0.28291125,0.01001805,0.01001206,0.01006071,0.06155128,0.01002862,0.12564927,0.04101276,0.01010807,0.01951082,0.02329774,0.07369908,0.1223649,0.01001021,0.01000452,0.01000483,0.0771762,0.01340527,0.01037721,0.09248252,0.08225427,0.05597964,0.11421198,0.36769273,0.05902182,0.10934505,0.0647356,0.34214442,0.01000676,0.14891268,0.02748518,0.04331533,0.01001503,0.12651252,0.09359141,0.01001561,0.01000325,0.01000101,0.01000207
0.08,0.01002334,0.01001329,0.01008987,0.01229919,0.01004109,0.01003255,0.04514416,0.01084546,0.12332865,0.01673042,0.04600924,0.0380166,0.01000553,0.01000287,0.1540569,0.23160958,0.01951126,0.32357575,0.19151116,0.16578583,0.09321667,0.08874577,0.07983195,0.01006612,0.0100398,0.09846579,0.14803847,0.10065351,0.01002403,0.01003379,0.01019738,0.10618475,0.02190988,0.0100012,0.06548146,0.45351535,0.01000976,0.0258011,0.07781677,0.04093867,0.11266089,0.29252651,0.01001691,0.01001111,0.01006095,0.07020234,0.01002843,0.13286131,0.04403046,0.01009486,0.01810649,0.02049717,0.07692372,0.12235634,0.01000925,0.01000417,0.01000454,0.06121526,0.01101468,0.01022711,0.09140535,0.08375986,0.05803616,0.12216274,0.3728511,0.05947936,0.11179257,0.07025896,0.3550457,0.01000673,0.16083512,0.03843288,0.05337798,0.01001484,0.13131079,0.09055232,0.01001405,0.01000301,0.01000095,0.01000192
0.09,0.01002043,0.01001155,0.01006721,0.01049131,0.01003548,0.01002913,0.02703317,0.01068833,0.14313112,0.02406933,0.05506265,0.04573483,0.01000408,0.01000211,0.15324156,0.22537502,0.01099933,0.35238245,0.20398834,0.1740727,0.10456973,0.09944656,0.08861933,0.01005687,0.01004077,0.09981843,0.1373822,0.10844941,0.01002326,0.01005108,0.01024736,0.08189006,0.014393,0.01000096,0.08505645,0.50986913,0.01000919,0.02982193,0.09125417,0.04779241,0.11442926,0.28850168,0.01001602,0.01001046,0.01005886,0.07317659,0.01002882,0.13764408,0.04786153,0.01009068,0.0163311,0.01784126,0.07692536,0.1215996,0.01000866,0.01000398,0.01000436,0.04542062,0.01027935,0.0101145,0.08869859,0.08342752,0.05866352,0.12591033,0.36917715,0.06062852,0.11548412,0.07280243,0.35732965,0.01000695,0.16985504,0.0481626,0.06170244,0.0100139,0.13340972,0.08934704,0.0100126,0.01000287,0.01000091,0.01000185
