time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01478764,0.02760791,0.01032204,0.01026659,0.010735,0.01126631,0.01014564,0.02198726,0.02593238,0.03508975,0.01175636,0.01058346,0.07027592,0.140587,0.0100842,0.01005254,0.01005773,0.03991953,0.01048836,0.01006704,0.02659184,0.01656397,0.01182599,0.01380366,0.06136242,0.01005994,0.01003097,0.01005119,0.03957824,0.01009764,0.02361332,0.01036209,0.01117305,0.01032451,0.02775374,0.08268704,0.14727456,0.01008041,0.01002854,0.01005016,0.01006114,0.01005527,0.01003612,0.01003286,0.01004264,0.01009089,0.01003294,0.02159954,0.02729025,0.03248878,0.01243998,0.01096981,0.04052622,0.10470884,0.0104816,0.01008546,0.01002003,0.10435521,0.05585516,0.04114895,0.04149108,0.04113434,0.03526969,0.01031667,0.05332104,0.01008787,0.01003939,0.03935013,0.02769389,0.05625934,0.0331682,0.01002904,0.01009499,0.01002085,0.06461119,0.09454,0.10694391,0.01003263,0.01001017,0.01001858
0.01,0.01729775,0.03747183,0.01031913,0.01024848,0.01093043,0.01139832,0.01004019,0.01845024,0.02427627,0.03452105,0.01120827,0.01034439,0.05678248,0.14282434,0.01005464,0.01003507,0.01004422,0.03396572,0.01017439,0.01004693,0.02455517,0.01434022,0.01083834,0.01341587,0.06117485,0.01006005,0.0100315,0.01005086,0.03993614,0.01131373,0.02069272,0.01000037,0.01040527,0.01075696,0.02500349,0.07664359,0.15214456,0.01013909,0.01005126,0.01008929,0.01006698,0.01005531,0.01003867,0.01003517,0.01004605,0.01008623,0.01003223,0.02014153,0.02586546,0.03136902,0.01184148,0.01067342,0.04749053,0.09583271,0.01034841,0.0100636,0.0100203,0.10220409,0.05516876,0.04104187,0.04028299,0.04018736,0.03459456,0.01022898,0.05148323,0.01008414,0.0100412,0.03938519,0.02636157,0.06216189,0.03221325,0.01002898,0.01008276,0.01001984,0.06350596,0.08835606,0.10675371,0.01003307,0.01001104,0.01001984
0.02,0.01940084,0.04801044,0.01011068,0.01008673,0.0103236,0.01048183,0.01004171,0.01370772,0.02221742,0.03416993,0.01019711,0.01009631,0.04667546,0.14441181,0.01004003,0.01002448,0.01002659,0.02867584,0.01009806,0.01004934,0.02175312,0.01111877,0.0101905,0.01129156,0.06216091,0.01005939,0.01003145,0.01005725,0.04110132,0.01395472,0.01651165,0.01005025,0.01012341,0.01101355,0.02161211,0.07097194,0.15612117,0.0100597,0.01002212,0.01003879,0.01007029,0.01005546,0.01004086,0.01003766,0.01004834,0.01008243,0.0100316,0.01697095,0.02358955,0.02986761,0.01039029,0.01014933,0.05368635,0.08691485,0.01010688,0.01004489,0.0100211,0.09963817,0.0540759,0.04043177,0.03889904,0.03913375,0.03373705,0.01012938,0.05017065,0.01007994,0.01004228,0.03944395,0.02463786,0.06799235,0.03108057,0.01002864,0.01007288,0.01002411,0.06245356,0.08286113,0.10631491,0.01003919,0.01001435,0.01002511
0.03,0.02542386,0.05614526,0.01068481,0.01050431,0.01250071,0.01286882,0.01004713,0.01659394,0.0234903,0.03431456,0.01143858,0.01043912,0.03931854,0.14420335,0.01006283,0.01004285,0.01006607,0.02634905,0.01013285,0.01003928,0.02297432,0.01312687,0.01050544,0.0146419,0.06287746,0.01005842,0.01003129,0.01003658,0.04327178,0.01710889,0.01899645,0.01002655,0.01040314,0.01282258,0.02222395,0.07056091,0.15677738,0.0103068,0.01014528,0.01019963,0.01006373,0.01005835,0.01004605,0.01004546,0.01004916,0.01009657,0.01003905,0.01874767,0.02515758,0.03041198,0.01184899,0.01068007,0.0580933,0.07792143,0.01062296,0.01014371,0.01002907,0.09660521,0.05291371,0.0398744,0.03765508,0.03797575,0.03328303,0.01027849,0.04713696,0.01008832,0.01004196,0.03872932,0.02490661,0.07428802,0.03060174,0.01003243,0.01010151,0.01006994,0.05990533,0.07533741,0.10612671,0.01007784,0.01002718,0.01004654
0.04,0.02928004,0.06366429,0.01077108,0.01053431,0.0133088,0.01366622,0.01005982,0.01624947,0.02311539,0.03405587,0.01135638,0.01037748,0.03378096,0.14311172,0.01006231,0.01004197,0.01006654,0.02391659,0.01012103,0.01004718,0.02250718,0.01270652,0.01039964,0.01520043,0.06467344,0.0100741,0.01003953,0.01005125,0.0457366,0.02082657,0.01875192,0.01005703,0.01041925,0.0145084,0.02147121,0.06892345,0.15791313,0.01029851,0.01015137,0.01019148,0.01008388,0.01007545,0.01006325,0.01006369,0.010066,0.01012114,0.01005065,0.01770084,0.02460734,0.02975749,0.0115694,0.01050574,0.06101683,0.06911714,0.01075872,0.01019673,0.01004092,0.09325613,0.05157619,0.03919256,0.0359586,0.03647083,0.03232051,0.01029858,0.04398193,0.01010909,0.01005389,0.0380504,0.02341074,0.08052175,0.02922978,0.01004129,0.01012308,0.01013843,0.05722874,0.06856833,0.10580427,0.01012674,0.01004796,0.01007738
0.05,0.03244137,0.06976747,0.01069853,0.0104482,0.01375503,0.01433471,0.01005806,0.01626585,0.02303882,0.03397661,0.01133198,0.01037369,0.03117015,0.13879744,0.0100546,0.01003541,0.01005353,0.02229113,0.01011526,0.01005036,0.02233721,0.01253522,0.0103663,0.01564751,0.06719768,0.01008404,0.01004458,0.01005874,0.04894161,0.02443701,0.01909336,0.01006366,0.01039189,0.01727886,0.02144161,0.06817852,0.15811411,0.01022078,0.01011243,0.01013712,0.01009784,0.0100869,0.0100801,0.01008311,0.01008025,0.01013994,0.01006106,0.01652208,0.02426988,0.0292587,0.01129306,0.0103735,0.06169962,0.06053079,0.01096145,0.0102719,0.01005452,0.08969254,0.05030086,0.03872905,0.03398555,0.03465238,0.03111857,0.01031099,0.03977914,0.01012203,0.01006148,0.03707598,0.02129324,0.08686894,0.0273451,0.01004822,0.01014093,0.01028624,0.05377034,0.0611092,0.10563592,0.01020267,0.01008311,0.01012509
0.06,0.03452498,0.07419202,0.01044063,0.01026309,0.01335829,0.01418734,0.01003912,0.01553687,0.02253813,0.0338369,0.01091569,0.01023663,0.02852097,0.13445539,0.01003584,0.01002248,0.01003194,0.02087421,0.01008021,0.01003811,0.02175254,0.01191583,0.01023947,0.01521347,0.06968704,0.01006223,0.01003245,0.01004449,0.05203087,0.02842397,0.01886495,0.01004381,0.01024252,0.02035433,0.02111525,0.06758182,0.15859048,0.01011679,0.01006051,0.01007042,0.0100792,0.01006421,0.01006528,0.01007029,0.01006326,0.01010758,0.01004761,0.01447632,0.02374119,0.02862068,0.01068539,0.01015789,0.06054342,0.05192569,0.01104652,0.01029749,0.01004785,0.08605322,0.04922724,0.03866163,0.03143965,0.03226338,0.02937697,0.01021289,0.03414852,0.01009015,0.01004577,0.03576579,0.01772923,0.09342964,0.02433253,0.01003625,0.01010533,0.01054271,0.04943539,0.05304293,0.10554939,0.01024409,0.01010892,0.01015055
0.07,0.03593094,0.07733408,0.01013002,0.01008594,0.01160241,0.01276584,0.01003241,0.01409116,0.02186149,0.03388551,0.01028189,0.0100966,0.0276628,0.12837803,0.01003143,0.01001909,0.01002323,0.01979123,0.01007087,0.01003755,0.02088079,0.01089554,0.01015035,0.01359602,0.07216622,0.01006281,0.01003297,0.01004302,0.0552682,0.03248935,0.01838659,0.01003474,0.01011466,0.02403503,0.02075956,0.06700068,0.15916811,0.01004777,0.01001651,0.01003064,0.01008235,0.01006249,0.01005637,0.01005585,0.01006134,0.01009755,0.01003848,0.01174917,0.02357225,0.02823995,0.0101498,0.01006839,0.05742179,0.04284144,0.01066977,0.01017034,0.01003494,0.08257314,0.04873215,0.03963443,0.02835452,0.02931642,0.02709546,0.01013871,0.02681151,0.01008639,0.01004693,0.0342128,0.01297863,0.10023351,0.01990137,0.01003142,0.01008194,0.01115343,0.04417564,0.04422845,0.10552288,0.01019022,0.01008335,0.01012329
0.08,0.03660605,0.07871507,0.0101068,0.01007518,0.01067462,0.01180657,0.01003092,0.01323499,0.02197028,0.03426065,0.01020174,0.01009713,0.02795644,0.12148932,0.01003079,0.01001857,0.01002245,0.01994188,0.01007107,0.01003746,0.020782,0.01051967,0.0101491,0.01246373,0.07372993,0.01006348,0.01003327,0.01004318,0.05793222,0.0370513,0.01895585,0.01003262,0.01010469,0.02823645,0.02145917,0.06657514,0.15996884,0.01004472,0.01001531,0.01002874,0.0100847,0.01006412,0.01005734,0.01005578,0.01006313,0.01009967,0.01003855,0.01065205,0.0241834,0.02809269,0.01016429,0.01008654,0.05068292,0.02982048,0.01051222,0.01013001,0.01003456,0.07976089,0.04851419,0.04069351,0.02608369,0.02724311,0.02571597,0.01013611,0.02110882,0.0100877,0.01004792,0.03359231,0.0108124,0.10492394,0.01664858,0.01003147,0.01008136,0.01473817,0.0400033,0.03953831,0.1030136,0.01017865,0.01007948,0.01012687
0.09,0.03616868,0.07771874,0.01012058,0.01007578,0.01180618,0.01403013,0.01002884,0.01561397,0.02264049,0.03423657,0.01039022,0.0100772,0.02956323,0.11301652,0.01002983,0.01001787,0.01002108,0.0218531,0.010072,0.01003735,0.02184756,0.01191431,0.01020071,0.01457859,0.07349244,0.01006381,0.01003326,0.01004386,0.05901836,0.042369,0.02125475,0.01003024,0.0101068,0.03323846,0.02328628,0.06630759,0.16109542,0.01004278,0.01001419,0.01002708,0.01008415,0.01006764,0.01007888,0.01009207,0.01007048,0.01010392,0.01005463,0.01165492,0.02473768,0.02787262,0.01009722,0.01002621,0.04329481,0.01889425,0.01262217,0.01078912,0.01006776,0.07720381,0.04796959,0.04105681,0.02523592,0.02642967,0.02552294,0.0101591,0.01928116,0.01009253,0.01004876,0.03334887,0.01112028,0.10812532,0.01721391,0.01003952,0.01010527,0.01798517,0.03717386,0.03731861,0.09995034,0.01138262,0.01079817,0.01114902
