time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01008255,0.01005776,0.01007391,0.01007356,0.01008123,0.01011193,0.12875413,0.10486883,0.06655728,0.01004931,0.02703721,0.03530831,0.01728785,0.12001389,0.010227,0.01009586,0.01005,0.03941309,0.03077637,0.03553903,0.01894523,0.02730926,0.03081774,0.01958117,0.03573035,0.09147138,0.18415542,0.06266198,0.02275031,0.01000636,0.06544718,0.23561083,0.08348059,0.01000716,0.01130081,0.13593073,0.01000662,0.0100085,0.01000307,0.01000522,0.01001984,0.01001082,0.01004461,0.01014188,0.01002527,0.01002423,0.06460736,0.0209582,0.03188275,0.01113615,0.01143622,0.01105677,0.01203165,0.03522912,0.02586456,0.08090909,0.01004354,0.10797535,0.03263465,0.01033082,0.02493321,0.01102532,0.01030472,0.01004494,0.01005377,0.02190018,0.03826395,0.01007256,0.01003061,0.01001006,0.01346284,0.16708292,0.04915546,0.01002498,0.01057331,0.06691492,0.01005048,0.01002509,0.01000826,0.0100158
0.01,0.01005753,0.01003811,0.01005899,0.0100607,0.01006139,0.01007933,0.14984466,0.11650252,0.06830938,0.01004441,0.02737289,0.03525842,0.01926017,0.10096682,0.01355958,0.01005963,0.01003981,0.0680342,0.05552082,0.06559673,0.0275136,0.03935734,0.04515067,0.01926947,0.0282873,0.10011935,0.20100787,0.09431968,0.0158859,0.01000541,0.07152913,0.27476897,0.09532093,0.01000632,0.0165383,0.13864394,0.01000602,0.01000732,0.01000264,0.01000449,0.01002694,0.0100179,0.01002814,0.01003579,0.01002498,0.0100331,0.01306787,0.05464758,0.03879266,0.01123916,0.0176419,0.01933271,0.03988724,0.06682359,0.0101193,0.01004283,0.01001403,0.13267744,0.05023867,0.01767617,0.05444577,0.03206344,0.01728415,0.01019552,0.07998854,0.0362161,0.06438053,0.01063767,0.01348775,0.01000787,0.04590254,0.12614084,0.04004541,0.01001558,0.03911265,0.09975576,0.01003131,0.0100088,0.01000288,0.01000557
0.02,0.01004831,0.01003115,0.0100562,0.01006017,0.0100556,0.01006804,0.16423635,0.12433833,0.06756414,0.01004416,0.02595558,0.03416905,0.01699844,0.08036073,0.02219479,0.01092657,0.01004339,0.09747191,0.07774567,0.09048905,0.03590389,0.05033101,0.05683224,0.01599587,0.02185598,0.10486768,0.20965638,0.11788206,0.01054903,0.01000501,0.0757054,0.30454195,0.10382532,0.01000589,0.01912013,0.14059097,0.01000583,0.01000708,0.01000255,0.01000434,0.01003077,0.01002464,0.01002136,0.01002286,0.01002278,0.01003434,0.01006516,0.07679298,0.04119941,0.01033224,0.02017136,0.0259419,0.06177878,0.0858611,0.010037,0.0100165,0.01000863,0.15065533,0.05490646,0.01818034,0.07709951,0.05098432,0.02603128,0.01037524,0.20655828,0.04586737,0.08191435,0.01091728,0.11257075,0.01000773,0.07224702,0.07862986,0.02401875,0.0100141,0.07071618,0.11714878,0.01002661,0.01000667,0.01000211,0.01000415
0.03,0.01004099,0.01002594,0.01005047,0.01005547,0.01004871,0.01005824,0.17194445,0.12536727,0.06573528,0.0100433,0.02517642,0.03168773,0.01540794,0.05513554,0.03584737,0.02031552,0.01004023,0.12633466,0.09697816,0.10997234,0.04460321,0.05899636,0.06471088,0.0164443,0.01833844,0.10594229,0.21067481,0.13164378,0.01055465,0.01000469,0.07475645,0.32322312,0.10862338,0.01000566,0.02478397,0.14193589,0.01000598,0.01000662,0.01000238,0.01000406,0.01006788,0.01021459,0.01001933,0.01001761,0.01002682,0.0100676,0.01004352,0.09414349,0.04184874,0.01062064,0.0238911,0.0309,0.07962716,0.10230312,0.01002446,0.01001037,0.01000672,0.15107872,0.05043348,0.01714181,0.09220935,0.06469409,0.03511661,0.0272558,0.32093812,0.05246667,0.09324495,0.01581822,0.21922724,0.01000713,0.09431364,0.03210834,0.01546357,0.01001312,0.09494312,0.12563841,0.01002389,0.01000509,0.01000159,0.01000316
0.04,0.01003808,0.01002404,0.01005068,0.01005725,0.010047,0.0100527,0.17320578,0.12107453,0.06258676,0.01004626,0.02324084,0.0285453,0.01235174,0.02863328,0.0482764,0.03591999,0.01004434,0.15573993,0.11378701,0.12439378,0.05322673,0.06595533,0.06961202,0.01436862,0.01402618,0.10341936,0.20436966,0.13685043,0.01019057,0.01000477,0.07004975,0.33147722,0.11001188,0.01000554,0.02838782,0.14311157,0.01000623,0.01000698,0.01000252,0.0100043,0.01008045,0.04058523,0.0100157,0.01001364,0.01002352,0.01006776,0.01002152,0.09578458,0.03552442,0.01033204,0.02327595,0.03085306,0.08191117,0.10087196,0.01001636,0.01000707,0.01000503,0.1602958,0.05024427,0.0158966,0.10914042,0.07932565,0.04397397,0.04251633,0.42287659,0.05158187,0.09120954,0.02239122,0.31417578,0.01001095,0.10994581,0.01008054,0.01021631,0.0100157,0.13037182,0.11487822,0.01002623,0.01000496,0.01000154,0.01000309
0.05,0.01003572,0.01002203,0.01005375,0.01006184,0.01004711,0.01004884,0.1675458,0.10809354,0.06207627,0.01005003,0.02260736,0.02656375,0.01036884,0.01058648,0.06398812,0.06231289,0.01005316,0.1856511,0.12877863,0.1346061,0.06097176,0.07024753,0.07098073,0.01277255,0.01101231,0.10219921,0.20044319,0.13245715,0.01008715,0.01000504,0.05838289,0.32561464,0.10681776,0.01000528,0.02987194,0.15311214,0.0100065,0.01000767,0.01000277,0.01000473,0.01020108,0.1058112,0.01001328,0.01001103,0.01002174,0.01009069,0.01001283,0.0852842,0.0273116,0.01037525,0.02119884,0.02747962,0.07039244,0.08613425,0.01001228,0.0100053,0.01000404,0.17548766,0.05296542,0.01608227,0.12649279,0.09396974,0.05277633,0.04130704,0.50487728,0.04509906,0.07922078,0.03149006,0.39363562,0.01042708,0.11973914,0.01001832,0.01003616,0.01002,0.17423934,0.09296945,0.0100306,0.01000534,0.01000166,0.01000334
0.06,0.0100338,0.0100202,0.01006525,0.01011599,0.01004969,0.01004563,0.15392705,0.08426479,0.06641766,0.01005248,0.02378344,0.02729,0.01003661,0.01002815,0.08512394,0.10293305,0.01007221,0.21633893,0.14248905,0.14120691,0.0672014,0.07143826,0.06872786,0.01100791,0.01009946,0.10746895,0.20894249,0.11808373,0.010047,0.01000581,0.03835703,0.30161627,0.09750301,0.01000456,0.02840694,0.18146759,0.01000633,0.01000963,0.01000348,0.01000596,0.01280463,0.17960091,0.01001206,0.01000957,0.01002185,0.01023225,0.01001116,0.09210233,0.02451913,0.01031015,0.02015966,0.0256582,0.07342029,0.09292705,0.01000989,0.01000424,0.01000352,0.1753224,0.04909272,0.01401577,0.13567992,0.10316668,0.05887106,0.05748034,0.55217627,0.04272149,0.07466848,0.04048184,0.45206873,0.01603379,0.13544107,0.01001562,0.01003182,0.01002305,0.19721765,0.08735336,0.01003287,0.01000472,0.01000146,0.01000296
0.07,0.01003147,0.01001821,0.01010286,0.01076666,0.01005243,0.01004179,0.13596084,0.05728504,0.07070779,0.01005414,0.02493655,0.02778516,0.01002108,0.01001513,0.10656234,0.14689342,0.01080175,0.25003562,0.15635014,0.14598963,0.07391556,0.07232933,0.06579996,0.01031058,0.01005906,0.11157584,0.21496714,0.09983083,0.0100335,0.01000717,0.01939955,0.26873224,0.0848645,0.01000397,0.02789669,0.21103861,0.01000634,0.01001393,0.01000505,0.01000866,0.0343619,0.25047092,0.01001132,0.0100086,0.01002283,0.01155152,0.01001042,0.10058473,0.02324143,0.01028961,0.01858532,0.02257957,0.07478727,0.09914599,0.01000825,0.01000352,0.0100032,0.16590546,0.04176744,0.01234132,0.13971207,0.10952736,0.06408257,0.07486597,0.57216557,0.03916383,0.06822901,0.05053872,0.4917944,0.01833124,0.15046255,0.01001503,0.01003075,0.01002699,0.21266671,0.08110704,0.01003553,0.01000414,0.01000128,0.01000261
0.08,0.01002861,0.01001608,0.0101922,0.01448556,0.01005406,0.01003751,0.11350272,0.03094698,0.07447588,0.01006081,0.02590817,0.02783623,0.01001444,0.01001002,0.12580086,0.18803144,0.01846785,0.28849803,0.1714614,0.15031495,0.08248075,0.07463058,0.0638862,0.01012635,0.01004319,0.11398091,0.21750163,0.08135503,0.01002592,0.01000971,0.01132665,0.22876275,0.06912566,0.01000346,0.03099772,0.23999329,0.01000649,0.01002898,0.01001054,0.01001804,0.06601665,0.30988798,0.01001087,0.01000794,0.01002437,0.02217944,0.01001006,0.10754404,0.02362453,0.01033728,0.0165095,0.01863655,0.07465095,0.10023317,0.01000704,0.01000304,0.010003,0.14860469,0.03122924,0.01132939,0.13921587,0.11353539,0.06830585,0.08944968,0.57057049,0.03499224,0.06087941,0.06126306,0.51335481,0.01638063,0.16318546,0.01001512,0.01003269,0.01003212,0.22301673,0.07413078,0.0100382,0.01000371,0.01000116,0.01000235
0.09,0.01002529,0.01001393,0.01022357,0.02181419,0.01005074,0.01003296,0.08747981,0.01328543,0.07738613,0.01007067,0.02642895,0.02735195,0.01001088,0.01000738,0.14061112,0.22081051,0.03343079,0.33221771,0.18848115,0.15552117,0.09380563,0.07963343,0.06433764,0.01007209,0.01003504,0.11438643,0.21582886,0.06642823,0.01002147,0.01001628,0.01011747,0.18506168,0.05129656,0.01000301,0.03974791,0.26782742,0.0100068,0.01049408,0.01022179,0.01034511,0.0964465,0.35093345,0.01001066,0.0100075,0.01002701,0.04600089,0.01001004,0.11431867,0.02586047,0.01025902,0.01396323,0.01456055,0.07287485,0.09958997,0.01000614,0.01000275,0.01000288,0.12201721,0.01706695,0.0102907,0.1343011,0.11482998,0.071181,0.10272534,0.55594156,0.03179959,0.05575496,0.07112557,0.52069657,0.01155762,0.17437499,0.01001619,0.01003748,0.01003575,0.22701741,0.06877184,0.01003906,0.01000339,0.01000106,0.01000216
