time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01005221,0.01004489,0.01002908,0.01002661,0.01003518,0.0100632,0.010024,0.04058366,0.02127758,0.02903184,0.0121308,0.01083239,0.12495603,0.11424286,0.01004461,0.01002075,0.01001329,0.10482032,0.04086648,0.02045726,0.05830767,0.05599915,0.04471616,0.01013683,0.11985941,0.01007469,0.01004049,0.03891259,0.07597235,0.04816665,0.05606341,0.01002124,0.01005484,0.01004933,0.10561782,0.07618199,0.10367791,0.01002198,0.01000807,0.01001359,0.0100422,0.01003976,0.01003319,0.01002978,0.0100407,0.01006275,0.01002716,0.03679383,0.02087917,0.02915865,0.01189488,0.01070816,0.1032463,0.15164712,0.01004536,0.01002242,0.01001502,0.06671816,0.01667627,0.01103631,0.0449566,0.04074482,0.02731559,0.01023144,0.11130599,0.01007663,0.01004139,0.01603725,0.07133902,0.03378027,0.05024843,0.01002458,0.01006224,0.01010635,0.08738335,0.07148769,0.10707393,0.01002442,0.01000896,0.0100151
0.01,0.01005251,0.01004517,0.01002915,0.01002666,0.01003528,0.01006356,0.01002405,0.04047636,0.02091724,0.02893279,0.01221304,0.01088246,0.12492764,0.11398017,0.01004458,0.01002078,0.01001332,0.1042348,0.04056493,0.0202681,0.05807207,0.05577586,0.04453727,0.01013657,0.11965515,0.01007418,0.01004018,0.0387585,0.07593114,0.04815845,0.05593955,0.01002127,0.01005493,0.01004861,0.10530409,0.07647524,0.10457604,0.01002202,0.01000809,0.01001362,0.01004638,0.01005505,0.01003296,0.01002951,0.01004077,0.01006308,0.01002688,0.03723011,0.02058713,0.02893608,0.01197516,0.01075471,0.10406793,0.1521929,0.01004465,0.01002211,0.01001486,0.06729876,0.0169385,0.0110731,0.04534492,0.04137396,0.02786606,0.01021832,0.11239468,0.0100766,0.01004132,0.01644193,0.07221556,0.03444621,0.05094766,0.01002415,0.01006207,0.01009245,0.08854588,0.07189442,0.10672511,0.01002395,0.01000879,0.01001481
0.02,0.01005292,0.01004535,0.01002928,0.01002677,0.01003549,0.01006412,0.01002413,0.04032103,0.02045992,0.0287899,0.0122336,0.01089986,0.12479887,0.11371383,0.01004403,0.01002073,0.01001336,0.10361349,0.04025581,0.02001098,0.05781007,0.05552791,0.04433579,0.01013357,0.11937352,0.01007352,0.01003997,0.03858836,0.07582174,0.04812238,0.0557737,0.01002135,0.01005507,0.01004538,0.10495086,0.07679494,0.10548671,0.01002204,0.0100081,0.01001364,0.01005316,0.01007655,0.01003286,0.01002933,0.0100411,0.01006407,0.01002663,0.03765863,0.02019346,0.02869289,0.0120018,0.01077428,0.10501539,0.15285292,0.01004359,0.01002172,0.01001471,0.06812712,0.01729433,0.01110584,0.04578241,0.04211033,0.02850069,0.01019437,0.11336599,0.01007609,0.01004126,0.01691626,0.07296445,0.03511342,0.05167531,0.01002381,0.01006187,0.01007375,0.0898166,0.07243694,0.10654902,0.01002341,0.0100086,0.01001449
0.03,0.01005257,0.01004543,0.0100294,0.01002688,0.0100356,0.01006399,0.01002422,0.04012793,0.01996471,0.0286327,0.01221858,0.01089804,0.12448951,0.11349048,0.01004355,0.01002069,0.01001341,0.10296651,0.03994099,0.01969852,0.05752649,0.0552557,0.04411309,0.01012928,0.11901211,0.01007241,0.01003979,0.03839321,0.07563946,0.04806056,0.05556385,0.01002148,0.01005514,0.01003974,0.10455406,0.07716709,0.10634256,0.01002198,0.01000809,0.01001362,0.01005308,0.01007582,0.0100322,0.01002878,0.01003996,0.01006252,0.01002639,0.03807648,0.01974946,0.02845947,0.01199781,0.01077805,0.1061172,0.15365547,0.01004331,0.01002157,0.01001455,0.06917435,0.01780655,0.01115793,0.04626086,0.0429318,0.02922639,0.01016657,0.11418079,0.01007485,0.01004114,0.0175063,0.07355188,0.03576236,0.05240272,0.01002356,0.01006053,0.01005417,0.0911362,0.07307288,0.10655206,0.01002279,0.01000839,0.01001413
0.04,0.01005223,0.01004519,0.01002951,0.01002699,0.01003569,0.01006404,0.01002433,0.0399132,0.01953929,0.02852027,0.01223432,0.01091579,0.12394088,0.1133453,0.01004341,0.01002074,0.01001348,0.10229012,0.03959731,0.0193994,0.05722549,0.05495496,0.04386436,0.0101277,0.11858687,0.01007165,0.01003949,0.03813523,0.07539785,0.04797551,0.05531232,0.01002159,0.01005526,0.01003722,0.1041101,0.07760177,0.10707038,0.01002203,0.01000811,0.01001365,0.01005299,0.01007286,0.01003158,0.01002828,0.01003888,0.01006212,0.0100262,0.03849031,0.01935588,0.0282966,0.01202663,0.01080259,0.10740121,0.15462979,0.01004338,0.01002155,0.01001442,0.07044684,0.01856149,0.01125936,0.04678569,0.04382226,0.0300479,0.01014969,0.11482099,0.01007385,0.01004079,0.01828076,0.07395839,0.03638019,0.05311559,0.01002329,0.01005953,0.01004458,0.09248202,0.07376264,0.10671071,0.01002239,0.01000824,0.01001389
0.05,0.01005228,0.01004523,0.01002967,0.01002714,0.01003586,0.0100644,0.01002447,0.03967613,0.01919108,0.02845141,0.01227269,0.01094862,0.12311072,0.11330516,0.01004339,0.01002082,0.01001356,0.10157906,0.03921644,0.0190991,0.05690507,0.05462356,0.04358768,0.01012718,0.11810161,0.01007116,0.01003913,0.03781028,0.07510288,0.04786322,0.05501788,0.0100217,0.01005551,0.01003635,0.10361462,0.07811189,0.10763829,0.01002215,0.01000816,0.01001373,0.01005383,0.01006908,0.01003115,0.01002791,0.01003823,0.01006281,0.01002604,0.03889349,0.01901825,0.02819966,0.01207717,0.01084277,0.10891079,0.1558102,0.01004331,0.01002149,0.01001431,0.07196558,0.01960428,0.0114182,0.04735657,0.04478569,0.03096597,0.01014003,0.11526675,0.01007307,0.01004033,0.01926375,0.07416561,0.03697304,0.0538116,0.01002307,0.010059,0.01004075,0.09385673,0.07445851,0.10698299,0.01002214,0.01000815,0.01001373
0.06,0.01005232,0.01004546,0.01002981,0.01002728,0.01003601,0.01006449,0.01002461,0.03942621,0.01897444,0.02842649,0.01236066,0.01101025,0.12198363,0.11337348,0.0100437,0.01002096,0.01001365,0.10081846,0.03877844,0.01881387,0.05656442,0.05425792,0.04328049,0.01012779,0.11757641,0.01007067,0.0100389,0.03740577,0.07477616,0.04772727,0.05468499,0.01002183,0.01005575,0.01003459,0.10306565,0.07868612,0.10800086,0.01002223,0.01000819,0.01001378,0.01005341,0.01006523,0.01003064,0.0100275,0.01003743,0.01006239,0.01002589,0.03928943,0.01878202,0.02817371,0.01217521,0.01090891,0.11067699,0.15724806,0.0100438,0.0100216,0.0100142,0.07370719,0.02097376,0.01169392,0.04796752,0.04580774,0.03196912,0.010133,0.11553122,0.01007209,0.01003985,0.02048195,0.07418676,0.03755183,0.05448742,0.01002289,0.01005838,0.01003783,0.09524594,0.07511584,0.10736586,0.01002187,0.01000805,0.01001356
0.07,0.01005279,0.01004587,0.01003006,0.01002751,0.01003633,0.01006512,0.01002478,0.03915307,0.01874936,0.02838181,0.01238864,0.01103506,0.12055301,0.11352717,0.01004366,0.01002103,0.01001375,0.10001249,0.03829445,0.01844736,0.05620397,0.05386767,0.04295358,0.01012774,0.11702311,0.01007055,0.01003879,0.03695762,0.07443364,0.04754114,0.05432244,0.01002197,0.01005613,0.0100337,0.10247459,0.07934177,0.10812659,0.0100224,0.01000825,0.01001389,0.01005474,0.01006131,0.01003041,0.01002728,0.01003715,0.01006366,0.01002576,0.03967021,0.01851425,0.02815446,0.0122118,0.01093982,0.11273219,0.15896407,0.01004362,0.01002151,0.01001411,0.0757139,0.02266359,0.01204177,0.04862204,0.04692605,0.03307496,0.01012769,0.11560697,0.01007141,0.01003942,0.02189738,0.07402095,0.03812149,0.05516793,0.01002273,0.01005812,0.01003712,0.09669652,0.07572722,0.10781128,0.01002173,0.010008,0.01001347
0.08,0.01005318,0.0100465,0.01003028,0.01002772,0.01003661,0.01006541,0.01002494,0.03888758,0.01870098,0.02839634,0.0124926,0.01110515,0.11882871,0.11375319,0.01004397,0.01002116,0.01001385,0.0991274,0.03772241,0.01810002,0.05582241,0.05344118,0.04259532,0.01012939,0.11647648,0.01007042,0.0100387,0.03642067,0.07411094,0.04731258,0.05393732,0.01002212,0.01005646,0.01003236,0.10183379,0.08004122,0.10796637,0.01002253,0.0100083,0.01001397,0.01005443,0.01005757,0.01003002,0.01002696,0.01003658,0.0100635,0.01002561,0.04006288,0.0183921,0.02821646,0.012319,0.0110126,0.11508855,0.16100857,0.01004401,0.01002158,0.01001401,0.07790547,0.02469753,0.01262808,0.04931681,0.04810114,0.03425977,0.010125,0.11557791,0.01007063,0.01003899,0.02354744,0.07373963,0.03871217,0.05585411,0.01002256,0.01005764,0.01003735,0.09818287,0.07622864,0.10828365,0.01002155,0.01000793,0.01001336
0.09,0.01005361,0.01004735,0.0100305,0.01002793,0.01003689,0.01006562,0.01002511,0.03863165,0.01875071,0.02842216,0.01261127,0.01118302,0.11682619,0.11401115,0.01004436,0.0100213,0.01001394,0.09816559,0.0370678,0.01772832,0.05542244,0.05298639,0.04221442,0.01013185,0.11595543,0.01007043,0.0100387,0.03581718,0.07382943,0.0470153,0.05354154,0.01002227,0.0100568,0.01003081,0.10115452,0.08078752,0.10748734,0.01002264,0.01000834,0.01001404,0.01005373,0.01005403,0.01002959,0.01002662,0.01003595,0.01006304,0.01002544,0.04046998,0.0183375,0.02831346,0.01243595,0.01109105,0.11775796,0.16340882,0.01004454,0.01002168,0.0100139,0.08027897,0.02701445,0.01348865,0.05005047,0.0493479,0.03552916,0.01012306,0.11546912,0.01006992,0.01003861,0.02538693,0.07337076,0.03932953,0.05656564,0.01002239,0.01005711,0.01003831,0.09972994,0.076614,0.10875923,0.01002137,0.01000786,0.01001325
