time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01021518,0.02161363,0.01001944,0.01001532,0.01002987,0.01021537,0.01001369,0.03985816,0.05454715,0.01640733,0.02129954,0.01629566,0.01001073,0.01000534,0.01002346,0.01001326,0.01001064,0.01029108,0.01012283,0.01007152,0.01552992,0.02034618,0.01661994,0.0101038,0.17879009,0.04176047,0.05758443,0.01919874,0.1845772,0.14254589,0.10920274,0.01000948,0.01002881,0.01000217,0.10137353,0.17883242,0.01002199,0.01002583,0.01000902,0.0100157,0.01005876,0.01003027,0.01348406,0.02657981,0.01024508,0.01008721,0.06349243,0.01432598,0.04977252,0.01839031,0.01597599,0.0127512,0.01001572,0.0100089,0.01266951,0.03531005,0.03067595,0.02282454,0.01125887,0.01029379,0.01263534,0.01085952,0.01053154,0.01034303,0.01009327,0.02229365,0.02731532,0.01010146,0.0100644,0.01002406,0.01108724,0.11804482,0.04502584,0.01000434,0.01033551,0.12892389,0.01003412,0.01017404,0.01006343,0.01011162
0.01,0.01015798,0.02008935,0.01002446,0.01001892,0.01003797,0.01018073,0.01002954,0.06764123,0.04634827,0.01199694,0.0203033,0.01734042,0.010022,0.01001066,0.01002846,0.01001657,0.01001371,0.01009675,0.01008811,0.01007452,0.0110908,0.0137392,0.01170772,0.01020817,0.14306141,0.0391515,0.05589689,0.01333995,0.1491778,0.01054016,0.09851833,0.01002416,0.01006723,0.01000261,0.06717775,0.16135054,0.010025,0.01001563,0.01000544,0.01000946,0.01225017,0.01101545,0.02017694,0.02387985,0.01557896,0.01051397,0.06335242,0.01484058,0.04492989,0.01413576,0.01520641,0.01205681,0.01002287,0.01001287,0.01013447,0.01024115,0.02514232,0.01019404,0.01012128,0.01008234,0.01025788,0.0101827,0.01016131,0.01198771,0.01023036,0.02096425,0.02737136,0.01006705,0.01017152,0.01001733,0.0104581,0.11137854,0.048337,0.01000514,0.01012788,0.12490397,0.01003397,0.01004214,0.01001492,0.01002704
0.02,0.01074121,0.021505,0.01007339,0.01005666,0.01011507,0.01076585,0.01178824,0.10391641,0.04214531,0.01324412,0.02154137,0.02085982,0.01743234,0.01131944,0.01008183,0.01004843,0.01004099,0.01032522,0.01025707,0.01020111,0.01306013,0.01523253,0.01380479,0.0175541,0.13055261,0.04169372,0.06462184,0.01484061,0.13765349,0.01007757,0.1038408,0.07143417,0.02233347,0.01000823,0.04601237,0.15418197,0.0100687,0.01002653,0.01000925,0.01001609,0.02008262,0.0261713,0.01704852,0.01704734,0.01823745,0.01370474,0.05763454,0.02152348,0.04250586,0.01641996,0.01611794,0.01367016,0.01008955,0.0100502,0.0103199,0.0102985,0.01177635,0.01032317,0.0103138,0.01023887,0.01117248,0.01073538,0.01064342,0.01858315,0.01472227,0.02151533,0.02769322,0.01023537,0.01230816,0.01004303,0.01339696,0.10901892,0.04892871,0.01001602,0.0103787,0.11442927,0.01010718,0.01008275,0.01002857,0.01005256
0.03,0.0132273,0.03217853,0.01003643,0.01002805,0.01006646,0.0131586,0.06854814,0.09727678,0.04807444,0.0123121,0.02561135,0.02731768,0.01040289,0.04128485,0.01003392,0.01002092,0.01001946,0.01018649,0.01014338,0.0100811,0.01174894,0.01267687,0.01240997,0.02787605,0.09531045,0.05956583,0.10271903,0.01334353,0.10767332,0.01001909,0.08365557,0.17357484,0.05473561,0.01000264,0.02195932,0.18747416,0.01001766,0.01000897,0.01000316,0.0100055,0.02224969,0.03874839,0.01251869,0.01176151,0.01539673,0.01454704,0.04813958,0.02929602,0.03793498,0.01642686,0.01631025,0.01436091,0.01065059,0.01015014,0.01012363,0.01004186,0.01004816,0.01092692,0.01039762,0.01024023,0.0133357,0.01177745,0.01123291,0.02367175,0.03458903,0.02198055,0.02921116,0.01029488,0.02450925,0.01001196,0.01811429,0.10876168,0.04965214,0.01000673,0.01071616,0.1007895,0.01003494,0.01002148,0.01000746,0.01001382
0.04,0.01279138,0.02922026,0.01004906,0.01003688,0.0100833,0.01206773,0.11515134,0.09595517,0.05014917,0.01020301,0.02615942,0.03229553,0.01017582,0.08129441,0.0100428,0.01002672,0.01002621,0.0101333,0.0101146,0.0100858,0.01101641,0.01136447,0.01107643,0.03413611,0.07491232,0.07818432,0.14479405,0.01088842,0.08462943,0.01001363,0.07251467,0.24416193,0.08053189,0.01000303,0.0122261,0.1944228,0.01001308,0.01000811,0.01000288,0.01000503,0.02144443,0.04786614,0.01015724,0.01009306,0.01131507,0.012742,0.03703529,0.03563752,0.03321995,0.01294154,0.01552838,0.01465784,0.02086324,0.01185854,0.01005822,0.01003504,0.01004074,0.01148576,0.01028392,0.01014138,0.01398362,0.01177994,0.0109544,0.02719378,0.05810021,0.02312138,0.03663716,0.01016928,0.04318036,0.01001161,0.02153983,0.10480645,0.04879682,0.01000866,0.01076924,0.09698531,0.01003981,0.01001556,0.01000502,0.01000955
0.05,0.01094457,0.02022605,0.01005832,0.0100444,0.01009723,0.01068519,0.16646948,0.10603052,0.05479631,0.01009995,0.02743662,0.03770157,0.01089152,0.11468343,0.01005029,0.01003155,0.01003101,0.01018864,0.01013813,0.01010104,0.01089475,0.01111203,0.01081972,0.04306717,0.06213991,0.09319576,0.17790074,0.01052916,0.06858252,0.01000925,0.07150006,0.32422878,0.11260965,0.0100035,0.01029748,0.18486576,0.01001008,0.01000651,0.0100023,0.01000404,0.01998781,0.05404441,0.01010366,0.01008931,0.01027873,0.01151102,0.02234126,0.04079762,0.03296093,0.01084997,0.01607475,0.01720777,0.03466749,0.02675011,0.01004939,0.01002786,0.01002711,0.01355132,0.0102591,0.0101242,0.01626943,0.01237975,0.01093061,0.03034441,0.08025998,0.02838693,0.04986864,0.01015404,0.06184889,0.01001142,0.02691899,0.09410054,0.04473481,0.01000967,0.01116887,0.10420145,0.01003344,0.01001373,0.01000451,0.01000858
0.06,0.0101571,0.01022449,0.01005889,0.01004856,0.01008316,0.01018193,0.21439067,0.11989234,0.06103377,0.01007174,0.0284967,0.04188385,0.01527362,0.12637906,0.01007615,0.01004419,0.01003425,0.01096518,0.01043457,0.01027251,0.0115028,0.01275451,0.01240184,0.04796454,0.04706678,0.10616371,0.20594022,0.01663407,0.04550049,0.01000669,0.07592654,0.3995673,0.14402933,0.01000376,0.01013862,0.1730129,0.0100081,0.0100052,0.01000181,0.01000322,0.01813291,0.06186465,0.01007228,0.01006095,0.01013705,0.01051943,0.01070765,0.04781039,0.03437951,0.01032212,0.01725073,0.02125534,0.0440683,0.0466236,0.01004005,0.01002128,0.01001913,0.02408843,0.01027357,0.01011799,0.02317057,0.01583099,0.01121986,0.03477748,0.10892069,0.03439745,0.06295881,0.0101455,0.08588202,0.01001064,0.03545967,0.08258456,0.04029967,0.01001124,0.01481832,0.1065845,0.01002794,0.01001133,0.01000368,0.01000707
0.07,0.01018678,0.01020578,0.01011992,0.01010441,0.01014979,0.01021071,0.25382357,0.12751185,0.06572269,0.01010994,0.028049,0.04325285,0.01906211,0.11285529,0.01048242,0.01019097,0.01008254,0.01737042,0.015486,0.01560992,0.01367199,0.01672171,0.01819417,0.05316945,0.02628529,0.1148671,0.22520491,0.03466029,0.02275676,0.01001004,0.07652247,0.45526413,0.16874165,0.01000754,0.01017988,0.15594778,0.01001322,0.01000857,0.01000295,0.01000531,0.01809389,0.07268955,0.01009438,0.01007991,0.01017264,0.01112328,0.01029667,0.05715369,0.03660027,0.01050328,0.02002369,0.02501046,0.05136188,0.06302435,0.01006089,0.01003005,0.01002564,0.04225261,0.01183509,0.01035791,0.03443898,0.02576229,0.0166238,0.04035274,0.1470124,0.03997769,0.0744266,0.0106567,0.1174339,0.01001844,0.04710734,0.06906915,0.03498223,0.01002422,0.0286815,0.10466156,0.01004504,0.01001742,0.0100056,0.01001085
0.08,0.01009818,0.01007435,0.01010166,0.01010555,0.01009932,0.01013844,0.27629133,0.12506381,0.06733653,0.01005166,0.02554538,0.04161349,0.01279746,0.07915349,0.01894511,0.01675795,0.01010433,0.02296439,0.02559361,0.03319023,0.01264326,0.01662792,0.02073357,0.0555184,0.01089984,0.1176195,0.23244694,0.04883779,0.01031536,0.01000455,0.06965908,0.48139147,0.18152468,0.0100042,0.01006057,0.13517604,0.01000642,0.01000428,0.01000145,0.01000265,0.01766997,0.08824017,0.01003619,0.01003043,0.01006525,0.01066119,0.01007272,0.06842079,0.03755649,0.01019804,0.02129909,0.02761902,0.05724222,0.07691194,0.01002496,0.01001176,0.01000985,0.06358663,0.01482934,0.01034625,0.04735862,0.03719595,0.02337307,0.04762983,0.19076212,0.04512774,0.08518785,0.0111547,0.1548721,0.01000861,0.06136623,0.05602185,0.02981608,0.01001384,0.04526283,0.10079756,0.01002027,0.01000729,0.01000232,0.01000454
0.09,0.01011357,0.01007389,0.0102009,0.01025967,0.01014809,0.01016506,0.27140587,0.11557117,0.06844444,0.01004898,0.02265542,0.03882416,0.0102791,0.03087889,0.04042009,0.05205622,0.01050325,0.0276621,0.0328548,0.04376353,0.01241202,0.01626603,0.0213411,0.05413031,0.01022,0.11804568,0.23518729,0.05282536,0.01014133,0.01000428,0.06142589,0.4672315,0.17811466,0.01000435,0.01005222,0.11878018,0.01000619,0.01000439,0.01000146,0.01000272,0.01914745,0.11030318,0.01002767,0.01002295,0.0100505,0.01048361,0.01004703,0.08088287,0.03768811,0.01014063,0.02204163,0.02914359,0.06273652,0.08734702,0.01001957,0.01000892,0.01000753,0.08652023,0.02114244,0.01045044,0.06148393,0.0497856,0.03210826,0.0564936,0.23720348,0.04969494,0.09448863,0.01284007,0.1961797,0.01000762,0.07783287,0.04342278,0.02528118,0.01001492,0.06379695,0.0944096,0.01001768,0.01000588,0.01000185,0.01000366
