time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01066517,0.02734566,0.01002978,0.01002226,0.01005253,0.01063246,0.02708623,0.0855082,0.04477724,0.01008557,0.01654902,0.02162963,0.02707448,0.06139194,0.01002533,0.0100156,0.01001528,0.01005433,0.01005994,0.01005286,0.01038669,0.01075955,0.01053494,0.01858361,0.11911196,0.0689355,0.13636914,0.01068665,0.13564639,0.01001628,0.10103237,0.07969836,0.03051035,0.01000701,0.04170314,0.08977164,0.01001053,0.01000667,0.0100024,0.01000412,0.01003619,0.01002067,0.0100751,0.01012768,0.01004572,0.01004302,0.05507284,0.02227336,0.03730246,0.01363018,0.01063534,0.01024585,0.01054192,0.01011617,0.01619661,0.03485188,0.01006006,0.08550014,0.03526294,0.01358431,0.02726112,0.01584937,0.01159752,0.01010491,0.01019288,0.01896554,0.03296679,0.01014698,0.01006766,0.01001284,0.01281288,0.13887074,0.04891092,0.0100134,0.01267824,0.07448695,0.01004248,0.01002706,0.0100092,0.01001714
0.01,0.01064775,0.02352217,0.01003237,0.01002457,0.01005603,0.01052808,0.06306666,0.09410979,0.04895135,0.01007612,0.01805805,0.02464791,0.02552807,0.07195198,0.01002777,0.01001705,0.01001655,0.01009034,0.01007503,0.01005945,0.01086925,0.01144015,0.01087184,0.02622436,0.10989471,0.07698369,0.15243862,0.01064529,0.12214751,0.01001165,0.09955485,0.14465384,0.0555134,0.0100062,0.02838277,0.09895262,0.01000944,0.01000588,0.01000207,0.01000364,0.01008021,0.01006554,0.01007678,0.01010544,0.01006642,0.01009111,0.04210986,0.03665152,0.03310145,0.01204008,0.0122762,0.01135789,0.02532359,0.01230286,0.01009204,0.01005829,0.01003879,0.03946374,0.01285654,0.01042742,0.02005432,0.01405408,0.0115466,0.01307423,0.04258737,0.02156396,0.03831323,0.01023484,0.01716413,0.01001093,0.02202312,0.12233891,0.05139919,0.01001242,0.01183812,0.08259655,0.01003804,0.01001544,0.01000511,0.01000966
0.02,0.01060639,0.0137558,0.01002855,0.01002494,0.01003302,0.01050674,0.10130415,0.10103305,0.05291923,0.01006337,0.02009209,0.026906,0.02289472,0.07590192,0.01004006,0.01002027,0.01001637,0.0108597,0.01050625,0.01022315,0.01375967,0.01494777,0.01383044,0.03281507,0.09310976,0.08458692,0.16761263,0.01353243,0.10037164,0.0100088,0.09662341,0.21010498,0.08039444,0.01000567,0.01793883,0.10342564,0.01000858,0.01000519,0.0100018,0.01000322,0.01328669,0.02675635,0.01010254,0.01004652,0.01039185,0.01143633,0.02632487,0.04399928,0.03432416,0.01277955,0.01602146,0.0154417,0.03666368,0.02648747,0.01009559,0.01003381,0.01002244,0.02469649,0.0118251,0.01064533,0.02119461,0.01631475,0.01343214,0.02727316,0.08063224,0.02627733,0.04640097,0.01079412,0.05711204,0.01001043,0.03031345,0.10543714,0.0484168,0.0100104,0.01441435,0.09172929,0.01002183,0.01001282,0.01000427,0.01000812
0.03,0.01008214,0.01006394,0.01004071,0.01003328,0.01005985,0.01009766,0.13790506,0.10564881,0.05509176,0.0100633,0.01899569,0.02881706,0.01725664,0.07086851,0.01005752,0.01003129,0.01002345,0.0145535,0.01127646,0.01052189,0.01487791,0.01912846,0.0186312,0.03335308,0.06635866,0.09099073,0.18043105,0.03142983,0.06365369,0.01000717,0.09225254,0.2711124,0.1025653,0.01000545,0.01201957,0.10369424,0.01000794,0.01000499,0.0100017,0.01000309,0.01370199,0.05404417,0.01005805,0.01005077,0.01010224,0.01064172,0.01157036,0.05378151,0.03460373,0.01062819,0.01718752,0.01973155,0.04701449,0.04699164,0.01004055,0.01002053,0.01001688,0.03298934,0.01096593,0.01022718,0.02760072,0.02021051,0.0137561,0.03645759,0.12202054,0.03073768,0.05744313,0.0104332,0.09492145,0.01000954,0.04189453,0.08839581,0.04269505,0.01001323,0.02027114,0.09997932,0.01002817,0.01000995,0.01000321,0.0100062
0.04,0.0100884,0.01007277,0.0100536,0.01004684,0.01006705,0.01011434,0.17344381,0.10246009,0.05567126,0.0100606,0.01818244,0.02849906,0.01177667,0.05112135,0.01021257,0.01007558,0.01003678,0.02426078,0.0198862,0.02173937,0.01369314,0.01975453,0.0233154,0.03594575,0.02885334,0.0936243,0.18606963,0.0514115,0.02410868,0.01000615,0.0784223,0.31927612,0.12096805,0.01000542,0.01021129,0.09750517,0.0100077,0.01000503,0.01000168,0.01000312,0.0163648,0.08160664,0.01004039,0.01003418,0.01007241,0.01065269,0.01012407,0.06512243,0.03730406,0.01033818,0.01977862,0.02500471,0.05702206,0.06794904,0.01002905,0.01001403,0.01001145,0.04925093,0.01215658,0.01027148,0.03970027,0.03119594,0.01953397,0.04622331,0.17244312,0.03648686,0.06898904,0.01101566,0.13976652,0.01000866,0.0570456,0.06705054,0.0346522,0.01001416,0.03761282,0.10298972,0.01002383,0.0100078,0.01000249,0.01000485
0.05,0.01008954,0.01006321,0.01009138,0.01009001,0.01009224,0.01012322,0.19624801,0.09388937,0.05526193,0.01006052,0.01643356,0.0270265,0.01020785,0.01982062,0.03084636,0.03299558,0.01009421,0.02850901,0.03287377,0.0432589,0.01165207,0.01735477,0.02402289,0.0377824,0.01031426,0.0934257,0.18709124,0.06069339,0.01019815,0.01000561,0.06000568,0.34529281,0.13147368,0.01000546,0.0100817,0.08965027,0.0100077,0.01000539,0.01000178,0.01000334,0.01938325,0.11145207,0.01002914,0.01002416,0.01005301,0.01034791,0.01005444,0.07858165,0.03924061,0.01018116,0.02170432,0.02887264,0.06651333,0.08700981,0.0100209,0.01000984,0.01000812,0.07104313,0.01516842,0.01019635,0.0547051,0.0451772,0.02934403,0.05702636,0.22864317,0.0426834,0.0813655,0.01251287,0.19060209,0.0100077,0.07560475,0.04650641,0.02678695,0.01001498,0.05943956,0.10208659,0.01002017,0.01000609,0.01000192,0.01000379
0.06,0.010114,0.01007014,0.01064436,0.01134089,0.0102305,0.01016841,0.19231929,0.07739973,0.0630957,0.01005605,0.0180275,0.02932213,0.0100516,0.0100461,0.06507785,0.09075592,0.02289361,0.03378215,0.04094897,0.05460018,0.01235255,0.01646505,0.02272963,0.03563266,0.01010455,0.10321471,0.2079867,0.05793179,0.01008888,0.01000572,0.03828962,0.32895218,0.12587552,0.01000474,0.01006348,0.10417807,0.01000696,0.01000649,0.01000212,0.01000403,0.02518544,0.1458949,0.01002195,0.0100179,0.01004097,0.01062111,0.0100362,0.09353052,0.04023,0.01014298,0.0232827,0.03076817,0.07478541,0.10154201,0.0100157,0.01000717,0.01000605,0.09632144,0.02249432,0.01033533,0.07143747,0.06017801,0.04012895,0.06846911,0.28713787,0.04838507,0.0927839,0.0190516,0.24498702,0.01000674,0.09698787,0.02815029,0.02038797,0.0100159,0.08388198,0.09652241,0.01001732,0.01000481,0.0100015,0.01000299
0.07,0.01010392,0.01006433,0.0145583,0.02460216,0.01031597,0.01014535,0.16476887,0.05379503,0.07353536,0.01005318,0.01921631,0.03326257,0.01002549,0.01001804,0.09801366,0.1428256,0.06573082,0.0481465,0.05366198,0.06893981,0.01216699,0.01640041,0.0238585,0.02645138,0.01006951,0.11583349,0.23371433,0.05999742,0.01005939,0.01000672,0.01626312,0.27377969,0.10449122,0.01000392,0.01006402,0.13017434,0.01000628,0.01000915,0.01000296,0.01000569,0.03389366,0.18631859,0.01001731,0.01001391,0.0100331,0.01038321,0.01002652,0.10871151,0.03997949,0.01011112,0.02322022,0.03087425,0.08011847,0.1100547,0.01001197,0.01000541,0.01000473,0.12223749,0.0300408,0.01017563,0.08815182,0.07523543,0.05098896,0.08034446,0.34144112,0.05273123,0.10158761,0.02831878,0.29879299,0.01000602,0.11993512,0.01338983,0.01507882,0.01001721,0.10947815,0.08730607,0.01001531,0.01000392,0.01000122,0.01000244
0.08,0.01014632,0.01006662,0.03486869,0.05390056,0.01274593,0.01025589,0.1198476,0.02082113,0.08246827,0.0100529,0.02142635,0.03499528,0.01001511,0.0100098,0.13474048,0.20111893,0.11406496,0.0653134,0.06734183,0.08319136,0.01458202,0.01839175,0.0254633,0.0162535,0.01004936,0.12469203,0.25184645,0.05874442,0.01004222,0.01001071,0.0101845,0.18386449,0.06936202,0.01000325,0.01007285,0.15775025,0.01000597,0.01002789,0.01000907,0.01001746,0.04861986,0.23393629,0.01001435,0.0100113,0.01002875,0.01144434,0.01002054,0.11586977,0.03821846,0.01007808,0.02234468,0.02807345,0.07657619,0.10329891,0.01000963,0.01000433,0.01000389,0.14551974,0.03674817,0.01030429,0.10331896,0.08930204,0.06136287,0.08627302,0.3881813,0.05352359,0.10351812,0.03977456,0.34896932,0.01000617,0.13906286,0.01025322,0.01103182,0.01001974,0.14014624,0.07276973,0.01001447,0.01000347,0.01000107,0.01000217
0.09,0.01016072,0.01006307,0.04162904,0.06452227,0.01376423,0.01029354,0.09535707,0.01250742,0.08817763,0.01005397,0.02232765,0.03403509,0.01001112,0.01000691,0.16234848,0.2401771,0.13266743,0.08687964,0.08315753,0.0990082,0.01751249,0.02230041,0.03051138,0.01299311,0.01004201,0.12902404,0.26113054,0.06643602,0.0100346,0.0100158,0.01010278,0.13527498,0.04976378,0.01000265,0.01010337,0.18575047,0.01000594,0.01414641,0.02064782,0.01491442,0.07169835,0.28428039,0.01001272,0.01000972,0.01002775,0.0158837,0.01001673,0.11891073,0.03771945,0.01006319,0.02076126,0.02457594,0.06833929,0.09041969,0.01000826,0.01000371,0.01000343,0.15797378,0.03831275,0.01029433,0.11310865,0.09943629,0.06939214,0.09138147,0.41931994,0.05314353,0.10305585,0.05258554,0.38774916,0.01000429,0.15397542,0.01008284,0.01036313,0.01001921,0.16622284,0.06068005,0.01001221,0.0100029,0.0100009,0.01000183
