time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01810806,0.01570867,0.05496436,0.07345359,0.03402229,0.01496883,0.24550264,0.08031869,0.0728997,0.01007623,0.03173735,0.03996823,0.01004643,0.06851824,0.04236788,0.07966209,0.0956625,0.0223022,0.01674511,0.01425593,0.01345508,0.01179762,0.01130822,0.05778346,0.0101041,0.10975604,0.20349548,0.01011936,0.01007091,0.01000435,0.01555931,0.44031208,0.16924391,0.01000474,0.0100369,0.2221874,0.01000949,0.01000664,0.01000224,0.01000412,0.0100355,0.01001994,0.01085484,0.04035214,0.0100477,0.01004242,0.10273494,0.01897344,0.03410662,0.01231321,0.01363483,0.01270691,0.0510922,0.01617303,0.01935096,0.1123078,0.04644888,0.03472058,0.01076231,0.01013538,0.01364602,0.0107774,0.01050085,0.01016147,0.01005613,0.02440716,0.04067695,0.01009201,0.01003643,0.01000955,0.01247276,0.18828402,0.07617353,0.01002012,0.01035548,0.06904592,0.01002903,0.01002332,0.01000875,0.01001726
0.01,0.01361586,0.01098085,0.06333759,0.08797471,0.035519,0.0116246,0.22078986,0.06059803,0.06695496,0.01009239,0.02542171,0.03096475,0.01003877,0.01021123,0.0604946,0.10786767,0.11506075,0.04495023,0.02419621,0.01674024,0.01276829,0.01077701,0.0104634,0.04869355,0.01006304,0.0939919,0.17433462,0.01010584,0.01005823,0.01000492,0.01041012,0.39388039,0.1500367,0.01000523,0.01003793,0.19976745,0.01001075,0.01000868,0.01000289,0.01000539,0.01004638,0.0100343,0.01004281,0.0100528,0.0100402,0.01005163,0.02656635,0.04556904,0.03019315,0.01015197,0.01512711,0.01659496,0.07706291,0.02786932,0.01007112,0.01003513,0.01001733,0.07376012,0.02117719,0.01109061,0.03415202,0.02111893,0.01329488,0.01110598,0.07571073,0.03548235,0.06548844,0.01045908,0.03882519,0.01000887,0.03315985,0.12598412,0.05486268,0.01001564,0.02196356,0.08784539,0.01002871,0.01001027,0.01000333,0.01000639
0.02,0.01259831,0.01038435,0.07942287,0.11318431,0.04171242,0.01114978,0.18095946,0.02987821,0.07193456,0.0101006,0.02476243,0.02837782,0.01002354,0.01002233,0.08741046,0.15135043,0.14970176,0.07321228,0.03995968,0.02701819,0.0160821,0.01139865,0.01069101,0.03428858,0.0100486,0.09111656,0.16898917,0.01009714,0.01004351,0.01000662,0.01010835,0.31344592,0.11828912,0.01000476,0.01004183,0.2171298,0.01001055,0.01001735,0.01000579,0.01001087,0.01005798,0.01017955,0.01002085,0.01001947,0.0100279,0.01005917,0.01004453,0.07772307,0.03256219,0.01011212,0.01976385,0.02482557,0.09757617,0.05742038,0.01001893,0.0100089,0.01000644,0.10628934,0.02327797,0.01047525,0.07029575,0.04933724,0.02560043,0.03246825,0.26620664,0.0491639,0.09134599,0.01139967,0.21987688,0.01000858,0.07408048,0.03706625,0.0184,0.0100123,0.07229677,0.11028492,0.01002119,0.0100059,0.01000188,0.01000366
0.03,0.0115584,0.01019427,0.09172145,0.13421858,0.04432162,0.01082166,0.14066925,0.01154622,0.07528434,0.01011378,0.02375428,0.02470571,0.01001675,0.01001208,0.11680223,0.19689641,0.18026864,0.10674132,0.05956344,0.04234048,0.02278857,0.01378911,0.01182921,0.02021215,0.01003977,0.08306985,0.15380416,0.01008802,0.01003454,0.01001101,0.01006973,0.23088633,0.08585065,0.01000432,0.01004869,0.23271137,0.01001086,0.01241843,0.01150782,0.0121288,0.01005823,0.04917618,0.0100125,0.01001086,0.01001896,0.0100529,0.01001251,0.07669826,0.02637207,0.01010495,0.01988186,0.02510898,0.08474769,0.05132514,0.01000996,0.01000457,0.01000361,0.15176031,0.02780133,0.01037927,0.11309333,0.08365557,0.04541069,0.03063335,0.46121203,0.04849989,0.09051784,0.01604179,0.40824324,0.01771313,0.10542166,0.01001806,0.01003436,0.01001412,0.15360194,0.0940541,0.01002181,0.01000577,0.01000182,0.01000359
0.04,0.01017448,0.01006616,0.07561785,0.11951032,0.02719683,0.01018695,0.13209577,0.01154106,0.07602134,0.01021487,0.02179153,0.01981019,0.01001565,0.01001017,0.13651043,0.2179466,0.16603309,0.14175839,0.08389897,0.06663891,0.0323631,0.0214344,0.01752428,0.01485005,0.0100385,0.0696265,0.12777616,0.01051059,0.01003174,0.01001122,0.01007166,0.21812554,0.07877047,0.01000391,0.01006065,0.24564421,0.01001201,0.0143934,0.0313833,0.01750359,0.01005818,0.11379511,0.01000887,0.01000747,0.01001424,0.01004582,0.01000864,0.10710695,0.02776138,0.01008133,0.0221483,0.0288902,0.09726521,0.09099716,0.01000659,0.01000301,0.01000251,0.19365706,0.02981919,0.01012197,0.15051837,0.11435608,0.06327667,0.05092297,0.61015244,0.05796005,0.10839254,0.02270074,0.56051118,0.04322344,0.15286491,0.01001284,0.01002444,0.01001293,0.21121372,0.10890954,0.01001828,0.01000397,0.01000124,0.01000247
0.05,0.01008208,0.01004444,0.05835533,0.10373001,0.0136469,0.01009638,0.12243621,0.01113587,0.07438748,0.0114302,0.018615,0.0140541,0.01001492,0.01000898,0.15523737,0.23677743,0.14849057,0.18098675,0.10951457,0.09122887,0.04452231,0.03457892,0.02969186,0.0115079,0.01003763,0.05187623,0.09230713,0.0181637,0.01002932,0.01001212,0.0100759,0.20529347,0.07158806,0.01000347,0.01008307,0.25641427,0.01001449,0.01819286,0.05153973,0.02661997,0.0100704,0.19159544,0.01000699,0.01000572,0.01001183,0.01004578,0.01000666,0.1350513,0.02768402,0.01007157,0.02197534,0.02854611,0.10707877,0.12375019,0.01000486,0.01000225,0.01000196,0.21966607,0.0261102,0.01006723,0.17800829,0.13929207,0.07842955,0.07280346,0.71300664,0.06229531,0.11675293,0.03416549,0.67731039,0.05882961,0.19843778,0.0100104,0.01001973,0.01001338,0.25760626,0.11284745,0.01001684,0.01000303,0.01000094,0.01000189
0.06,0.01005864,0.01003326,0.04110658,0.08836323,0.01044083,0.01007137,0.11123475,0.01118554,0.0726828,0.01992226,0.01554957,0.01125443,0.01001382,0.01000789,0.17157918,0.25183729,0.12837115,0.22507681,0.13572145,0.11442157,0.05891296,0.05007173,0.04418583,0.01055818,0.01003718,0.03214241,0.05078503,0.03857748,0.01002715,0.01001325,0.01008034,0.19207019,0.06424253,0.01000292,0.01016918,0.26727347,0.01001914,0.02356543,0.07265112,0.0369758,0.01011533,0.27036868,0.01000594,0.01000474,0.01001057,0.01005164,0.01000553,0.15823295,0.02740022,0.01006808,0.01984065,0.02435941,0.10959408,0.14418744,0.01000396,0.01000186,0.01000166,0.22793808,0.01912893,0.01004944,0.19333455,0.15690532,0.09068808,0.09332026,0.76675468,0.06065165,0.11397736,0.0499278,0.74870927,0.06308796,0.23811689,0.0100092,0.01001736,0.01001548,0.28883822,0.10670196,0.0100169,0.01000248,0.01000077,0.01000156
0.07,0.01004496,0.01002611,0.02512061,0.07271664,0.01020301,0.01005673,0.0986332,0.01189474,0.06405896,0.04701814,0.01556812,0.01085973,0.01001545,0.01000811,0.18678198,0.26494414,0.1063869,0.27172341,0.16250365,0.13748906,0.07437697,0.06646078,0.05903392,0.01044612,0.01003676,0.01001691,0.01001155,0.06087275,0.01002513,0.01001476,0.01009382,0.17783411,0.05645384,0.01000326,0.01269153,0.28414011,0.01204674,0.03051867,0.09422666,0.04760692,0.01347986,0.33581981,0.01000538,0.01000419,0.01001007,0.01008725,0.01000488,0.17498525,0.0299862,0.01005792,0.01768558,0.01916011,0.10758004,0.14766771,0.01000352,0.01000167,0.01000152,0.21672585,0.01335575,0.01003964,0.19539221,0.16550538,0.09897954,0.11074303,0.77456161,0.05467612,0.10296378,0.06808014,0.77327908,0.05718679,0.26819087,0.01000875,0.01001723,0.01001917,0.30200845,0.09571672,0.01001817,0.01000217,0.01000067,0.01000137
0.08,0.01003556,0.01002109,0.01208656,0.05735965,0.01007386,0.01004538,0.08530323,0.0105182,0.06517315,0.05423478,0.01655439,0.01035914,0.0100112,0.01000573,0.20063716,0.27626145,0.0840534,0.31838124,0.18878116,0.15979263,0.09000403,0.08288429,0.07349924,0.01011308,0.01003621,0.01007965,0.01003319,0.08288468,0.01002327,0.01001676,0.01008978,0.16299905,0.04837267,0.01000263,0.02538766,0.30998764,0.05175851,0.03634923,0.11613333,0.05829018,0.03621702,0.37033878,0.01000513,0.01000391,0.01001007,0.01011082,0.01000454,0.18538431,0.0329148,0.01008363,0.01261177,0.01241676,0.10166092,0.1411785,0.01000334,0.01000159,0.01000147,0.18981711,0.01016486,0.01002946,0.18624834,0.16515974,0.10259458,0.12380103,0.74664685,0.0483424,0.09131947,0.08563661,0.75854536,0.04460891,0.28745644,0.01000901,0.01001826,0.0100225,0.29843396,0.08733017,0.01001926,0.01000199,0.01000062,0.01000127
0.09,0.01002894,0.01001727,0.01029634,0.04146845,0.01005492,0.01003782,0.07051167,0.01056049,0.06613393,0.05910461,0.018679,0.01044074,0.01000931,0.01000473,0.21299509,0.2855012,0.06085743,0.36412794,0.2144337,0.18144946,0.10550596,0.09929075,0.08786162,0.01008678,0.01003564,0.01006107,0.01002503,0.10560393,0.01002162,0.01001974,0.01009642,0.14589029,0.03945351,0.01000244,0.05025581,0.31403038,0.09891128,0.04266601,0.13682072,0.06836062,0.06283385,0.37156523,0.0100051,0.01000382,0.01001042,0.01040967,0.01000442,0.18998616,0.04292864,0.01009834,0.01115005,0.0106543,0.09436264,0.13245475,0.01000332,0.01000159,0.01000149,0.15534047,0.01008343,0.01002357,0.16956377,0.15715973,0.10131267,0.1311764,0.69499702,0.04339975,0.08223775,0.09924949,0.7148345,0.02883448,0.29609837,0.0100098,0.01002044,0.01002551,0.28238288,0.08115619,0.01002017,0.01000192,0.0100006,0.01000123
0.1,0.01002383,0.01001421,0.01014776,0.02540148,0.01004331,0.010032,0.05357263,0.01092661,0.06184735,0.06064092,0.01772917,0.01057735,0.01000976,0.01000501,0.22379821,0.29244381,0.03644967,0.40923706,0.23949642,0.20213595,0.12106777,0.11582914,0.10233959,0.01007021,0.01003521,0.01005025,0.01002067,0.12897713,0.01002017,0.01002474,0.01010937,0.12518568,0.02946782,0.01000272,0.07668108,0.28797101,0.15330926,0.04850369,0.15585892,0.07759768,0.07594586,0.34534829,0.01000524,0.01000388,0.010011,0.01285717,0.01000453,0.1899371,0.05528153,0.01016242,0.01081157,0.01033351,0.08998815,0.12447944,0.01000346,0.01000167,0.01000157,0.12422089,0.01005703,0.01002016,0.14997085,0.14408903,0.09613509,0.1342644,0.62958898,0.04184193,0.07946565,0.10587144,0.65134238,0.01464967,0.29536292,0.01001116,0.01002425,0.01002535,0.25907633,0.08005321,0.01001963,0.01000193,0.01000061,0.01000125
0.11,0.01001972,0.01001167,0.01009477,0.01415688,0.01003533,0.01002734,0.03276977,0.01119565,0.05290666,0.05950827,0.01451917,0.01046885,0.01001314,0.0100068,0.23298136,0.29670244,0.01556263,0.45392536,0.26420085,0.22219576,0.13685552,0.13295947,0.11762249,0.01005798,0.01003485,0.0100432,0.01001806,0.1536388,0.01001886,0.01003364,0.01015941,0.09735036,0.0192834,0.01000391,0.10589065,0.23530881,0.21355919,0.05363089,0.17254223,0.08569013,0.07409953,0.30009776,0.01000556,0.01000409,0.01001178,0.01423782,0.01000522,0.19657006,0.06767439,0.0103098,0.01065397,0.0102203,0.09230026,0.12858322,0.01000377,0.01000183,0.01000172,0.10292453,0.0100483,0.01001915,0.13026434,0.12902814,0.08922023,0.14094771,0.55452737,0.04578663,0.08724134,0.1033147,0.57359468,0.01005535,0.29277317,0.01001566,0.01004065,0.01002069,0.22697148,0.08872779,0.01001683,0.01000191,0.01000062,0.01000125
