time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.10995623,0.18495454,0.06716056,0.01792193,0.10502601,0.11579505,0.04630293,0.01200378,0.07553996,0.01596381,0.02859713,0.03303487,0.01000956,0.01000514,0.01014273,0.01009628,0.11565485,0.01001639,0.01003693,0.01012359,0.01004858,0.01007816,0.01033879,0.05604826,0.01107837,0.07989921,0.12459549,0.06829325,0.07440076,0.06181824,0.01289128,0.01005953,0.01205943,0.01000239,0.01006848,0.24501737,0.01002058,0.01580335,0.02879833,0.01860229,0.0100401,0.01006847,0.01004579,0.01004411,0.01004994,0.01010427,0.01003588,0.0191452,0.01714165,0.0346195,0.01206525,0.01092432,0.05110265,0.10595431,0.01022022,0.0100685,0.010026,0.06480027,0.02577815,0.01545504,0.03248957,0.02914059,0.02247637,0.01036233,0.06124253,0.01006571,0.01003517,0.01672079,0.03459723,0.04893251,0.02736399,0.01003078,0.0100831,0.04957763,0.05290528,0.06870076,0.14989967,0.01005088,0.01001823,0.01003105
0.01,0.10581348,0.17831073,0.06449774,0.01486059,0.10128576,0.11278956,0.04626685,0.01075646,0.07424188,0.01351784,0.02769896,0.03301262,0.01000977,0.01000518,0.0100937,0.01006788,0.11545766,0.0100167,0.01003793,0.01009373,0.01004922,0.010076,0.01016758,0.05440722,0.01033339,0.0798467,0.12489481,0.07230474,0.0719867,0.0630524,0.01134616,0.01005245,0.0107046,0.01000243,0.01006991,0.24123668,0.01002066,0.01372232,0.02903459,0.01710186,0.01009559,0.01010197,0.01005362,0.01005078,0.01006404,0.01010308,0.01003646,0.01780326,0.01502507,0.03462461,0.01079356,0.01028572,0.0490581,0.1132681,0.01009903,0.01004532,0.01002644,0.06206584,0.02399426,0.01317303,0.03124589,0.02818023,0.02105119,0.01016538,0.06206715,0.01006414,0.01003442,0.01505537,0.03568541,0.04612652,0.02698499,0.01003209,0.01008183,0.04546351,0.05247429,0.07143973,0.15235343,0.01005315,0.01001992,0.01003391
0.02,0.10118869,0.17072195,0.06135847,0.01391638,0.09691227,0.10912948,0.04596094,0.01078863,0.07127081,0.01302993,0.02697953,0.03282493,0.01001035,0.01000541,0.01010681,0.01007802,0.11438071,0.01001709,0.01003965,0.01010796,0.0100501,0.01007894,0.0101908,0.05250694,0.01029175,0.07851746,0.1233813,0.07603954,0.06927797,0.0637544,0.01147524,0.01005276,0.0106795,0.01000256,0.01007261,0.23291462,0.01002118,0.01361353,0.02818737,0.01674479,0.0101013,0.01011595,0.01005576,0.01005236,0.01006791,0.01010757,0.0100371,0.01807192,0.01483969,0.03489385,0.01093325,0.01035336,0.04593154,0.120771,0.01009248,0.01004329,0.01002667,0.05841919,0.02149851,0.01233557,0.03020328,0.02697628,0.01998556,0.01017708,0.06278423,0.01006299,0.01003373,0.01414695,0.03697153,0.04312424,0.02682608,0.01003288,0.01008417,0.04149298,0.05098598,0.07411024,0.15484683,0.01005303,0.01001989,0.01003381
0.03,0.0960943,0.1623133,0.05805789,0.0130483,0.09213355,0.10483885,0.04565843,0.01080716,0.06678019,0.01246756,0.02573475,0.03201266,0.01001129,0.01000582,0.0101291,0.0100946,0.11276487,0.01001757,0.01004176,0.01013132,0.01005117,0.01008249,0.01022814,0.05033488,0.01027917,0.07555832,0.1193444,0.07876351,0.06610414,0.06357558,0.01156161,0.01005388,0.01063321,0.01000278,0.01007553,0.22019142,0.01002224,0.01352551,0.02741359,0.01644637,0.01009749,0.01008966,0.01005666,0.01005296,0.01006909,0.01011125,0.01003793,0.01818024,0.01473822,0.03515536,0.01110329,0.01044133,0.04255896,0.12818138,0.01008962,0.01004254,0.01002693,0.05449114,0.01891326,0.01165402,0.02901755,0.02551075,0.0187137,0.01020101,0.06312084,0.01006165,0.01003294,0.01325522,0.03793263,0.03997503,0.02639675,0.01003377,0.01008642,0.0374772,0.04903918,0.07674447,0.15736094,0.01005205,0.01001956,0.01003318
0.04,0.09056856,0.15309824,0.05470453,0.01182672,0.08702339,0.0999353,0.04536416,0.01045642,0.0609527,0.01120395,0.02373499,0.03035083,0.01001278,0.01000649,0.01013689,0.0101048,0.11065294,0.01001815,0.01004417,0.01014306,0.01005246,0.01008612,0.01020534,0.0478858,0.01019858,0.07072143,0.11224996,0.08014029,0.06243394,0.06248255,0.01088364,0.01005532,0.01039378,0.01000313,0.01007886,0.20326935,0.01002398,0.01268736,0.02711051,0.01585446,0.01012827,0.01014784,0.01005946,0.01005489,0.01007446,0.0101279,0.01003921,0.01739733,0.01375691,0.03554331,0.01064102,0.01026508,0.03924427,0.13566957,0.01008009,0.01004099,0.01002761,0.0506513,0.01624786,0.01077005,0.02760926,0.0238511,0.01685094,0.01019597,0.06259649,0.01006039,0.01003221,0.01175462,0.03818057,0.03702123,0.02556179,0.01003504,0.0100909,0.03323794,0.04683127,0.07937375,0.1598996,0.0100532,0.0100199,0.01003374
0.05,0.08478876,0.14348569,0.05099836,0.01374034,0.08152475,0.09457425,0.04436042,0.01177537,0.05387761,0.01289985,0.02273771,0.02824067,0.01001509,0.0100075,0.01053525,0.01041864,0.10701563,0.01001887,0.01004854,0.01053649,0.01005411,0.01010055,0.01075119,0.04533469,0.01027252,0.06401567,0.10206289,0.08016436,0.05884429,0.06069823,0.01294081,0.01006852,0.01157481,0.01000365,0.01008395,0.18204943,0.01002668,0.01480358,0.02516486,0.01688002,0.01016003,0.01010603,0.01004715,0.01004343,0.01005352,0.010227,0.01003652,0.01924219,0.01620457,0.03598349,0.01256095,0.01125039,0.0353794,0.14101574,0.01010146,0.01004172,0.0100254,0.04431032,0.01517066,0.01124678,0.02669138,0.02230682,0.01679888,0.0106933,0.06354912,0.01005888,0.0100315,0.01226157,0.03966882,0.0333339,0.02524803,0.01003351,0.01008287,0.03028411,0.04306809,0.08130458,0.16201703,0.01004548,0.01001665,0.01002819
0.06,0.07897616,0.13359548,0.04762897,0.01429744,0.07606707,0.08888424,0.04336205,0.01253554,0.04661506,0.01344179,0.02120795,0.02539497,0.01004567,0.01002203,0.01121735,0.01102955,0.10286688,0.01004782,0.01012649,0.01125411,0.01013593,0.01026057,0.01144806,0.04283273,0.01053654,0.05535563,0.08826364,0.07826573,0.05510234,0.0582887,0.0138243,0.01017152,0.01230344,0.01001085,0.01021632,0.1576488,0.01007515,0.01564523,0.02385354,0.01750352,0.01080183,0.01163265,0.01014741,0.01012745,0.01021083,0.01068402,0.01009351,0.01979762,0.01727625,0.03675718,0.01347228,0.01189409,0.03245443,0.14592555,0.01020354,0.01009435,0.01006566,0.03975983,0.01433824,0.01121454,0.02596526,0.02128441,0.01632872,0.01147145,0.06325506,0.01014063,0.01007498,0.01207334,0.04014314,0.03022025,0.02484915,0.01008228,0.01025117,0.02719043,0.04003082,0.08322233,0.16391958,0.01013303,0.01004601,0.01007957
0.07,0.07244493,0.12247979,0.04396888,0.01300293,0.07015709,0.08255623,0.04258054,0.01133699,0.03795448,0.01208251,0.01771251,0.02108747,0.01002297,0.01001071,0.01088768,0.01084408,0.0988541,0.0100209,0.01005853,0.01082327,0.01005834,0.01011152,0.01075002,0.03948313,0.01014748,0.04451703,0.0708899,0.07532919,0.05031181,0.05460455,0.01222049,0.01009466,0.01148244,0.01000549,0.01009142,0.13108462,0.01003717,0.01440718,0.0242087,0.0163564,0.01050334,0.01206822,0.01005312,0.01004727,0.01007492,0.01033333,0.01003861,0.01812426,0.01549737,0.03601844,0.01229423,0.01099631,0.02949029,0.15013687,0.01005987,0.01003215,0.01002519,0.03504079,0.01195834,0.01036363,0.02365497,0.01854193,0.01396578,0.01082188,0.06251866,0.0100563,0.01002974,0.01083784,0.03986886,0.02713548,0.02290484,0.01004113,0.01007513,0.02416812,0.03684881,0.08477123,0.16595008,0.01004368,0.01001608,0.01002726
0.08,0.06620849,0.1117549,0.04050895,0.01270124,0.0644055,0.07620342,0.04119278,0.01127297,0.03022269,0.0120568,0.01529329,0.01686543,0.01003274,0.01001401,0.01109827,0.01111661,0.09369562,0.01002209,0.01006316,0.01100988,0.01006107,0.01012011,0.01080921,0.03643163,0.0101445,0.03214963,0.05031557,0.07083902,0.04596562,0.05077021,0.01209246,0.01009842,0.0114332,0.01000746,0.01009731,0.10210231,0.01004897,0.01423092,0.0238028,0.01609631,0.01084149,0.01454807,0.01006146,0.01005179,0.01010101,0.01042169,0.01003875,0.01765375,0.01541977,0.03620845,0.01230449,0.01100842,0.02709505,0.15241386,0.0100575,0.01003126,0.01002586,0.03075129,0.01118066,0.01022964,0.02233364,0.01694529,0.01295962,0.01097322,0.06191452,0.01005563,0.01002936,0.01051299,0.03980724,0.02417526,0.0217607,0.01004028,0.01008356,0.02207433,0.03371247,0.08572072,0.16724177,0.01005133,0.01001821,0.01003141
0.09,0.05983475,0.10066859,0.03717569,0.01137881,0.0586451,0.06963639,0.03990418,0.01069406,0.02269988,0.01135017,0.01211488,0.01226602,0.01005692,0.01002087,0.01070134,0.01078574,0.08846896,0.01002351,0.01006567,0.01070915,0.01006418,0.01011674,0.0104872,0.03313107,0.01015435,0.01863691,0.02678756,0.06563777,0.04127228,0.0464147,0.01123003,0.01008206,0.0107111,0.01001163,0.01010205,0.07183399,0.01007484,0.01285522,0.02425349,0.01512099,0.01071898,0.01723341,0.01008034,0.01006935,0.01012261,0.01029094,0.0100448,0.01596526,0.01410762,0.03628935,0.01137699,0.01056583,0.02530811,0.1533616,0.0100619,0.01003538,0.01003062,0.02678429,0.01036054,0.01012296,0.0203944,0.01433325,0.01123922,0.01059401,0.06179467,0.0100554,0.01002933,0.01019045,0.03996826,0.02142001,0.01987531,0.01004232,0.01011166,0.02041252,0.03091982,0.08622719,0.16809757,0.01005812,0.01002203,0.01003709
