time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.05420437,0.07297782,0.06726173,0.05649501,0.06574665,0.05258678,0.17350311,0.04119318,0.09372654,0.01004488,0.03048292,0.03782906,0.01001429,0.0100192,0.01088632,0.03358141,0.12614289,0.01002502,0.01005159,0.01008723,0.01006351,0.0100725,0.01008953,0.05148605,0.01008512,0.1421989,0.286005,0.01017713,0.01092225,0.01000802,0.01133439,0.25016054,0.10042283,0.0100027,0.01003718,0.21282087,0.0100046,0.01001239,0.01000423,0.01000772,0.01003523,0.01001948,0.01012726,0.03372948,0.01004839,0.01003709,0.08385414,0.01405855,0.03276404,0.01069492,0.0127855,0.01253245,0.07456536,0.01003665,0.03114298,0.12253149,0.02067687,0.07737042,0.01214922,0.01009692,0.01971227,0.01051513,0.01018223,0.01007817,0.01006764,0.02676829,0.0451589,0.01005495,0.01003697,0.01001212,0.01047191,0.17636173,0.06476524,0.01001453,0.01031471,0.09195515,0.01004529,0.01004485,0.01001589,0.01002886
0.01,0.0407886,0.04823301,0.07731012,0.0818925,0.06274471,0.03653906,0.13949601,0.02203201,0.09081463,0.01006848,0.02800147,0.0320186,0.01001643,0.01001569,0.030204,0.07558493,0.14525054,0.0100655,0.01017395,0.01045566,0.01018275,0.01018519,0.01023287,0.03727685,0.01009247,0.12767543,0.2559623,0.01021971,0.01015354,0.01001402,0.01041669,0.19995886,0.07940712,0.0100036,0.01005749,0.21843772,0.01000666,0.01003327,0.01001133,0.01002088,0.01002878,0.01002683,0.0100145,0.01000073,0.01002397,0.0100501,0.04761097,0.03039356,0.0315002,0.01136968,0.01621179,0.01689524,0.08652594,0.01006897,0.01154206,0.01159485,0.01002843,0.06465748,0.02135957,0.01243233,0.02546161,0.0172572,0.01339639,0.0107962,0.02040661,0.03072299,0.05162022,0.01082143,0.01048552,0.0100147,0.02031747,0.13011439,0.05208271,0.01001782,0.0158284,0.09590269,0.01005471,0.01002182,0.01000733,0.01001372
0.02,0.02665487,0.0232898,0.08632502,0.10665051,0.05871927,0.01940595,0.11077049,0.01065248,0.08257343,0.01007055,0.02303561,0.02385639,0.01001213,0.01000962,0.05903175,0.11599605,0.16083925,0.01057304,0.01093487,0.01106789,0.01034584,0.01020075,0.010176,0.02346363,0.01005871,0.10547761,0.21001472,0.01010517,0.01006185,0.01001598,0.01009647,0.15940841,0.06213537,0.01000295,0.01005285,0.21842396,0.01000628,0.01123992,0.01085654,0.0111372,0.01014729,0.01354018,0.01003618,0.01003232,0.01005194,0.0101304,0.01017805,0.06059665,0.02908345,0.0102151,0.01653092,0.02040079,0.11598168,0.01073811,0.01002992,0.01001505,0.01001138,0.04736628,0.01138804,0.01021368,0.03714807,0.02726012,0.01616782,0.03166039,0.15297707,0.03658748,0.0635943,0.01075316,0.12531336,0.01000914,0.05133731,0.07893689,0.03764005,0.01001235,0.03564205,0.10776087,0.0100343,0.01000817,0.01000265,0.01000508
0.03,0.01518111,0.01120052,0.07945841,0.10488866,0.04672355,0.01332305,0.11166719,0.01182128,0.07465743,0.01006914,0.01897724,0.0157941,0.01001268,0.0100091,0.07773609,0.13905927,0.1563739,0.03006065,0.02332313,0.02247801,0.01224331,0.01110758,0.01089926,0.02016198,0.01005556,0.08153374,0.16027223,0.01011514,0.01004998,0.01001486,0.01009207,0.16624241,0.06294311,0.01000305,0.01006035,0.2165,0.01000809,0.01363593,0.02350884,0.01510786,0.01024751,0.05630704,0.0100219,0.01001828,0.01003519,0.01019809,0.01006142,0.0834596,0.03221307,0.0102669,0.02099213,0.02651656,0.12041871,0.0420533,0.01001821,0.01000847,0.01000669,0.0661801,0.0134705,0.01045026,0.05903134,0.04719952,0.02866712,0.04899253,0.2620345,0.0445601,0.07830448,0.01553009,0.22985016,0.0100069,0.08275752,0.01682232,0.01546333,0.01001089,0.07140305,0.12694713,0.01002833,0.01000551,0.01000176,0.01000341
0.04,0.01042282,0.01009483,0.07074988,0.09921101,0.03380314,0.0104981,0.1135285,0.01112755,0.06951923,0.01035182,0.01368475,0.01109863,0.01001391,0.01000915,0.09764224,0.16407113,0.152293,0.05892301,0.04265012,0.04137305,0.0136339,0.01197674,0.01192476,0.01567437,0.01004695,0.05732886,0.10970079,0.0106257,0.01004236,0.01001466,0.01008849,0.17220556,0.06330648,0.01000321,0.01006361,0.21283451,0.01001156,0.01523632,0.0371186,0.0198953,0.01023922,0.11228174,0.0100144,0.0100117,0.0100246,0.01012805,0.01001322,0.07470435,0.02542389,0.01017422,0.01918032,0.02482139,0.09528971,0.03963939,0.01001076,0.01000506,0.01000422,0.08828616,0.01283553,0.0101628,0.08459572,0.07094477,0.04414394,0.03943803,0.38215096,0.04137722,0.07391789,0.02642724,0.3496504,0.01174745,0.10455914,0.01001782,0.01003735,0.01001339,0.13438085,0.10479946,0.0100295,0.01000617,0.01000195,0.01000383
0.05,0.01014624,0.01005391,0.06113809,0.09227504,0.02236724,0.01027013,0.11452559,0.01196543,0.068141,0.0187061,0.01221134,0.01046806,0.01001469,0.01000882,0.11694468,0.18760215,0.14636133,0.08901992,0.06392708,0.06220485,0.01921067,0.01706648,0.01760993,0.01421903,0.01004175,0.03495373,0.06167705,0.01727455,0.01003649,0.01001448,0.01009164,0.17735821,0.0631999,0.01000322,0.01007588,0.20794528,0.01001773,0.01880354,0.05064607,0.02629169,0.01120343,0.16567289,0.01001111,0.01000883,0.01001985,0.01022282,0.01000981,0.09363706,0.02884163,0.01015795,0.02228017,0.02849581,0.09559602,0.07647892,0.01000791,0.01000371,0.01000322,0.1020753,0.01265641,0.01012946,0.10315508,0.08843347,0.0554785,0.05345104,0.46404792,0.04891598,0.08864689,0.03681625,0.43795877,0.02581556,0.13640078,0.01001351,0.01002832,0.01001222,0.16879782,0.11855847,0.01002382,0.0100047,0.01000147,0.01000292
0.06,0.01007968,0.01003896,0.05061462,0.08422061,0.0140697,0.01012521,0.11367997,0.01170486,0.06485906,0.02988532,0.01149483,0.01027868,0.01001443,0.01000795,0.1342422,0.20759751,0.13779993,0.12135747,0.0857987,0.08249577,0.02570518,0.02393256,0.02545776,0.01205553,0.01003808,0.01562628,0.01351171,0.03118872,0.01003219,0.01001459,0.01009172,0.18053702,0.06217607,0.01000326,0.01009311,0.20613618,0.01004084,0.02221299,0.06490593,0.03320018,0.01321545,0.21542835,0.0100092,0.01000719,0.01001705,0.01024312,0.01000791,0.11063934,0.03046787,0.01010646,0.02296473,0.02937889,0.09846001,0.10569068,0.01000631,0.01000299,0.01000266,0.11005693,0.01105161,0.01006464,0.11633768,0.10215696,0.06479264,0.06647944,0.51676509,0.05469484,0.10067333,0.0477928,0.50105823,0.03198272,0.16552666,0.01001148,0.0100241,0.0100119,0.1950135,0.12396854,0.01002016,0.01000382,0.01000118,0.01000238
0.07,0.0100561,0.0100296,0.03831005,0.07403085,0.01060135,0.01007825,0.10992265,0.01114392,0.05780453,0.04517059,0.01144616,0.01018701,0.01001543,0.01000763,0.14964745,0.22410566,0.12595844,0.15520223,0.10829228,0.10272596,0.03460358,0.03411374,0.0365509,0.01061867,0.01003552,0.01010474,0.01004542,0.0492917,0.01002907,0.01001522,0.01008793,0.17951285,0.05937416,0.01000389,0.01011945,0.21409187,0.0373214,0.02561808,0.07944441,0.04022261,0.01871094,0.25421792,0.01000803,0.01000619,0.01001528,0.01021822,0.01000674,0.12425895,0.03115743,0.01008175,0.02204694,0.027681,0.09755798,0.12586138,0.01000543,0.01000259,0.01000234,0.11262638,0.0103058,0.01004608,0.12368175,0.11151861,0.07178534,0.07663392,0.54125474,0.05760492,0.1075173,0.05931926,0.53571936,0.0293559,0.18981858,0.01001044,0.01002185,0.01001229,0.21216517,0.1205728,0.01001795,0.01000327,0.01000101,0.01000205
0.08,0.01004344,0.01002339,0.02431959,0.06141103,0.01013782,0.01006201,0.10258998,0.01078124,0.05652725,0.04721851,0.01149311,0.01017812,0.01001401,0.01000668,0.16324917,0.23727502,0.11066569,0.1903388,0.13137743,0.12302145,0.04499392,0.04645338,0.04956936,0.01020595,0.01003385,0.01007543,0.01003256,0.06858945,0.01002674,0.0100166,0.01009176,0.17280113,0.05428719,0.01000378,0.01025389,0.2092609,0.07608528,0.02948515,0.09341273,0.04705079,0.02856693,0.27541904,0.01000735,0.0100056,0.0100143,0.01022396,0.01000602,0.1339406,0.03153245,0.01007661,0.01993853,0.02394986,0.09440789,0.13424801,0.01000496,0.01000238,0.01000218,0.10976552,0.01014189,0.01003746,0.12508134,0.11594596,0.07593766,0.0834572,0.54143129,0.05787213,0.10936972,0.07044476,0.54352808,0.01870647,0.20785216,0.01001003,0.01002163,0.01001324,0.21968012,0.111046,0.01001648,0.01000293,0.01000091,0.01000184
0.09,0.01003499,0.0100191,0.01416546,0.04677157,0.01008658,0.01005107,0.09158605,0.01112,0.05303533,0.04831819,0.01138785,0.01017301,0.01001636,0.0100077,0.17487962,0.24720974,0.09246327,0.22581779,0.15438977,0.1428767,0.05597675,0.05972515,0.0633243,0.01014565,0.01003294,0.01005873,0.01002561,0.0877631,0.01002505,0.01001913,0.01010328,0.15977508,0.04683879,0.01000463,0.01356225,0.18260924,0.12176921,0.03350767,0.10637991,0.05340222,0.03755108,0.27082425,0.0100071,0.01000536,0.01001407,0.01061306,0.01000667,0.16316328,0.03591539,0.01006743,0.01962189,0.02183356,0.10561447,0.15901821,0.01000484,0.01000233,0.01000215,0.10165664,0.01009903,0.01003152,0.11944232,0.11348992,0.07552126,0.10764812,0.51470903,0.06265902,0.11977019,0.07674472,0.52072901,0.01001139,0.23071085,0.01001589,0.0100393,0.01001321,0.20061081,0.1111295,0.01001396,0.01000233,0.01000073,0.01000148
