time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.01007131,0.01003802,0.02776206,0.05310993,0.0103684,0.0101114,0.25235218,0.08280731,0.06266937,0.01009425,0.03117859,0.04098143,0.01005954,0.12386197,0.11157055,0.16608228,0.09243392,0.08572289,0.07423443,0.07913757,0.01527709,0.0186062,0.02435905,0.04185613,0.01004375,0.10837222,0.18849001,0.03699551,0.01004014,0.01000431,0.014595,0.47478764,0.17258094,0.0100057,0.01004335,0.23624612,0.01001409,0.01000703,0.01000233,0.01000437,0.01002385,0.01001262,0.01009639,0.05372981,0.0100313,0.01002414,0.11428193,0.01112932,0.03146412,0.01062263,0.01222546,0.01177624,0.02695222,0.05990744,0.02973899,0.19699083,0.05462834,0.04619907,0.01009855,0.01004091,0.01060803,0.01010519,0.01008781,0.01004147,0.01003169,0.01935255,0.03234011,0.01003466,0.01002062,0.01001047,0.01028138,0.21298118,0.07013271,0.01002158,0.01010788,0.08504343,0.01004937,0.0103813,0.01018189,0.01028813
0.01,0.01007545,0.01003888,0.04218472,0.07449545,0.01084829,0.01011193,0.22459153,0.05863787,0.05883025,0.01011223,0.02454556,0.03042223,0.01004709,0.04482168,0.12315705,0.18704551,0.11601252,0.10541951,0.08190407,0.08085405,0.01886834,0.01963939,0.02345762,0.0326502,0.01003905,0.09149384,0.15977377,0.02892756,0.01003517,0.01000507,0.01028275,0.41628257,0.15005634,0.01000633,0.0100459,0.20808633,0.01001584,0.0100098,0.01000324,0.0100061,0.01003055,0.01001861,0.01004679,0.01010204,0.01003154,0.01003355,0.05578712,0.02799881,0.02759857,0.01018305,0.01441788,0.01597763,0.05190241,0.05655192,0.01184898,0.03958141,0.01003198,0.08178389,0.02022787,0.01029022,0.02456003,0.01210299,0.01047683,0.01008135,0.01019076,0.02844209,0.05134789,0.01010207,0.01006136,0.0100101,0.01826253,0.15188426,0.05502945,0.01001782,0.01216354,0.09249992,0.01003593,0.0100169,0.0100056,0.01001058
0.02,0.01008181,0.01003982,0.06258626,0.10410087,0.01740216,0.01013748,0.1855045,0.02654802,0.06189106,0.0101506,0.02246818,0.02456067,0.01002819,0.01004161,0.14212908,0.22063286,0.15133914,0.13044757,0.09196258,0.0842664,0.02564014,0.0223183,0.02329705,0.02110757,0.01003364,0.08188358,0.1438394,0.02111723,0.01002981,0.01000696,0.01011282,0.33025187,0.11779953,0.01000609,0.0100506,0.20744603,0.01001607,0.01002083,0.010007,0.01001318,0.01005644,0.0100801,0.01002447,0.01002434,0.01003,0.01006029,0.01008908,0.06767032,0.03152854,0.01014093,0.02056283,0.02485309,0.08401501,0.0821277,0.0100252,0.01001173,0.01000796,0.09951708,0.02265714,0.01087413,0.05899941,0.0381534,0.019719,0.01767924,0.19734592,0.04308966,0.07916927,0.01099034,0.15351571,0.01000838,0.05928702,0.07453169,0.03113189,0.01001363,0.05380685,0.11641593,0.01002509,0.01000688,0.01000221,0.01000427
0.03,0.01008043,0.01003922,0.0734645,0.12193623,0.0192854,0.01010533,0.14908032,0.01104352,0.07009952,0.01015114,0.02264765,0.02311301,0.0100182,0.01001552,0.16088139,0.25065883,0.17406787,0.16034537,0.10535688,0.09170624,0.03372918,0.0261604,0.02475602,0.01247676,0.01003073,0.08033762,0.14207208,0.01710099,0.01002648,0.01001046,0.01006829,0.25235353,0.08844589,0.01000501,0.0100593,0.2354007,0.01001443,0.01251534,0.01832743,0.0133351,0.01007049,0.03855155,0.01001488,0.01001292,0.01002257,0.01005629,0.01001608,0.08057368,0.0274428,0.01010222,0.02067875,0.02652871,0.08749891,0.08130734,0.01001139,0.01000523,0.01000421,0.13146495,0.02211942,0.01020588,0.09792742,0.06990484,0.03631511,0.0358322,0.39393989,0.04777208,0.0888719,0.01178465,0.35087323,0.0100194,0.09346676,0.01003127,0.01005892,0.0100139,0.12054581,0.10973107,0.01002253,0.01000556,0.01000176,0.01000345
0.04,0.01007076,0.01003395,0.05832835,0.10681377,0.0143471,0.01011364,0.13502227,0.01278107,0.07836318,0.01086592,0.0240588,0.02166323,0.01001544,0.01001114,0.16849387,0.25540341,0.15528796,0.19311214,0.1223675,0.10514123,0.04588466,0.03821385,0.03543846,0.01285707,0.01003216,0.0745134,0.13224243,0.02893011,0.01002617,0.01001145,0.01007816,0.23111154,0.0791694,0.01000409,0.01010228,0.26063387,0.01001337,0.01805828,0.04087,0.02257126,0.01010419,0.11510085,0.01001004,0.01000835,0.01001653,0.0100624,0.01000897,0.0972965,0.02752681,0.01010556,0.02300415,0.02814695,0.09029784,0.09251378,0.01000711,0.01000323,0.01000276,0.17670042,0.02719126,0.01040362,0.13946585,0.10362387,0.0556216,0.04846339,0.56262488,0.05212629,0.09769112,0.0189823,0.52228812,0.03091146,0.13374391,0.01001358,0.01002644,0.01001427,0.19132737,0.10646855,0.01002026,0.01000441,0.01000138,0.01000274
0.05,0.01005277,0.01002916,0.04045604,0.08908495,0.01031392,0.01006756,0.11797373,0.01104304,0.08210639,0.01082373,0.0226245,0.01716167,0.01001316,0.01000844,0.17715311,0.26017659,0.13177733,0.23164215,0.14270873,0.12170132,0.05967128,0.05185637,0.04719125,0.01043054,0.01003387,0.06522184,0.11489614,0.04444064,0.01002563,0.01001292,0.01007831,0.20658201,0.06841141,0.01000323,0.0101517,0.28546031,0.010013,0.02156125,0.06505336,0.03340751,0.01015846,0.20678136,0.01000787,0.01000631,0.010014,0.01005824,0.01000686,0.12463745,0.02703318,0.01007253,0.02159424,0.0270471,0.09898817,0.11864329,0.01000516,0.01000238,0.01000212,0.20060311,0.02346409,0.01007614,0.16803551,0.12969817,0.07155311,0.07445879,0.67474523,0.05724311,0.10823599,0.02927779,0.64819075,0.04867006,0.17730297,0.01001079,0.01002113,0.01001419,0.24041008,0.10991742,0.01001785,0.01000329,0.01000102,0.01000205
0.06,0.01004297,0.01002472,0.02225607,0.06973092,0.01012476,0.01005491,0.0985945,0.01131134,0.08584667,0.01545634,0.02099294,0.01330951,0.01001055,0.01000634,0.18628889,0.2644654,0.10437951,0.27485735,0.16578735,0.14081434,0.07519972,0.06775156,0.06107426,0.010254,0.01003562,0.05431483,0.09239483,0.0643379,0.01002483,0.01001513,0.01008692,0.1800728,0.05666711,0.01000235,0.01276336,0.31463,0.01001332,0.02849545,0.08884428,0.04523172,0.01736313,0.3001978,0.01000677,0.01000524,0.01001304,0.01009972,0.01000578,0.1459347,0.02823927,0.01006656,0.02013162,0.02341343,0.10151344,0.13411761,0.01000419,0.01000196,0.01000181,0.20168437,0.01710997,0.01005909,0.1820927,0.14684614,0.08375112,0.09908481,0.73110416,0.05689171,0.10830504,0.04761481,0.72245464,0.05532139,0.21345878,0.01000957,0.01001875,0.01001569,0.27221037,0.10447231,0.01001704,0.0100027,0.01000083,0.01000169
0.07,0.01003553,0.01002099,0.01107128,0.05073976,0.01007124,0.0100455,0.07875968,0.01053252,0.09036824,0.02371212,0.02251236,0.01119451,0.01000774,0.01000437,0.19544475,0.26847475,0.0762388,0.3192212,0.18979744,0.16106783,0.09104656,0.08414578,0.0753008,0.01011046,0.01003709,0.04182508,0.06290916,0.08579095,0.0100238,0.01001836,0.01009458,0.15397092,0.04490955,0.01000169,0.03140605,0.35528277,0.01001383,0.03545466,0.1125758,0.05695001,0.05455501,0.36895068,0.01000624,0.01000468,0.01001299,0.01029999,0.01000523,0.15996711,0.02923146,0.01007083,0.01581587,0.01686482,0.09892845,0.13681469,0.01000374,0.01000177,0.01000167,0.18317749,0.01078478,0.01004352,0.18193604,0.15483058,0.09222366,0.11869373,0.73635267,0.05249395,0.10055974,0.06967292,0.74466695,0.05095099,0.23937362,0.01000921,0.01001846,0.0100182,0.28547506,0.09540626,0.01001709,0.01000237,0.01000073,0.01000149
0.08,0.01002973,0.0100178,0.0103492,0.03243465,0.01005466,0.01003841,0.05825021,0.01115062,0.09536178,0.03575292,0.02607697,0.0118319,0.01000585,0.01000316,0.20388806,0.27135064,0.04770055,0.36404102,0.21425764,0.1818566,0.10709455,0.1008262,0.08970711,0.01009283,0.01003831,0.02613493,0.0235766,0.10853888,0.01002264,0.0100236,0.01011437,0.12760214,0.03317958,0.01000143,0.05981628,0.38438428,0.01001514,0.04245296,0.13530089,0.06809967,0.09470968,0.40277438,0.0100061,0.01000444,0.01001385,0.02615403,0.01000503,0.16703335,0.03641486,0.01006311,0.01415751,0.0133236,0.09313451,0.13038745,0.01000357,0.0100017,0.01000165,0.14473388,0.01021918,0.01003479,0.16885438,0.1523256,0.09526768,0.13325291,0.7038233,0.04644908,0.08937105,0.08957792,0.72610771,0.03830578,0.25391522,0.01000953,0.01002017,0.01002101,0.28016439,0.08692589,0.01001776,0.0100022,0.01000068,0.01000139
0.09,0.01002531,0.01001512,0.01016305,0.01780968,0.01004592,0.01003323,0.03666543,0.01127503,0.08297526,0.06320597,0.02915228,0.0116064,0.01000639,0.01000331,0.21085703,0.2722191,0.02096377,0.40892144,0.23861116,0.20225995,0.12338952,0.11767058,0.10418402,0.01007933,0.01003801,0.01006405,0.01002624,0.13211805,0.01002127,0.010035,0.01016344,0.0998636,0.0221483,0.01000169,0.08890911,0.3964017,0.02519322,0.04879794,0.15616203,0.07828367,0.11942822,0.39646113,0.01000619,0.0100044,0.0100151,0.05226126,0.01000505,0.16872937,0.04621557,0.01008582,0.01222518,0.01124736,0.08590134,0.12264441,0.01000359,0.01000171,0.0100017,0.10151286,0.01008491,0.0100279,0.14963387,0.14258043,0.09378959,0.13994477,0.6474786,0.04193135,0.08090435,0.10542994,0.67775595,0.02119348,0.25886906,0.01001062,0.01002334,0.01002184,0.26275644,0.08183327,0.01001685,0.01000215,0.01000067,0.01000137
